index_code,trade_date,open,high,low,close,volume
DJI,2026-08-31,53462.6015625,53462.6015625,53123.62109375,53185.8984375,489140000
NASDAQ,2026-08-31,26358.560546875,26398.330078125,26249.76953125,26370.890625,7679730000
SOX,2026-08-31,11529.16015625,11587.259765625,11444.2099609375,11535.0498046875,0
SPX,2026-08-31,7697.52001953125,7697.52001953125,7665.06005859375,7686.14013671875,5386090000
TAIEX,2026-09-01,46177.109375,46948.71875,46081.109375,46948.71875,0
TPEx,2026-09-01,402.1199951171875,412.8999938964844,402.1199951171875,410.7699890136719,0
