index_code,trade_date,open,high,low,close,volume
DJI,2026-08-26,53547.6796875,53639.75,53379.3984375,53463.87890625,426130000
NASDAQ,2026-08-26,26099.580078125,26189.810546875,26021.630859375,26130.19921875,7065320000
SOX,2026-08-26,11564.4296875,11632.4296875,11471.0302734375,11611.240234375,0
SPX,2026-08-26,7666.8798828125,7690.72998046875,7657.41015625,7675.7001953125,4100600000
TAIEX,2026-08-26,45157.640625,45878.390625,44925.83984375,45832.62109375,0
TPEx,2026-08-27,397.4800109863281,401.75,395.7300109863281,400.6400146484375,0
