stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment
0057,2026-07-27,305.8700012207031,306.0450012207031,312.2875,304.2750015258789,5622.0,46.36268201892265,45.82355332369559,-1.455733566400454,0.2612778652663023,-1.7170114316667564,37.23626586610515,42.44124018294755,329.0616313968303,312.2875,295.51336860316974,-3.566427123569034,交叉混雜
0061,2026-07-27,25.019999694824218,24.88499984741211,25.02199993133545,25.021666685740154,251894.2,64.41616523508091,56.65889159539597,-0.045153082070257256,-0.049078580987092384,0.003925498916835128,52.17828821479582,50.23858509244074,25.814454127764144,25.02199993133545,24.229545734906758,-0.08792235391184608,交叉混雜
1101,2026-07-27,23.969999694824217,23.73499984741211,23.480000019073486,24.094166692097982,15938950.2,76.41248687709725,69.72793155866395,-0.002624941024183869,-0.12512484820867142,0.12249990718448756,63.53684326048429,56.56981374103895,24.48126167596262,23.480000019073486,22.47873836218435,2.853490625692193,交叉混雜
1102,2026-07-27,32.78000030517578,33.21500015258789,34.50250015258789,34.640000089009604,10066348.6,24.097281438303828,22.71098709180927,-0.6953102199026802,-0.4437948946087745,-0.25151532529390563,33.67158042865201,35.30317814767244,37.45786541017811,34.50250015258789,31.547134894997672,-4.789512850253116,空排
1103,2026-07-27,13.369999885559082,13.474999904632568,13.479999876022339,13.411666599909465,627379.2,35.93789463734751,40.61871546432309,-0.03699017359321033,-0.0030489616435749618,-0.03394121194963537,48.064916613579946,47.46983934625704,13.816232864804096,13.479999876022339,13.14376688724058,-0.5934737257258155,交叉混雜
1104,2026-07-27,26.70999946594238,26.719999885559083,26.929999923706056,27.7375,464831.2,36.50158275511331,29.33019474393084,-0.31643301054116435,-0.343986633840447,0.027553623299282626,49.88047377811198,43.78441704264301,27.554415307410697,26.929999923706056,26.305584540001416,-0.4827355626208958,空排
1108,2026-07-27,12.169999885559083,12.509999847412109,13.157499837875367,13.655000003178914,215511.6,3.5724918349781927,6.3183568074459915,-0.4686356046013245,-0.33838522466915166,-0.1302503799321728,14.733505219895036,20.549582005472416,14.734397205980454,13.157499837875367,11.58060246977028,-8.417249939478923,空排
1109,2026-07-27,13.830000305175782,13.995000076293945,14.327500009536744,14.63666664759318,108878.4,10.111507848533371,14.973434000130574,-0.23503916725631235,-0.1758301928409959,-0.059208974415316445,30.664830370764008,30.439960515361904,15.14922774942686,14.327500009536744,13.505772269646627,-3.3327491031176493,空排
1110,2026-07-27,16.009999656677245,15.96999979019165,15.852499866485596,15.262499936421712,147260.0,59.80128303597945,59.63183642419115,0.16349617490891433,0.16986170685067936,-0.006365531941765035,55.55772174448485,56.30185003103659,16.23290798467445,15.852499866485596,15.47209174829674,0.9304534600643011,多排
1201,2026-07-27,12.499999809265137,12.559999942779541,12.514999961853027,12.358333333333333,337045.8,30.047910058996326,43.0973221001029,0.01454181599655513,0.041063467198445294,-0.026521651201890165,29.370773432043308,40.56903121553578,12.79802848249772,12.514999961853027,12.231971441208334,-1.717936650207787,交叉混雜
1203,2026-07-27,46.95,46.18499984741211,44.685000038146974,43.47666670481364,21527.6,82.35832735359689,83.39030701142153,1.071552829806535,0.7943546164601561,0.27719821334637895,67.01739377177995,67.60007579410853,48.149724039455066,44.685000038146974,41.22027603683888,4.845022790927358,多排
1210,2026-07-27,57.44000015258789,57.660000228881835,57.47000007629394,54.87666664123535,1450426.2,45.021671294449106,40.756009719810805,0.6153498462961124,0.7375020039297663,-0.12215215763365384,59.83882705467654,58.73744494597752,59.15473031267231,57.47000007629394,55.78526983991558,0.9222201548676865,交叉混雜
