index_code,trade_date,open,high,low,close,volume
DJI,2026-09-02,52829.578125,53227.5,52829.578125,53061.8984375,414527631
NASDAQ,2026-09-02,26094.00390625,26245.037109375,26062.6796875,26217.828125,6615574000
SOX,2026-09-02,11243.5458984375,11388.9921875,11154.6669921875,11339.25390625,0
SPX,2026-09-02,7634.580078125,7681.18994140625,7633.6201171875,7666.60009765625,2720039000
TAIEX,2026-09-03,46325.48046875,46517.44921875,45992.5,46312.890625,0
TPEx,2026-09-03,407.5,411.7699890136719,401.4100036621094,405.2699890136719,0
