stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
2890,2026-08-28,3146930,0,-49404,-250774,2846752
00988A,2026-08-28,-1216637,0,0,3841531,2624894
1605,2026-08-28,3555528,0,0,-1019883,2535645
3376,2026-08-28,2259890,0,0,256076,2515966
1711,2026-08-28,2562621,0,0,-75695,2486926
00980A,2026-08-28,-36000,0,0,2479622,2443622
00922,2026-08-28,2546031,0,0,-119152,2426879
00996A,2026-08-28,130000,0,0,2272957,2402957
6108,2026-08-28,2400050,0,0,-7557,2392493
00665L,2026-08-28,227000,0,0,2064022,2291022
3706,2026-08-28,1280259,0,948000,50415,2278674
00663L,2026-08-28,532000,0,0,1727526,2259526
00404A,2026-08-28,1516000,0,0,737284,2253284
2891,2026-08-28,579279,0,1953753,-351843,2181189
00637L,2026-08-28,55000,0,0,2103322,2158322
8422,2026-08-28,2348255,0,0,-248245,2100010
00923,2026-08-28,1356015,0,0,651021,2007036
2881,2026-08-28,1366701,0,868469,-267100,1968070
4927,2026-08-28,1891060,0,0,-4132,1886928
00900,2026-08-28,750787,0,0,1135594,1886381
2492,2026-08-28,1048048,0,29000,808935,1885983
00715L,2026-08-28,54000,0,0,1829490,1883490
1326,2026-08-28,2243352,0,0,-368939,1874413
00995A,2026-08-28,1609000,0,0,246391,1855391
3504,2026-08-28,1879736,0,0,-24998,1854738
00410A,2026-08-28,-383000,0,0,2206509,1823509
6456,2026-08-28,1646454,0,0,135347,1781801
2605,2026-08-28,1436651,0,0,337338,1773989
2441,2026-08-28,1647845,0,-1000,66488,1713333
2421,2026-08-28,1618157,0,-1000,53673,1670830
2368,2026-08-28,493878,0,667937,492011,1653826
00984A,2026-08-28,1288000,0,0,362443,1650443
2489,2026-08-28,1614974,0,0,31516,1646490
6770,2026-08-28,1219930,0,-13000,308973,1515903
4989,2026-08-28,1515056,0,0,-3466,1511590
6226,2026-08-28,1483000,0,0,-27019,1455981
00994A,2026-08-28,40700,0,0,1412526,1453226
2399,2026-08-28,1453579,0,0,-3984,1449595
00680L,2026-08-28,446000,0,0,988698,1434698
1714,2026-08-28,1307910,0,0,36393,1344303
2615,2026-08-28,2088891,0,-99000,-685732,1304159
009802,2026-08-28,418006,0,0,875552,1293558
6213,2026-08-28,1524738,0,-2000,-239692,1283046
3094,2026-08-28,1288003,0,0,-9836,1278167
009824,2026-08-28,330000,0,0,947481,1277481
3003,2026-08-28,1200229,0,0,61947,1262176
2330,2026-08-28,3031655,0,-1764995,-23367,1243293
2103,2026-08-28,1216864,0,0,13004,1229868
00408A,2026-08-28,0,0,0,1219962,1219962
2436,2026-08-28,1177012,0,0,25351,1202363
00983A,2026-08-28,220000,0,0,947491,1167491
00401A,2026-08-28,505000,0,0,651002,1156002
00987A,2026-08-28,304000,0,0,833423,1137423
2351,2026-08-28,1315438,0,0,-180713,1134725
3045,2026-08-28,1265344,0,-6259,-140132,1118953
009804,2026-08-28,381000,0,0,663246,1044246
6672,2026-08-28,983926,0,0,26578,1010504
00757,2026-08-28,108700,0,0,892637,1001337
2454,2026-08-28,1096338,0,-117270,17242,996310
2855,2026-08-28,931383,0,60000,0,991383
2313,2026-08-28,226976,0,798000,-97310,927666
2897,2026-08-28,963000,0,0,-66000,897000
006208,2026-08-28,93134,0,0,783432,876566
00935,2026-08-28,2759500,0,-437000,-1448548,873952
2352,2026-08-28,855066,0,0,-8966,846100
3035,2026-08-28,700717,0,0,114737,815454
5471,2026-08-28,818562,0,0,-35605,782957
00753L,2026-08-28,1654000,0,0,-875958,778042
2317,2026-08-28,1192347,0,307759,-723523,776583
6153,2026-08-28,766881,0,0,-5000,761881
00981T,2026-08-28,-22000,0,0,782524,760524
1319,2026-08-28,727406,0,4000,27892,759298
2369,2026-08-28,653931,0,0,94596,748527
1718,2026-08-28,761349,0,0,-23000,738349
8210,2026-08-28,697256,0,-12000,49381,734637
6141,2026-08-28,634281,0,0,98264,732545
2312,2026-08-28,839000,0,0,-115364,723636
3044,2026-08-28,646053,0,51000,18893,715946
3714,2026-08-28,719291,0,0,-3438,715853
00642U,2026-08-28,-11051,0,0,706023,694972
00909,2026-08-28,376000,0,0,300143,676143
2467,2026-08-28,646718,0,-1000,26825,672543
00952,2026-08-28,67000,0,0,601530,668530
6278,2026-08-28,604386,0,0,63396,667782
7788,2026-08-28,575379,0,0,90646,666025
2030,2026-08-28,573707,0,0,53000,626707
6269,2026-08-28,687146,0,0,-72662,614484
2342,2026-08-28,591291,0,0,4285,595576
3550,2026-08-28,586509,0,0,-2092,584417
00885,2026-08-28,678000,0,0,-95345,582655
00947,2026-08-28,554062,0,0,28069,582131
2486,2026-08-28,566678,0,0,11567,578245
2367,2026-08-28,574200,0,0,324,574524
2455,2026-08-28,547707,0,-49000,69737,568444
3008,2026-08-28,563648,0,101680,-99592,565736
5469,2026-08-28,572004,0,0,-10742,561262
00892,2026-08-28,-238985,0,0,798325,559340
2340,2026-08-28,518360,0,0,33038,551398
00971,2026-08-28,-1000,0,0,550206,549206
2308,2026-08-28,1163858,0,-731354,114276,546780
00915,2026-08-28,592000,0,0,-45305,546695
00894,2026-08-28,274000,0,0,262069,536069
4977,2026-08-28,526100,0,0,-14577,511523
3661,2026-08-28,374551,0,17986,114526,507063
8215,2026-08-28,507110,0,0,-1239,505871
3017,2026-08-28,-33669,0,626941,-89303,503969
00636,2026-08-28,-5000,0,0,504926,499926
6805,2026-08-28,118949,0,422000,-50562,490387
6426,2026-08-28,466240,0,0,17658,483898
6271,2026-08-28,439260,0,0,43105,482365
00688L,2026-08-28,-73000,0,0,552437,479437
5608,2026-08-28,476000,0,0,3000,479000
00633L,2026-08-28,8000,0,0,446693,454693
8105,2026-08-28,-1919,0,0,448268,446349
2495,2026-08-28,444228,0,0,-2559,441669
3711,2026-08-28,-567164,0,61612,945758,440206
00735,2026-08-28,109950,0,0,323105,433055
2491,2026-08-28,423000,0,0,7485,430485
6285,2026-08-28,528550,0,-140700,28193,416043
2034,2026-08-28,480429,0,0,-68309,412120
3026,2026-08-28,341266,0,-13000,83717,411983
00737,2026-08-28,122000,0,0,288519,410519
00898,2026-08-28,154000,0,0,252320,406320
1609,2026-08-28,392320,0,0,12971,405291
1455,2026-08-28,404130,0,0,-4000,400130
00896,2026-08-28,-25000,0,0,409127,384127
3229,2026-08-28,352987,0,0,999,353986
4960,2026-08-28,351000,0,0,-1181,349819
7795,2026-08-28,327058,0,0,20968,348026
009803,2026-08-28,169000,0,0,174624,343624
1909,2026-08-28,277110,0,0,50000,327110
2329,2026-08-28,325040,0,0,898,325938
3543,2026-08-28,325600,0,0,-2005,323595
6191,2026-08-28,320333,0,0,2882,323215
6873,2026-08-28,314440,0,0,5950,320390
00946,2026-08-28,-25000,0,0,342919,317919
00701,2026-08-28,232000,0,0,82662,314662
00905,2026-08-28,115000,0,0,195221,310221
1809,2026-08-28,300090,0,0,-1966,298124
8271,2026-08-28,341803,0,0,-44304,297499
1229,2026-08-28,270096,0,6000,14283,290379
2434,2026-08-28,277399,0,0,12292,289691
4958,2026-08-28,-64166,0,435860,-86629,285065
6937,2026-08-28,263454,0,0,17830,281284
009813,2026-08-28,50000,0,0,231000,281000
1710,2026-08-28,297066,0,0,-17711,279355
2033,2026-08-28,271107,0,0,3235,274342
6197,2026-08-28,260188,0,0,4646,264834
00850,2026-08-28,10000,0,-10000,262960,262960
00402A,2026-08-28,-41800,0,0,301795,259995
00675L,2026-08-28,28000,0,0,231426,259426
00690,2026-08-28,-1078,0,0,256558,255480
4764,2026-08-28,-127089,0,341000,33527,247438
2328,2026-08-28,336401,0,0,-89549,246852
6438,2026-08-28,237569,0,0,8365,245934
2611,2026-08-28,230172,0,0,2000,232172
4956,2026-08-28,222215,0,0,-210,222005
2402,2026-08-28,265656,0,0,-44042,221614
6781,2026-08-28,239880,0,142,-21815,218207
2316,2026-08-28,164221,0,0,50446,214667
6669,2026-08-28,2303,0,92981,118396,213680
8039,2026-08-28,636069,0,-675000,252219,213288
1444,2026-08-28,205658,0,0,0,205658
00904,2026-08-28,204000,0,0,-184,203816
2457,2026-08-28,203663,0,0,-3356,200307
6933,2026-08-28,189000,0,0,1594,190594
2905,2026-08-28,100690,0,0,88000,188690
0055,2026-08-28,130000,0,0,58579,188579
4912,2026-08-28,200100,0,0,-11544,188556
2017,2026-08-28,213855,0,0,-29000,184855
2542,2026-08-28,208245,0,9000,-36077,181168
3533,2026-08-28,132965,0,361,47674,181000
2461,2026-08-28,178660,0,0,-6000,172660
6668,2026-08-28,190663,0,0,-18192,172471
00932,2026-08-28,2000,0,0,168566,170566
6743,2026-08-28,168766,0,0,0,168766
6443,2026-08-28,87834,0,0,80000,167834
00648R,2026-08-28,0,0,0,165880,165880
2377,2026-08-28,337481,0,-2000,-170898,164583
00902,2026-08-28,-15000,0,0,177142,162142
00692,2026-08-28,122006,0,0,34631,156637
7711,2026-08-28,156771,0,0,-3726,153045
1721,2026-08-28,154891,0,0,-2000,152891
4142,2026-08-28,152000,0,0,501,152501
00964,2026-08-28,-56000,0,0,207191,151191
6412,2026-08-28,151000,0,0,-409,150591
1528,2026-08-28,150000,0,0,0,150000
00913,2026-08-28,332000,0,0,-186776,145224
4739,2026-08-28,157055,0,0,-14716,142339
3715,2026-08-28,-5040,0,0,146814,141774
2349,2026-08-28,136258,0,0,0,136258
2601,2026-08-28,134900,0,0,0,134900
00986A,2026-08-28,0,0,0,134067,134067
3058,2026-08-28,130000,0,0,2000,132000
1309,2026-08-28,223057,0,0,-91565,131492
1414,2026-08-28,133482,0,0,-2000,131482
2206,2026-08-28,125997,0,0,4000,129997
6224,2026-08-28,100501,0,0,28000,128501
00650L,2026-08-28,31000,0,0,94639,125639
6706,2026-08-28,155364,0,0,-30207,125157
9919,2026-08-28,101000,0,0,23000,124000
6789,2026-08-28,151796,0,0,-31153,120643
2465,2026-08-28,116399,0,0,1000,117399
3515,2026-08-28,115978,0,0,-85,115893
2388,2026-08-28,62660,0,0,52464,115124
6869,2026-08-28,108560,0,0,305,108865
2405,2026-08-28,113000,0,0,-6000,107000
8163,2026-08-28,103165,0,0,1748,104913
3050,2026-08-28,143000,0,0,-39000,104000
00733,2026-08-28,41000,0,0,62922,103922
2613,2026-08-28,98837,0,0,3000,101837
2387,2026-08-28,100000,0,0,0,100000
02001L,2026-08-28,0,0,0,99000,99000
4722,2026-08-28,115177,0,0,-18266,96911
6526,2026-08-28,89382,0,1000,4103,94485
00674R,2026-08-28,1000,0,0,91027,92027
1449,2026-08-28,90439,0,0,1115,91554
00669R,2026-08-28,0,0,0,84028,84028
6442,2026-08-28,132743,0,-32000,-16991,83752
5519,2026-08-28,114800,0,0,-31500,83300
00897,2026-08-28,-226900,0,0,308747,81847
00989A,2026-08-28,164000,0,0,-83778,80222
00700,2026-08-28,-61000,0,0,140762,79762
6550,2026-08-28,74182,0,0,5000,79182
5284,2026-08-28,75858,0,0,-1539,74319
6152,2026-08-28,73074,0,0,1000,74074
00893,2026-08-28,934,0,0,71191,72125
00930,2026-08-28,3000,0,0,68569,71569
1531,2026-08-28,79896,0,0,-9000,70896
00655L,2026-08-28,1000,0,0,68522,69522
3591,2026-08-28,70857,0,0,-2000,68857
6202,2026-08-28,72432,0,0,-3699,68733
009808,2026-08-28,107000,0,0,-40528,66472
6525,2026-08-28,67431,0,0,-1071,66360
00944,2026-08-28,7000,0,0,59154,66154
2497,2026-08-28,66000,0,0,145,66145
00982T,2026-08-28,0,0,0,63394,63394
2355,2026-08-28,52178,0,0,10842,63020
00635U,2026-08-28,69630,0,0,-8235,61395
2038,2026-08-28,61000,0,0,0,61000
2480,2026-08-28,60161,0,0,0,60161
2390,2026-08-28,80000,0,0,-20000,60000
6024,2026-08-28,59111,0,0,0,59111
00703,2026-08-28,0,0,0,59058,59058
9917,2026-08-28,-11120,0,0,70000,58880
2836,2026-08-28,62000,0,0,-4000,58000
1465,2026-08-28,55258,0,0,2000,57258
00651R,2026-08-28,0,0,0,55230,55230
00640L,2026-08-28,0,0,0,54244,54244
6969,2026-08-28,54000,0,0,-131,53869
2237,2026-08-28,51800,0,0,0,51800
00895,2026-08-28,-4000,0,0,55727,51727
1217,2026-08-28,49500,0,0,0,49500
2723,2026-08-28,47097,0,0,2000,49097
009809,2026-08-28,0,0,0,49029,49029
6117,2026-08-28,49999,0,0,-1219,48780
3032,2026-08-28,58000,0,0,-11000,47000
00875,2026-08-28,0,0,0,46415,46415
3653,2026-08-28,-27227,0,51674,21278,45725
2233,2026-08-28,-23343,0,0,67946,44603
2415,2026-08-28,44321,0,0,0,44321
1308,2026-08-28,46720,0,0,-2926,43794
009812,2026-08-28,-2000,0,0,44013,42013
4737,2026-08-28,42000,0,0,0,42000
3092,2026-08-28,41000,0,0,1000,42000
2642,2026-08-28,42000,0,0,0,42000
5203,2026-08-28,40000,0,0,1663,41663
8404,2026-08-28,41000,0,0,0,41000
00876,2026-08-28,18000,0,0,22440,40440
009811,2026-08-28,344000,0,0,-304864,39136
6742,2026-08-28,39130,0,0,0,39130
00654R,2026-08-28,-1000,0,0,40000,39000
2385,2026-08-28,74381,0,-10000,-25393,38988
9136,2026-08-28,38000,0,0,0,38000
1722,2026-08-28,40000,0,4000,-6685,37315
1325,2026-08-28,37000,0,0,0,37000
2413,2026-08-28,38195,0,0,-1448,36747
8476,2026-08-28,36000,0,0,0,36000
2108,2026-08-28,28641,0,0,7332,35973
00912,2026-08-28,-9985,0,0,45392,35407
4952,2026-08-28,40240,0,0,-5000,35240
1617,2026-08-28,33099,0,0,2000,35099
2597,2026-08-28,34469,0,0,612,35081
2425,2026-08-28,35058,0,0,0,35058
6924,2026-08-28,39000,0,0,-4005,34995
2059,2026-08-28,102881,0,-58724,-9869,34288
020028,2026-08-28,0,0,0,33000,33000
8103,2026-08-28,81391,0,0,-48869,32522
3535,2026-08-28,29968,0,0,1157,31125
7721,2026-08-28,30000,0,0,1000,31000
00731,2026-08-28,23000,0,0,7835,30835
00739,2026-08-28,37000,0,0,-6319,30681
2462,2026-08-28,30000,0,0,661,30661
3518,2026-08-28,30000,0,0,0,30000
7769,2026-08-28,157026,0,-130010,2287,29303
8213,2026-08-28,29966,0,0,-1713,28253
2453,2026-08-28,28065,0,0,0,28065
00678,2026-08-28,-25000,0,0,52942,27942
6133,2026-08-28,28613,0,0,-1000,27613
3443,2026-08-28,-49451,0,42985,33159,26693
3338,2026-08-28,26586,0,0,0,26586
4155,2026-08-28,21000,0,0,5000,26000
020030,2026-08-28,0,0,0,26000,26000
2903,2026-08-28,4000,0,0,22000,26000
1789,2026-08-28,13913,0,0,12000,25913
2401,2026-08-28,-3740,0,0,29085,25345
1560,2026-08-28,236,0,21000,3443,24679
1603,2026-08-28,26080,0,0,-2000,24080
1467,2026-08-28,22000,0,0,2000,24000
2524,2026-08-28,24000,0,0,0,24000
3447,2026-08-28,24000,0,0,0,24000
8429,2026-08-28,24000,0,0,0,24000
3437,2026-08-28,23920,0,0,0,23920
00938,2026-08-28,131000,0,0,-107195,23805
3014,2026-08-28,24000,0,-1000,215,23215
6205,2026-08-28,24433,0,0,-1315,23118
2025,2026-08-28,24839,0,0,-2000,22839
2029,2026-08-28,21579,0,0,1000,22579
6670,2026-08-28,9029,0,20000,-6662,22367
00653L,2026-08-28,15000,0,0,7128,22128
7821,2026-08-28,22000,0,0,0,22000
1524,2026-08-28,21310,0,0,0,21310
6491,2026-08-28,40038,0,0,-18741,21297
3057,2026-08-28,27000,0,0,-6000,21000
912000,2026-08-28,21000,0,0,0,21000
6756,2026-08-28,20000,0,0,1000,21000
00861,2026-08-28,20000,0,0,155,20155
00645,2026-08-28,2122,0,0,18018,20140
5538,2026-08-28,18110,0,0,2000,20110
9905,2026-08-28,15000,0,0,5000,20000
020032,2026-08-28,0,0,0,20000,20000
1416,2026-08-28,19887,0,0,0,19887
1806,2026-08-28,19551,0,0,0,19551
3135,2026-08-28,23163,0,0,-4120,19043
1466,2026-08-28,18922,0,0,0,18922
6272,2026-08-28,15000,0,0,2504,17504
8045,2026-08-28,17000,0,0,373,17373
3312,2026-08-28,12262,0,0,5000,17262
1236,2026-08-28,17000,0,0,0,17000
9902,2026-08-28,13000,0,0,4000,17000
00962,2026-08-28,54000,0,0,-37131,16869
2427,2026-08-28,16043,0,0,0,16043
2438,2026-08-28,18000,0,0,-2000,16000
009818,2026-08-28,-1000,0,0,16985,15985
3311,2026-08-28,17007,0,0,-2000,15007
1735,2026-08-28,21000,0,0,-6000,15000
6698,2026-08-28,15000,0,0,0,15000
00901,2026-08-28,79000,0,0,-64193,14807
4306,2026-08-28,-60991,0,0,75000,14009
3002,2026-08-28,14000,0,0,0,14000
020029,2026-08-28,0,0,0,14000,14000
1232,2026-08-28,13700,0,0,0,13700
2241,2026-08-28,13556,0,0,0,13556
4807,2026-08-28,13000,0,0,0,13000
6591,2026-08-28,12816,0,0,-111,12705
2360,2026-08-28,57483,0,-32818,-12251,12414
3054,2026-08-28,17364,0,0,-5000,12364
2444,2026-08-28,10000,0,0,2000,12000
6902,2026-08-28,12000,0,0,0,12000
1220,2026-08-28,11957,0,0,-30,11927
1608,2026-08-28,-76961,0,0,88878,11917
00899,2026-08-28,1000,0,0,10113,11113
6589,2026-08-28,11000,0,0,98,11098
8341,2026-08-28,14000,0,0,-2916,11084
1587,2026-08-28,11000,0,0,0,11000
4106,2026-08-28,11000,0,0,0,11000
1614,2026-08-28,11000,0,0,0,11000
2228,2026-08-28,10888,0,0,10,10898
7803,2026-08-28,10000,0,0,45,10045
7610,2026-08-28,8302,0,0,1704,10006
5215,2026-08-28,8000,0,0,2000,10000
2906,2026-08-28,6000,0,0,4000,10000
1432,2026-08-28,9992,0,0,0,9992
1752,2026-08-28,9000,0,0,0,9000
2013,2026-08-28,2000,0,0,7000,9000
2460,2026-08-28,8767,0,0,0,8767
0051,2026-08-28,165,0,0,8000,8165
7705,2026-08-28,8000,0,0,0,8000
1702,2026-08-28,8000,0,0,-19,7981
2482,2026-08-28,8000,0,0,-190,7810
00730,2026-08-28,-2000,0,0,9178,7178
00661,2026-08-28,3000,0,0,4107,7107
00783,2026-08-28,0,0,0,7034,7034
1225,2026-08-28,6000,0,0,1000,7000
6792,2026-08-28,9000,0,0,-2000,7000
4545,2026-08-28,7000,0,0,0,7000
2748,2026-08-28,7000,0,0,0,7000
1530,2026-08-28,7000,0,0,-29,6971
8466,2026-08-28,7000,0,0,-437,6563
2420,2026-08-28,6640,0,0,-105,6535
2509,2026-08-28,6118,0,0,0,6118
7736,2026-08-28,6000,0,0,0,6000
1110,2026-08-28,6000,0,0,0,6000
020020,2026-08-28,0,0,0,6000,6000
4438,2026-08-28,6000,0,0,-220,5780
7768,2026-08-28,5410,0,0,0,5410
3588,2026-08-28,8180,0,0,-3128,5052
6689,2026-08-28,8015,0,0,-3000,5015
7760,2026-08-28,5000,0,0,0,5000
020034,2026-08-28,0,0,0,5000,5000
3679,2026-08-28,7000,0,0,-2000,5000
2881B,2026-08-28,0,0,0,5000,5000
1525,2026-08-28,5000,0,0,0,5000
1817,2026-08-28,2000,0,0,3000,5000
3018,2026-08-28,5000,0,0,-425,4575
6645,2026-08-28,-1000,0,0,5130,4130
2008,2026-08-28,4000,0,0,0,4000
4569,2026-08-28,4000,0,0,0,4000
4930,2026-08-28,4000,0,0,0,4000
4119,2026-08-28,-983,0,0,4854,3871
4104,2026-08-28,4000,0,0,-315,3685
2881C,2026-08-28,3000,0,0,0,3000
2722,2026-08-28,3000,0,0,0,3000
1475,2026-08-28,3000,0,0,0,3000
6201,2026-08-28,3000,0,0,0,3000
7689,2026-08-28,3000,0,0,0,3000
6835,2026-08-28,3000,0,0,0,3000
6936,2026-08-28,3000,0,0,0,3000
8443,2026-08-28,3000,0,0,0,3000
020038,2026-08-28,0,0,0,3000,3000
7722,2026-08-28,2584,0,0,-87,2497
006204,2026-08-28,0,0,0,2393,2393
6230,2026-08-28,2041,0,0,0,2041
6225,2026-08-28,2000,0,0,0,2000
6794,2026-08-28,2000,0,0,0,2000
7765,2026-08-28,2000,0,0,0,2000
9931,2026-08-28,2000,0,0,0,2000
020031,2026-08-28,0,0,0,2000,2000
01007T,2026-08-28,2000,0,0,0,2000
1324,2026-08-28,2000,0,0,0,2000
1435,2026-08-28,2000,0,0,0,2000
1725,2026-08-28,3000,0,0,-1000,2000
4133,2026-08-28,2000,0,0,0,2000
4557,2026-08-28,1000,0,0,1000,2000
4994,2026-08-28,2000,0,0,0,2000
6573,2026-08-28,1000,0,0,1000,2000
006203,2026-08-28,2,0,0,1931,1933
00903,2026-08-28,-145000,0,0,146845,1845
4536,2026-08-28,1711,0,0,-31,1680
2020,2026-08-28,1481,0,0,0,1481
00762,2026-08-28,-128000,0,0,129155,1155
1558,2026-08-28,1071,0,0,0,1071
0057,2026-08-28,1,0,0,1000,1001
2891C,2026-08-28,0,0,0,1000,1000
1516,2026-08-28,1000,0,0,0,1000
5906,2026-08-28,1000,0,0,0,1000
1474,2026-08-28,1000,0,0,0,1000
1906,2026-08-28,0,0,0,1000,1000
4572,2026-08-28,1000,0,0,0,1000
3432,2026-08-28,1000,0,0,0,1000
2901,2026-08-28,1000,0,0,0,1000
2904,2026-08-28,1000,0,0,0,1000
2882B,2026-08-28,0,0,0,1000,1000
3296,2026-08-28,0,0,0,1000,1000
00736,2026-08-28,0,0,0,1000,1000
8487,2026-08-28,-1000,0,0,2000,1000
8488,2026-08-28,0,0,0,1000,1000
7732,2026-08-28,1000,0,0,0,1000
6671,2026-08-28,1000,0,0,0,1000
1323,2026-08-28,951,0,0,0,951
00668,2026-08-28,0,0,0,932,932
9955,2026-08-28,932,0,0,0,932
6951,2026-08-28,0,0,0,756,756
6906,2026-08-28,1000,0,0,-391,609
7799,2026-08-28,5279,0,0,-5000,279
2404,2026-08-28,-14325,0,0,14511,186
1342,2026-08-28,163,0,0,-1,162
1805,2026-08-28,100,0,0,0,100
6416,2026-08-28,-9930,0,0,10000,70
6165,2026-08-28,51,0,0,0,51
4441,2026-08-28,-996,0,0,1000,4
4581,2026-08-28,0,0,0,0,0
4190,2026-08-28,0,0,0,0,0
3164,2026-08-28,0,0,0,0,0
2910,2026-08-28,0,0,0,0,0
2712,2026-08-28,0,0,0,0,0
1468,2026-08-28,0,0,0,0,0
1438,2026-08-28,0,0,0,0,0
1423,2026-08-28,0,0,0,0,0
1453,2026-08-28,-2000,0,0,2000,0
2516,2026-08-28,0,0,0,0,0
2496,2026-08-28,0,0,0,0,0
5546,2026-08-28,-1000,0,0,1000,0
6504,2026-08-28,0,0,0,0,0
7855,2026-08-28,0,0,0,0,0
6921,2026-08-28,0,0,0,0,0
6887,2026-08-28,-2000,0,0,2000,0
9926,2026-08-28,0,0,0,0,0
9918,2026-08-28,0,0,0,0,0
1340,2026-08-28,0,0,0,0,0
00775B,2026-08-28,0,0,0,0,0
00689R,2026-08-28,0,0,0,0,0
9943,2026-08-28,0,0,0,0,0
2380,2026-08-28,0,0,0,0,0
2007,2026-08-28,0,0,0,0,0
6807,2026-08-28,0,0,0,0,0
00681R,2026-08-28,0,0,0,-1,-1
2247,2026-08-28,-20,0,0,0,-20
00702,2026-08-28,0,0,0,-57,-57
2471,2026-08-28,-110,0,0,0,-110
4999,2026-08-28,-1000,0,0,463,-537
00657,2026-08-28,-1000,0,0,195,-805
00851,2026-08-28,-1000,0,0,0,-1000
8463,2026-08-28,-1000,0,0,0,-1000
8411,2026-08-28,-1000,0,0,0,-1000
6674,2026-08-28,-1000,0,0,0,-1000
6754,2026-08-28,-1000,0,0,0,-1000
5007,2026-08-28,-1000,0,0,0,-1000
3494,2026-08-28,-1000,0,0,0,-1000
3557,2026-08-28,-1000,0,0,0,-1000
2945,2026-08-28,-1000,0,0,0,-1000
3168,2026-08-28,-1000,0,0,0,-1000
2314,2026-08-28,-1000,0,0,0,-1000
1441,2026-08-28,-1000,0,0,0,-1000
1417,2026-08-28,-1000,0,0,0,-1000
1439,2026-08-28,-1000,0,0,0,-1000
1541,2026-08-28,-1000,0,0,0,-1000
1521,2026-08-28,-1000,0,0,0,-1000
1776,2026-08-28,3000,0,0,-4000,-1000
911868,2026-08-28,-1000,0,0,0,-1000
2432,2026-08-28,-1000,0,0,0,-1000
4414,2026-08-28,-7000,0,0,6000,-1000
1443,2026-08-28,-1000,0,0,0,-1000
1731,2026-08-28,-1000,0,0,0,-1000
1470,2026-08-28,-1000,0,0,0,-1000
6955,2026-08-28,-1000,0,0,-41,-1041
006207,2026-08-28,0,0,0,-1195,-1195
00666R,2026-08-28,0,0,0,-1602,-1602
00711B,2026-08-28,-3000,0,0,1014,-1986
6796,2026-08-28,-1998,0,0,0,-1998
6464,2026-08-28,0,0,0,-2000,-2000
6128,2026-08-28,-2000,0,0,0,-2000
6934,2026-08-28,-2000,0,0,0,-2000
9906,2026-08-28,-2000,0,0,0,-2000
