stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00403A,2026-08-06,36705115,0,0,36668578,73373693
6770,2026-08-06,38628520,0,48000,3181693,41858213
3481,2026-08-06,37748203,0,-36000,2937250,40649453
00407A,2026-08-06,110511,0,0,28516780,28627291
00405A,2026-08-06,6648100,0,0,21413457,28061557
00632R,2026-08-06,46046000,0,0,-22950557,23095443
2317,2026-08-06,21743362,0,135888,147890,22027140
00400A,2026-08-06,6386181,0,0,14982508,21368689
00981A,2026-08-06,10561192,0,190000,9446996,20198188
2337,2026-08-06,13592952,0,5080000,1110483,19783435
00992A,2026-08-06,2588595,0,0,13149352,15737947
2002,2026-08-06,16223402,0,0,-660809,15562593
1402,2026-08-06,14490477,0,117000,-44326,14563151
1101,2026-08-06,14353331,0,0,-131244,14222087
2027,2026-08-06,14914131,0,-119000,-955017,13840114
00999A,2026-08-06,2954000,0,0,10700245,13654245
2303,2026-08-06,14462884,0,-6458657,1375932,9380159
2408,2026-08-06,9183766,0,-251000,415644,9348410
00410A,2026-08-06,0,0,0,8631900,8631900
1216,2026-08-06,9684719,0,-958000,-133153,8593566
3706,2026-08-06,7494432,0,476000,304940,8275372
3006,2026-08-06,7835095,0,0,117743,7952838
2313,2026-08-06,5562581,0,2020000,-22995,7559586
009821,2026-08-06,3108700,0,0,3544473,6653173
2006,2026-08-06,5811392,0,0,142153,5953545
2421,2026-08-06,5465328,0,0,190871,5656199
2867,2026-08-06,5655000,0,0,-507000,5148000
9904,2026-08-06,5286944,0,133000,-386989,5032955
00673R,2026-08-06,181000,0,0,4791951,4972951
2377,2026-08-06,4224482,0,410000,124464,4758946
2362,2026-08-06,4358015,0,0,22711,4380726
8112,2026-08-06,3952644,0,-45000,114952,4022596
0052,2026-08-06,-1145500,0,0,5048932,3903432
2451,2026-08-06,3467551,0,-1000,106398,3572949
2455,2026-08-06,3230475,0,406000,-98595,3537880
00965,2026-08-06,1088805,0,-200000,2613030,3501835
00940,2026-08-06,-464995,0,0,3748193,3283198
9939,2026-08-06,3241161,0,0,30534,3271695
3017,2026-08-06,2310535,0,908000,44688,3263223
00680L,2026-08-06,-19000,0,0,3197659,3178659
8271,2026-08-06,2922331,0,117000,27229,3066560
009824,2026-08-06,-681100,0,0,3582156,2901056
009820,2026-08-06,-5000,0,0,2618654,2613654
00982A,2026-08-06,-3850073,0,0,6426831,2576758
2354,2026-08-06,2099732,0,-6000,472230,2565962
1313,2026-08-06,2364790,0,0,53535,2418325
1303,2026-08-06,2719153,0,-1205000,867735,2381888
6239,2026-08-06,2608229,0,-618458,372302,2362073
1102,2026-08-06,2175934,0,130000,18193,2324127
4967,2026-08-06,2101551,0,0,154280,2255831
2356,2026-08-06,1752747,0,545000,-61524,2236223
009819,2026-08-06,471801,0,0,1749775,2221576
00753L,2026-08-06,-2775000,0,0,4995266,2220266
00406A,2026-08-06,1815120,0,0,291929,2107049
4763,2026-08-06,1759209,0,99000,88289,1946498
00993A,2026-08-06,536000,0,0,1399576,1935576
8039,2026-08-06,1456473,0,211000,254986,1922459
3033,2026-08-06,2427400,0,0,-513686,1913714
00408A,2026-08-06,6000,0,0,1748654,1754654
6505,2026-08-06,1818110,0,116000,-188346,1745764
3450,2026-08-06,2657250,0,-955000,36604,1738854
2324,2026-08-06,2157439,0,-42000,-406597,1708842
2376,2026-08-06,1907004,0,-234000,18755,1691759
2211,2026-08-06,1688000,0,0,-7961,1680039
2049,2026-08-06,1625273,0,0,42832,1668105
9105,2026-08-06,1611000,0,0,-1076,1609924
00637L,2026-08-06,-94000,0,0,1656299,1562299
00688L,2026-08-06,118000,0,0,1407503,1525503
2105,2026-08-06,1504488,0,117000,-109589,1511899
1722,2026-08-06,1169365,0,0,287039,1456404
00984A,2026-08-06,1458000,0,0,-19927,1438073
4919,2026-08-06,1610665,0,-151000,-30081,1429584
2464,2026-08-06,1406895,0,62000,-50200,1418695
2014,2026-08-06,1408998,0,0,2000,1410998
2347,2026-08-06,1241308,0,161000,-17073,1385235
1714,2026-08-06,1152961,0,-59000,284498,1378459
3605,2026-08-06,1405298,0,0,-27408,1377890
2399,2026-08-06,1354116,0,0,20170,1374286
2395,2026-08-06,1405798,0,-23000,-141843,1240955
00985A,2026-08-06,155000,0,0,1081814,1236814
00935,2026-08-06,-688480,0,0,1920752,1232272
00900,2026-08-06,725030,0,0,482496,1207526
2031,2026-08-06,1180962,0,0,1464,1182426
1907,2026-08-06,1187917,0,0,-25000,1162917
9921,2026-08-06,1148147,0,0,-51306,1096841
2618,2026-08-06,1673889,0,-94000,-533766,1046123
2484,2026-08-06,1067781,0,-9000,-13187,1045594
9914,2026-08-06,1065000,0,0,-32634,1032366
2481,2026-08-06,1147359,0,-134000,13448,1026807
6112,2026-08-06,998253,0,0,15790,1014043
2367,2026-08-06,966066,0,0,32581,998647
2371,2026-08-06,1037534,0,0,-83000,954534
1319,2026-08-06,1039001,0,-108000,-4697,926304
0056,2026-08-06,-556614,0,850000,598571,891957
00936,2026-08-06,73000,0,0,801041,874041
00994A,2026-08-06,-394850,0,0,1267530,872680
00995A,2026-08-06,-380000,0,0,1248732,868732
4904,2026-08-06,-92244,0,919000,24482,851238
6176,2026-08-06,855861,0,-3000,-13583,839278
2891,2026-08-06,1697966,0,-502000,-397385,798581
6415,2026-08-06,790767,0,-6000,-23890,760877
2009,2026-08-06,669000,0,0,91226,760226
00996A,2026-08-06,-1026000,0,0,1751802,725802
2441,2026-08-06,235347,0,409000,69255,713602
2485,2026-08-06,682453,0,0,30408,712861
2504,2026-08-06,759000,0,0,-58127,700873
2352,2026-08-06,682546,0,0,6460,689006
2359,2026-08-06,758846,0,0,-87561,671285
3543,2026-08-06,658000,0,0,2227,660227
