stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00985A,2026-09-23,-41950,0,0,446500,404550
6243,2026-09-23,398965,0,0,-493,398472
2385,2026-09-23,422140,0,-51700,16484,386924
3090,2026-09-23,262476,0,103000,-8229,357247
00693U,2026-09-23,1000,0,0,355007,356007
6196,2026-09-23,281631,0,0,72181,353812
9958,2026-09-23,166001,0,175000,6000,347001
009804,2026-09-23,164000,0,0,180722,344722
1810,2026-09-23,344054,0,0,0,344054
1513,2026-09-23,324973,0,1000,17697,343670
2376,2026-09-23,441507,0,-13000,-86736,341771
006208,2026-09-23,137073,0,0,204345,341418
2395,2026-09-23,661295,0,-325000,4104,340399
00982D,2026-09-23,0,0,0,339000,339000
00965,2026-09-23,-221000,0,300000,256903,335903
6472,2026-09-23,293574,0,-43000,83945,334519
1316,2026-09-23,321657,0,0,0,321657
00916,2026-09-23,113000,0,0,200000,313000
3702,2026-09-23,1808576,0,-1557000,54465,306041
2887,2026-09-23,-2121149,0,2006000,420418,305269
6214,2026-09-23,304823,0,1000,-6000,299823
2405,2026-09-23,298000,0,0,0,298000
2451,2026-09-23,301405,0,-10200,1136,292341
8039,2026-09-23,359955,0,1000,-69357,291598
3017,2026-09-23,20620,0,224000,46844,291464
2399,2026-09-23,289015,0,0,-5459,283556
1308,2026-09-23,271043,0,0,4997,276040
8103,2026-09-23,209661,0,0,64080,273741
6235,2026-09-23,271322,0,0,619,271941
2457,2026-09-23,351854,0,0,-82243,269611
00708L,2026-09-23,17000,0,0,252599,269599
7780,2026-09-23,267000,0,0,-37,266963
00983D,2026-09-23,78000,0,0,185745,263745
2464,2026-09-23,173894,0,0,84015,257909
1617,2026-09-23,253172,0,0,1991,255163
009801,2026-09-23,153000,0,0,101428,254428
00981T,2026-09-23,-15000,0,420000,-154330,250670
1434,2026-09-23,246886,0,2000,0,248886
6202,2026-09-23,189065,0,0,55690,244755
6224,2026-09-23,244719,0,0,-2000,242719
2520,2026-09-23,225427,0,0,16573,242000
1718,2026-09-23,-88000,0,0,328739,240739
2444,2026-09-23,240447,0,0,-2057,238390
2547,2026-09-23,366010,0,-128976,0,237034
009811,2026-09-23,55000,0,0,181128,236128
00895,2026-09-23,486991,0,0,-253232,233759
2495,2026-09-23,228918,0,0,-1000,227918
00924,2026-09-23,41000,0,0,183997,224997
2913,2026-09-23,373571,0,0,-150000,223571
9921,2026-09-23,235060,0,0,-12889,222171
6176,2026-09-23,223261,0,0,-1501,221760
00635U,2026-09-23,-13010,0,0,233069,220059
1447,2026-09-23,219850,0,0,-1000,218850
00971,2026-09-23,32000,0,0,183068,215068
4916,2026-09-23,271652,0,0,-58281,213371
2614,2026-09-23,213366,0,0,0,213366
6152,2026-09-23,203740,0,0,9000,212740
2883B,2026-09-23,179000,0,0,30000,209000
00952,2026-09-23,-78700,0,0,284316,205616
1504,2026-09-23,268615,0,-12000,-55215,201400
6541,2026-09-23,201068,0,0,-220,200848
3003,2026-09-23,205770,0,0,-6418,199352
4532,2026-09-23,256902,0,-57814,0,199088
3550,2026-09-23,198904,0,0,0,198904
009818,2026-09-23,3000,0,0,193332,196332
2540,2026-09-23,196230,0,0,0,196230
00907,2026-09-23,71000,0,0,122773,193773
00905,2026-09-23,68000,0,0,125325,193325
00730,2026-09-23,115000,0,0,73328,188328
2905,2026-09-23,164833,0,0,23000,187833
5876,2026-09-23,-466903,0,390000,260147,183244
2636,2026-09-23,181821,0,0,-2030,179791
4564,2026-09-23,179000,0,0,0,179000
00941,2026-09-23,136050,0,0,42526,178576
6108,2026-09-23,180193,0,0,-5000,175193
2527,2026-09-23,177120,0,0,-3498,173622
2374,2026-09-23,171000,0,0,400,171400
3058,2026-09-23,173000,0,0,-2000,171000
020039,2026-09-23,-1000,0,0,171000,170000
2603,2026-09-23,-1900346,0,1961700,107778,169132
6869,2026-09-23,145941,0,0,19944,165885
2453,2026-09-23,162343,0,0,2000,164343
2338,2026-09-23,221000,0,0,-57846,163154
00674R,2026-09-23,1000,0,0,159918,160918
6799,2026-09-23,158925,0,0,39,158964
2328,2026-09-23,156717,0,0,1960,158677
6757,2026-09-23,187301,0,0,-32000,155301
6753,2026-09-23,173005,0,0,-19272,153733
3041,2026-09-23,151692,0,0,845,152537
2368,2026-09-23,-554329,0,505000,200318,150989
6838,2026-09-23,162000,0,0,-11947,150053
4142,2026-09-23,149999,0,0,0,149999
2254,2026-09-23,146000,0,0,3410,149410
4536,2026-09-23,148657,0,0,10,148667
2637,2026-09-23,136944,0,2000,9672,148616
6743,2026-09-23,164010,0,-18686,1000,146324
1305,2026-09-23,246548,0,0,-100542,146006
00934,2026-09-23,-32035,0,0,175185,143150
2535,2026-09-23,143050,0,0,0,143050
00904,2026-09-23,58000,0,0,83302,141302
2032,2026-09-23,139789,0,0,0,139789
1708,2026-09-23,164499,0,0,-24752,139747
6782,2026-09-23,176000,0,-20000,-17193,138807
00902,2026-09-23,48000,0,0,89434,137434
1455,2026-09-23,130728,0,0,5000,135728
2206,2026-09-23,125083,0,3000,5000,133083
00850,2026-09-23,18985,0,-40000,153129,132114
1218,2026-09-23,131000,0,0,0,131000
2332,2026-09-23,74233,0,0,53846,128079
00876,2026-09-23,-122,0,0,127394,127272
4155,2026-09-23,121000,0,0,6000,127000
6668,2026-09-23,118276,0,0,8000,126276
00911,2026-09-23,1913,0,0,124000,125913
3047,2026-09-23,125000,0,0,523,125523
2542,2026-09-23,-251480,0,1911000,-1534212,125308
4912,2026-09-23,125000,0,0,0,125000
2106,2026-09-23,124240,0,0,0,124240
2427,2026-09-23,123085,0,0,0,123085
8464,2026-09-23,121353,0,0,987,122340
4739,2026-09-23,122000,0,0,-338,121662
3010,2026-09-23,121281,0,0,0,121281
8454,2026-09-23,119738,0,0,327,120065
2006,2026-09-23,-496171,0,630000,-14126,119703
6873,2026-09-23,115141,0,0,4031,119172
1736,2026-09-23,118455,0,0,214,118669
1524,2026-09-23,118000,0,0,0,118000
9938,2026-09-23,177562,0,-64461,3999,117100
3661,2026-09-23,120521,0,-4000,573,117094
2462,2026-09-23,117000,0,0,0,117000
00936,2026-09-23,89000,0,0,27873,116873
9103,2026-09-23,116000,0,0,366,116366
2606,2026-09-23,-346401,0,447000,14435,115034
2308,2026-09-23,-139009,0,190002,63294,114287
2413,2026-09-23,110210,0,0,143,110353
6426,2026-09-23,92285,0,0,17046,109331
6944,2026-09-23,109955,0,0,-1647,108308
5388,2026-09-23,80400,0,0,27514,107914
3413,2026-09-23,106900,0,0,-236,106664
4720,2026-09-23,106020,0,0,0,106020
1721,2026-09-23,103295,0,0,1000,104295
2483,2026-09-23,104107,0,0,0,104107
3591,2026-09-23,105309,0,0,-3206,102103
1702,2026-09-23,101111,0,0,0,101111
1795,2026-09-23,96000,0,1000,3875,100875
9802,2026-09-23,157000,0,-60000,3000,100000
3056,2026-09-23,102000,0,0,-2482,99518
6155,2026-09-23,99392,0,0,0,99392
8249,2026-09-23,99048,0,0,0,99048
2607,2026-09-23,98965,0,0,0,98965
2417,2026-09-23,97001,0,0,0,97001
8215,2026-09-23,104400,0,0,-9285,95115
2236,2026-09-23,95000,0,0,0,95000
2020,2026-09-23,90000,0,0,0,90000
6768,2026-09-23,90000,0,0,-10,89990
2476,2026-09-23,-121304,0,0,210546,89242
8404,2026-09-23,88401,0,0,0,88401
00903,2026-09-23,-19000,0,0,107051,88051
2029,2026-09-23,87474,0,0,0,87474
2025,2026-09-23,86975,0,0,0,86975
6416,2026-09-23,87267,0,0,-364,86903
00932,2026-09-23,4000,0,0,82715,86715
2348,2026-09-23,86501,0,0,-106,86395
3338,2026-09-23,85036,0,0,0,85036
00666R,2026-09-23,-1000,0,0,86000,85000
2816,2026-09-23,84880,0,0,0,84880
2102,2026-09-23,88498,0,0,-4000,84498
1449,2026-09-23,81081,0,0,96,81177
1217,2026-09-23,81015,0,0,0,81015
00926,2026-09-23,0,0,0,78824,78824
1568,2026-09-23,76950,0,0,1795,78745
5225,2026-09-23,78095,0,0,0,78095
00954,2026-09-23,0,0,0,77622,77622
00875,2026-09-23,46002,0,0,31000,77002
2537,2026-09-23,77001,0,0,0,77001
00648R,2026-09-23,0,0,0,76100,76100
3653,2026-09-23,43119,0,-16000,47906,75025
2105,2026-09-23,-165458,0,154000,86194,74736
2357,2026-09-23,15990,0,18300,40008,74298
1339,2026-09-23,74000,0,0,97,74097
00762,2026-09-23,-1000,0,0,74911,73911
00901,2026-09-23,-561,0,0,74004,73443
7788,2026-09-23,166290,0,10,-93066,73234
1201,2026-09-23,73002,0,0,0,73002
6933,2026-09-23,40390,0,0,32574,72964
3048,2026-09-23,82000,0,0,-9069,72931
1515,2026-09-23,70200,0,0,2617,72817
5288,2026-09-23,70968,0,0,0,70968
1309,2026-09-23,69237,0,0,1162,70399
3665,2026-09-23,-108046,0,148000,30362,70316
6272,2026-09-23,70000,0,0,-1000,69000
1342,2026-09-23,68181,0,0,417,68598
2401,2026-09-23,56159,0,0,11001,67160
3050,2026-09-23,67000,0,0,0,67000
009812,2026-09-23,2000,0,0,64419,66419
2543,2026-09-23,65820,0,0,466,66286
2031,2026-09-23,78455,0,0,-12542,65913
4764,2026-09-23,80108,0,0,-14368,65740
00861,2026-09-23,24792,0,0,40921,65713
2460,2026-09-23,65052,0,0,0,65052
6136,2026-09-23,67997,0,0,-3000,64997
6112,2026-09-23,83100,0,0,-18125,64975
3021,2026-09-23,62000,0,0,2000,64000
6491,2026-09-23,61551,0,0,2292,63843
4927,2026-09-23,21216,0,0,41524,62740
2360,2026-09-23,251314,0,-276000,86467,61781
00944,2026-09-23,-3000,0,0,64353,61353
8473,2026-09-23,60680,0,0,-68,60612
00770,2026-09-23,-34000,0,0,94447,60447
1904,2026-09-23,56008,0,0,4001,60009
6558,2026-09-23,59000,0,0,0,59000
7765,2026-09-23,58645,0,0,0,58645
009810,2026-09-23,-2000,0,0,59249,57249
2611,2026-09-23,54000,0,0,3000,57000
2420,2026-09-23,57000,0,0,-2,56998
5471,2026-09-23,56007,0,0,-1000,55007
4722,2026-09-23,55606,0,0,-811,54795
3311,2026-09-23,53662,0,0,1000,54662
3528,2026-09-23,54050,0,0,0,54050
3694,2026-09-23,55000,0,0,-1000,54000
4989,2026-09-23,74005,0,0,-20500,53505
2901,2026-09-23,50010,0,0,3474,53484
00972,2026-09-23,-1000,0,0,54362,53362
00690,2026-09-23,3000,0,0,49793,52793
8162,2026-09-23,95423,0,0,-42960,52463
8996,2026-09-23,-19059,0,211000,-139488,52453
4977,2026-09-23,66200,0,15,-13994,52221
2613,2026-09-23,52000,0,0,0,52000
6902,2026-09-23,47749,0,0,3938,51687
1612,2026-09-23,50000,0,0,-19,49981
2471,2026-09-23,76566,0,0,-28000,48566
2731,2026-09-23,47944,0,0,0,47944
2597,2026-09-23,48675,0,1000,-1891,47784
2108,2026-09-23,47061,0,0,1,47062
6164,2026-09-23,47001,0,0,0,47001
3015,2026-09-23,46223,0,0,244,46467
009808,2026-09-23,-22000,0,0,68040,46040
2617,2026-09-23,46060,0,0,-117,45943
5521,2026-09-23,45080,0,0,0,45080
1517,2026-09-23,44000,0,0,1000,45000
3038,2026-09-23,43671,0,0,0,43671
7749,2026-09-23,37031,0,9,6442,43482
00733,2026-09-23,12070,0,0,31261,43331
7812,2026-09-23,43000,0,0,0,43000
5515,2026-09-23,48185,0,0,-5348,42837
1527,2026-09-23,42774,0,0,0,42774
6695,2026-09-23,42002,0,0,0,42002
00640L,2026-09-23,-1000,0,0,42145,41145
3518,2026-09-23,41050,0,0,0,41050
1717,2026-09-23,745651,0,-597000,-108376,40275
6715,2026-09-23,39848,0,0,299,40147
4771,2026-09-23,40046,0,0,-10,40036
1227,2026-09-23,40249,0,0,-423,39826
3004,2026-09-23,41080,0,0,-1268,39812
2355,2026-09-23,40000,0,0,-225,39775
3024,2026-09-23,39000,0,0,0,39000
00986A,2026-09-23,116000,0,0,-77014,38986
2342,2026-09-23,-29060,0,0,67777,38717
3028,2026-09-23,34000,0,5200,-1000,38200
1720,2026-09-23,37124,0,0,0,37124
2109,2026-09-23,37000,0,0,0,37000
1731,2026-09-23,37000,0,0,0,37000
1558,2026-09-23,36137,0,0,0,36137
2474,2026-09-23,-531946,0,680000,-112697,35357
4164,2026-09-23,55182,0,0,-20000,35182
2228,2026-09-23,35000,0,0,1,35001
6165,2026-09-23,35000,0,0,0,35000
2059,2026-09-23,60300,0,-42000,16614,34914
2367,2026-09-23,42042,0,0,-7434,34608
3617,2026-09-23,52883,0,0,-18275,34608
2612,2026-09-23,42373,0,0,-8000,34373
3419,2026-09-23,32000,0,0,2000,34000
6552,2026-09-23,33000,0,0,1000,34000
9946,2026-09-23,34000,0,0,0,34000
9955,2026-09-23,34000,0,0,0,34000
6934,2026-09-23,33000,0,0,0,33000
3705,2026-09-23,33000,0,0,0,33000
4807,2026-09-23,33000,0,0,0,33000
1786,2026-09-23,33000,0,0,-86,32914
6831,2026-09-23,64430,0,-35000,3474,32904
1603,2026-09-23,32000,0,0,0,32000
1235,2026-09-23,32000,0,0,0,32000
8476,2026-09-23,31600,0,0,0,31600
9917,2026-09-23,30551,0,1000,0,31551
1789,2026-09-23,31152,0,0,234,31386
4961,2026-09-23,29188,0,-1000,2945,31133
5607,2026-09-23,27006,0,0,4000,31006
2908,2026-09-23,31000,0,0,0,31000
4766,2026-09-23,30449,0,0,-16,30433
6670,2026-09-23,23452,0,30000,-23176,30276
6698,2026-09-23,30000,0,0,0,30000
3257,2026-09-23,30000,0,0,0,30000
2516,2026-09-23,29000,0,0,0,29000
1340,2026-09-23,29000,0,0,0,29000
2390,2026-09-23,29797,0,0,-1000,28797
1532,2026-09-23,28099,0,0,0,28099
6215,2026-09-23,30112,0,0,-2758,27354
2038,2026-09-23,27003,0,0,0,27003
2429,2026-09-23,27000,0,0,0,27000
1459,2026-09-23,27000,0,0,0,27000
1436,2026-09-23,26000,0,0,1000,27000
8104,2026-09-23,26700,0,0,0,26700
6271,2026-09-23,64579,0,0,-37888,26691
3701,2026-09-23,27020,0,0,-997,26023
1903,2026-09-23,37000,0,0,-11000,26000
00991B,2026-09-23,126000,0,0,-100192,25808
3013,2026-09-23,19267,0,1022,5469,25758
00675L,2026-09-23,-13000,0,0,38560,25560
1467,2026-09-23,26000,0,0,-1000,25000
00737,2026-09-23,8000,0,0,16192,24192
5269,2026-09-23,41881,0,-1000,-16816,24065
02001L,2026-09-23,0,0,0,24000,24000
2497,2026-09-23,19000,0,5000,0,24000
2461,2026-09-23,24000,0,0,0,24000
2425,2026-09-23,24000,0,0,0,24000
4562,2026-09-23,24087,0,0,-200,23887
1735,2026-09-23,24000,0,0,-288,23712
4968,2026-09-23,23000,0,0,240,23240
3588,2026-09-23,23000,0,0,28,23028
6756,2026-09-23,23000,0,0,0,23000
1522,2026-09-23,22958,0,0,0,22958
00661,2026-09-23,2000,0,0,20912,22912
7740,2026-09-23,30997,0,0,-8541,22456
8222,2026-09-23,22000,0,0,0,22000
6790,2026-09-23,22000,0,0,0,22000
3092,2026-09-23,22000,0,0,0,22000
9919,2026-09-23,22000,0,0,0,22000
8213,2026-09-23,21187,0,0,-40,21147
3530,2026-09-23,21000,0,0,0,21000
1456,2026-09-23,19000,0,0,2000,21000
2705,2026-09-23,21000,0,0,0,21000
6781,2026-09-23,19553,0,0,1019,20572
1325,2026-09-23,20445,0,0,0,20445
1582,2026-09-23,21445,0,0,-1000,20445
3030,2026-09-23,35031,0,0,-14675,20356
1725,2026-09-23,20000,0,0,-1000,19000
1337,2026-09-23,19000,0,0,0,19000
4195,2026-09-23,20000,0,0,-1124,18876
2546,2026-09-23,19362,0,0,-1000,18362
2945,2026-09-23,17000,0,0,1000,18000
1526,2026-09-23,19000,0,0,-1000,18000
2365,2026-09-23,18000,0,0,0,18000
5222,2026-09-23,17770,0,0,-100,17670
6674,2026-09-23,17000,0,0,0,17000
2538,2026-09-23,16880,0,0,0,16880
4976,2026-09-23,15946,0,0,257,16203
1466,2026-09-23,16099,0,0,0,16099
8163,2026-09-23,16000,0,0,68,16068
4104,2026-09-23,16007,0,0,0,16007
6269,2026-09-23,102615,0,0,-87027,15588
4736,2026-09-23,15000,0,0,0,15000
2438,2026-09-23,14000,0,0,1000,15000
020030,2026-09-23,0,0,0,15000,15000
2534,2026-09-23,14150,0,0,0,14150
006203,2026-09-23,-1000,0,0,15133,14133
1773,2026-09-23,11200,0,1000,1919,14119
1752,2026-09-23,14000,0,0,0,14000
1783,2026-09-23,14000,0,0,0,14000
4557,2026-09-23,15000,0,0,-1000,14000
8478,2026-09-23,13892,0,0,-55,13837
8374,2026-09-23,26000,0,0,-12249,13751
4952,2026-09-23,11583,0,0,2000,13583
3545,2026-09-23,10160,0,0,3372,13532
7722,2026-09-23,14260,0,0,-1000,13260
4999,2026-09-23,14000,0,0,-889,13111
1540,2026-09-23,13050,0,0,0,13050
020032,2026-09-23,0,0,0,13000,13000
6625,2026-09-23,12000,0,0,938,12938
4438,2026-09-23,13000,0,0,-264,12736
6890,2026-09-23,12969,0,0,-315,12654
3027,2026-09-23,12000,0,0,-1,11999
6477,2026-09-23,11897,0,0,0,11897
00652,2026-09-23,-1000,0,0,12852,11852
2753,2026-09-23,21828,0,-10322,0,11506
2387,2026-09-23,51367,0,-40086,0,11281
6937,2026-09-23,24000,0,15,-12819,11196
1626,2026-09-23,7000,0,0,4000,11000
3652,2026-09-23,10000,0,0,1000,11000
6862,2026-09-23,11000,0,0,0,11000
2414,2026-09-23,10384,0,0,0,10384
6691,2026-09-23,8931,0,0,1315,10246
2545,2026-09-23,10057,0,0,0,10057
2013,2026-09-23,10000,0,0,0,10000
00851,2026-09-23,0,0,0,10000,10000
9918,2026-09-23,10000,0,0,0,10000
00645,2026-09-23,-24,0,0,10000,9976
1432,2026-09-23,9000,0,0,0,9000
01004T,2026-09-23,9000,0,0,0,9000
6776,2026-09-23,9000,0,0,0,9000
4133,2026-09-23,9000,0,0,0,9000
2380,2026-09-23,11000,0,0,-2000,9000
6906,2026-09-23,9000,0,0,-1,8999
1587,2026-09-23,9000,0,0,-1,8999
9939,2026-09-23,53421,0,-45000,300,8721
3029,2026-09-23,31498,0,17,-22943,8572
1529,2026-09-23,8509,0,0,0,8509
9935,2026-09-23,30000,0,-21510,0,8490
1219,2026-09-23,8329,0,0,0,8329
3060,2026-09-23,7986,0,0,76,8062
020020,2026-09-23,0,0,0,8000,8000
1109,2026-09-23,8000,0,0,0,8000
2509,2026-09-23,8000,0,0,0,8000
5907,2026-09-23,8000,0,0,0,8000
5306,2026-09-23,7983,0,0,0,7983
9136,2026-09-23,8000,0,0,-43,7957
2107,2026-09-23,6565,0,0,1000,7565
1514,2026-09-23,789,0,4000,2559,7348
01007T,2026-09-23,7000,0,0,0,7000
6573,2026-09-23,6000,0,0,1000,7000
7768,2026-09-23,6209,0,23,0,6232
4967,2026-09-23,15057,0,8,-9037,6028
6794,2026-09-23,6000,0,0,0,6000
2248,2026-09-23,6000,0,0,0,6000
9943,2026-09-23,6000,0,0,0,6000
1598,2026-09-23,6000,0,0,0,6000
2707,2026-09-23,6000,0,0,-30,5970
1256,2026-09-23,5950,0,0,0,5950
1760,2026-09-23,5605,0,0,0,5605
6409,2026-09-23,11494,0,-1020,-5200,5274
