index_code,trade_date,open,high,low,close,volume
DJI,2026-09-01,53083.578125,53176.6015625,52691.30859375,52766.87890625,403940000
NASDAQ,2026-09-01,26031.669921875,26260.6796875,25995.529296875,26099.76953125,6750660000
SOX,2026-09-01,11296.6298828125,11389.6201171875,11172.900390625,11288.6103515625,0
SPX,2026-09-01,7635.47021484375,7663.6298828125,7611.2001953125,7631.47021484375,4858180000
TAIEX,2026-09-02,46901.3203125,46946.6015625,46185.3203125,46191.87890625,0
TPEx,2026-09-02,410.1400146484375,410.9700012207031,407.07000732421875,407.7099914550781,0
