stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment,rs_rating
0050,2026-09-02,106.9,105.70500106811524,105.22700004577636,104.50150006612142,77516034.8,77.02428382452884,72.13000914457064,1.0171574881262586,0.7368727742271592,0.28028471389909937,56.735681940449574,56.45429838871684,108.2895405368101,105.22700004577636,102.16445955474263,1.4948663416206418,多排,86.0
0051,2026-09-02,146.08999938964843,144.225,143.45749893188477,142.01750005086262,40524.0,81.69457062874969,75.48640347156491,1.7187018082271663,1.2736570875813518,0.4450447206458146,64.1779103838274,60.58576355689138,147.7361850081404,143.45749893188477,139.17881285562913,2.0859822864877127,多排,84.0
0052,2026-09-02,62.23999938964844,61.599999618530276,61.367500114440915,61.07000001271566,15178409.6,73.85156295863548,69.27479765623903,0.537052730231899,0.38595774343454625,0.15109498679735278,54.4718584837729,55.15519323314271,63.01043495727087,61.367500114440915,59.72456527161096,1.1121507660355665,多排,67.0
0053,2026-09-02,242.84000244140626,240.68499908447265,239.3299987792969,236.50416590372723,58769.6,74.45410579126118,70.96664181367191,2.731662789401298,2.264062737631678,0.46760005176962016,54.25225582517575,55.24471357316396,246.79665865771707,239.3299987792969,231.8633389008767,1.2618590814449888,多排,88.0
0055,2026-09-02,45.85799942016602,44.92299957275391,44.374999809265134,42.989166323343916,347674.8,92.71970797132684,85.89355477908182,0.8713982624059113,0.6215512157200888,0.24984704668582258,86.17633805546099,74.63594623709574,46.48059594829225,44.374999809265134,42.26940367023802,6.140842088042111,多排,85.0
0056,2026-09-02,54.39999847412109,53.454999160766604,52.93149967193604,51.87333323160807,34915962.0,86.44281332474137,76.61565379924988,0.9150611942137985,0.6701366593137384,0.24492453490006005,86.80423457271338,72.00794904262162,55.06612839662181,52.93149967193604,50.79687094725027,4.09680212279113,多排,83.0
0057,2026-09-02,319.3799987792969,315.82000122070315,314.42249908447263,310.8883336385091,18684.2,80.13602436668376,73.93112001474046,3.2018902846129436,2.5164476997581673,0.6854425848547763,57.74224447420009,56.77323316232013,323.69336486507484,314.42249908447263,305.1516333038704,1.5035485137918372,多排,87.0
0061,2026-09-02,24.361999893188475,24.33499984741211,24.625,24.876666673024495,77034.2,49.59489192956521,42.49945162026167,-0.1514064136450699,-0.129697443732996,-0.02170896991207391,39.5310572747606,42.73011723649132,25.317957079827604,24.625,23.932042920172396,-1.6040627726443528,交叉混雜,63.0
00929,2026-09-02,29.243999481201172,28.899999809265136,29.004500102996825,,23315711.8,81.53332465875611,68.20290737513638,0.09224031551480039,-0.008071581369828496,0.10031189688462888,72.66160998723103,61.496774829131006,29.81348824358043,29.004500102996825,28.19551196241322,1.4670144310985451,,
1101,2026-09-02,24.57999954223633,24.614999771118164,24.45749988555908,24.07666654586792,138587782.4,39.10357301962971,38.32791435468067,0.17546204578267677,0.14132997549103374,0.03413207029164303,56.652604312483945,55.96239860936332,25.105797058098158,24.45749988555908,23.809202713020003,1.4003857839275502,交叉混雜,63.0
