index_code,trade_date,open,high,low,close,volume
DJI,2026-09-11,52204.4609375,52720.23828125,52204.4609375,52573.2890625,354460000
NASDAQ,2026-09-11,26289.41015625,26431.220703125,26283.109375,26333.0390625,6587900000
SOX,2026-09-11,11753.8701171875,11910.2001953125,11711.330078125,11824.0,0
SPX,2026-09-11,7636.75,7677.02001953125,7636.75,7656.97998046875,4722480000
TAIEX,2026-09-11,46651.2109375,46651.2109375,45942.44140625,46184.8515625,3896000
TPEx,2026-09-11,403.0400085449219,403.0400085449219,393.760009765625,395.5199890136719,0
