stock_code,snapshot_at,price,open,high,low,volume
1101,2026-08-12 12:09:08,24.5,24.649999618530273,24.75,24.450000762939453,7526085
1102,2026-08-12 12:09:08,32.54999923706055,32.599998474121094,32.650001525878906,32.45000076293945,2604982
1104,2026-08-12 12:09:08,26.700000762939453,26.75,26.950000762939453,26.700000762939453,315713
1103,2026-08-12 12:09:08,13.300000190734863,13.300000190734863,13.300000190734863,13.199999809265137,172351
1108,2026-08-12 12:09:08,11.699999809265137,11.850000381469727,11.850000381469727,11.649999618530273,497004
1109,2026-08-12 12:09:08,13.600000381469727,13.600000381469727,13.600000381469727,13.550000190734863,14882
1201,2026-08-12 12:09:08,12.25,12.199999809265137,12.300000190734863,12.199999809265137,181525
1110,2026-08-12 12:09:08,16.399999618530273,16.299999237060547,16.450000762939453,16.200000762939453,111098
1210,2026-08-12 12:09:08,52.599998474121094,52.70000076293945,52.70000076293945,51.599998474121094,3348149
1215,2026-08-12 12:09:08,108.5,109.5,110.0,108.5,236035
1203,2026-08-12 12:09:08,46.900001525878906,46.20000076293945,46.95000076293945,46.20000076293945,1004
1213,2026-08-12 12:09:08,7.71999979019165,7.889999866485596,8.0,7.71999979019165,2000
1216,2026-08-12 12:09:08,76.0999984741211,75.80000305175781,76.19999694824219,75.4000015258789,5032518
1217,2026-08-12 12:09:08,9.899999618530273,9.84000015258789,9.930000305175781,9.84000015258789,226211
1219,2026-08-12 12:09:08,10.800000190734863,10.800000190734863,10.850000381469727,10.699999809265137,132321
1218,2026-08-12 12:09:08,15.600000381469727,15.75,15.75,15.550000190734863,375632
1220,2026-08-12 12:09:08,11.100000381469727,11.100000381469727,11.149999618530273,11.050000190734863,99533
1225,2026-08-12 12:09:08,25.0,25.25,25.25,24.649999618530273,37146
1227,2026-08-12 12:09:08,28.700000762939453,28.799999237060547,28.850000381469727,28.450000762939453,697588
1229,2026-08-12 12:09:08,41.54999923706055,41.900001525878906,41.95000076293945,41.349998474121094,1139612
1231,2026-08-12 12:09:08,81.5,81.80000305175781,82.19999694824219,81.19999694824219,184301
1232,2026-08-12 12:09:08,155.5,156.0,156.0,154.0,118328
1233,2026-08-12 12:09:08,27.75,27.850000381469727,28.0,27.75,6105
