index_code,trade_date,open,high,low,close,volume
DJI,2026-08-11,53961.6015625,54222.8515625,53746.4296875,53791.8515625,379390000
NASDAQ,2026-08-11,26672.1796875,26679.259765625,26372.310546875,26445.44921875,7684920000
SOX,2026-08-11,12135.41015625,12204.4599609375,12006.509765625,12098.4697265625,0
SPX,2026-08-11,7767.509765625,7767.509765625,7717.25,7728.2001953125,4739500000
TAIEX,2026-08-12,45175.69921875,45529.48046875,45175.69921875,45437.390625,0
TPEx,2026-08-12,392.0,402.0899963378906,392.0,402.04998779296875,0
