stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
009829,2026-08-21,-3226790,0,0,47708144,44481354
00919,2026-08-21,7525068,0,0,33457885,40982953
2609,2026-08-21,37158736,0,7000,3690476,40856212
2883,2026-08-21,36636236,0,-259781,37632,36414087
00631L,2026-08-21,2506275,0,0,26072882,28579157
00685L,2026-08-21,2887499,0,0,23230771,26118270
1402,2026-08-21,15090759,0,11110000,-615620,25585139
00991A,2026-08-21,5046390,0,0,17802070,22848460
2892,2026-08-21,20474320,0,-45111,-59707,20369502
2887,2026-08-21,21016862,0,-108603,-690063,20218196
2881,2026-08-21,19630249,0,-3062,-332067,19295120
2886,2026-08-21,19236875,0,-14339,57001,19279537
2615,2026-08-21,16238724,0,829000,1456385,18524109
2344,2026-08-21,14921695,0,9864,964120,15895679
2002,2026-08-21,12902735,0,0,1114044,14016779
1314,2026-08-21,12498827,0,0,899147,13397974
2303,2026-08-21,10887593,0,505718,997187,12390498
009816,2026-08-21,-1393593,0,0,13244099,11850506
2618,2026-08-21,10833542,0,15000,253215,11101757
00940,2026-08-21,903450,0,0,10184122,11087572
1216,2026-08-21,10010883,0,-15814,242428,10237497
2451,2026-08-21,9145557,0,-9000,306247,9442804
2610,2026-08-21,9407322,0,22000,-29128,9400194
2882,2026-08-21,9521011,0,-3501,-346087,9171423
00637L,2026-08-21,1568000,0,0,6160439,7728439
2603,2026-08-21,7318656,0,202601,199137,7720394
2408,2026-08-21,6032764,0,241581,1077992,7352337
00405A,2026-08-21,543500,0,0,6222933,6766433
5871,2026-08-21,7260224,0,5000,-504459,6760765
1102,2026-08-21,7648330,0,18000,-1124660,6541670
1326,2026-08-21,6120997,0,0,414346,6535343
2330,2026-08-21,5795046,0,183888,456923,6435857
2426,2026-08-21,6272699,0,0,-4535,6268164
2542,2026-08-21,5902159,0,-136000,247889,6014048
3045,2026-08-21,6002570,0,32481,-55077,5979974
2880,2026-08-21,5991567,0,-3408,-205870,5782289
0056,2026-08-21,4356979,0,140000,1001101,5498080
2801,2026-08-21,5432622,0,0,38000,5470622
2606,2026-08-21,4499706,0,0,809432,5309138
5880,2026-08-21,5282997,0,-3939,-118533,5160525
2484,2026-08-21,4834192,0,0,112048,4946240
2889,2026-08-21,4746681,0,0,23000,4769681
1301,2026-08-21,4236793,0,0,390198,4626991
2885,2026-08-21,5116133,0,-269209,-281600,4565324
00715L,2026-08-21,285000,0,0,4156822,4441822
00900,2026-08-21,2304000,0,0,2001526,4305526
2891,2026-08-21,4156691,0,-43815,151479,4264355
2637,2026-08-21,3996405,0,-179000,145090,3962495
2356,2026-08-21,3752143,0,-147000,-87315,3517828
5876,2026-08-21,3360181,0,-30,116114,3476265
1709,2026-08-21,3385348,0,0,21959,3407307
1718,2026-08-21,3156580,0,0,-35000,3121580
1710,2026-08-21,2930966,0,0,138693,3069659
0050,2026-08-21,-1895368,0,5900000,-982882,3021750
2912,2026-08-21,2924760,0,0,11827,2936587
0052,2026-08-21,1365044,0,-100000,1491305,2756349
00713,2026-08-21,-149023,0,0,2829366,2680343
2851,2026-08-21,2602331,0,0,-20930,2581401
2515,2026-08-21,2575302,0,0,-39000,2536302
6505,2026-08-21,1444501,0,-421,1061384,2505464
3037,2026-08-21,2398670,0,-133934,202646,2467382
3711,2026-08-21,2415619,0,-144218,131713,2403114
2489,2026-08-21,1380866,0,0,1018526,2399392
1808,2026-08-21,1984937,0,0,283404,2268341
1605,2026-08-21,1879433,0,0,369901,2249334
2104,2026-08-21,2162658,0,0,12731,2175389
2812,2026-08-21,2055726,0,0,25000,2080726
3576,2026-08-21,2012166,0,0,-12000,2000166
2903,2026-08-21,1999482,0,0,-4000,1995482
3702,2026-08-21,1756408,0,282000,-120499,1917909
00939,2026-08-21,329000,0,0,1568403,1897403
00642U,2026-08-21,-24149,0,0,1786408,1762259
00882,2026-08-21,920000,0,0,812671,1732671
2890,2026-08-21,2281154,0,-388808,-179405,1712941
2105,2026-08-21,1597618,0,16000,84938,1698556
2605,2026-08-21,1829747,0,0,-166232,1663515
6213,2026-08-21,2039215,0,131000,-537190,1633025
1313,2026-08-21,1578465,0,0,34073,1612538
2646,2026-08-21,1594266,0,0,4314,1598580
2601,2026-08-21,1512000,0,0,60148,1572148
00878,2026-08-21,2308480,0,0,-758876,1549604
2030,2026-08-21,1506554,0,0,3000,1509554
2498,2026-08-21,1401761,0,3000,101610,1506371
1440,2026-08-21,1313201,0,0,165850,1479051
1229,2026-08-21,1412332,0,2000,29000,1443332
009821,2026-08-21,-76000,0,0,1518389,1442389
1907,2026-08-21,1399678,0,0,37000,1436678
3450,2026-08-21,401574,0,914000,117578,1433152
6177,2026-08-21,1313688,0,0,118990,1432678
1904,2026-08-21,1381887,0,0,38047,1419934
1101,2026-08-21,1379463,0,0,9582,1389045
4967,2026-08-21,1252180,0,0,83835,1336015
00999A,2026-08-21,-934800,0,0,2241083,1306283
2845,2026-08-21,-375427,0,1340000,331000,1295573
00633L,2026-08-21,-202000,0,0,1495738,1293738
3006,2026-08-21,1151642,0,4000,123969,1279611
1308,2026-08-21,1261216,0,0,17910,1279126
1434,2026-08-21,1200924,0,0,22000,1222924
00648R,2026-08-21,0,0,0,1182290,1182290
2108,2026-08-21,1058415,0,0,92196,1150611
1312,2026-08-21,1306969,0,0,-196024,1110945
2201,2026-08-21,1216866,0,3000,-118709,1101157
2897,2026-08-21,1036000,0,0,52000,1088000
1310,2026-08-21,1069730,0,0,4549,1074279
00757,2026-08-21,62,0,0,1066550,1066612
2633,2026-08-21,914926,0,63000,86000,1063926
1909,2026-08-21,1130495,0,0,-81000,1049495
2014,2026-08-21,1029980,0,0,18000,1047980
9921,2026-08-21,971729,0,0,75304,1047033
2442,2026-08-21,1019601,0,0,7000,1026601
5521,2026-08-21,934824,0,0,44000,978824
1305,2026-08-21,870310,0,0,1000,871310
8110,2026-08-21,821800,0,1000,27119,849919
6901,2026-08-21,841076,0,0,3000,844076
2368,2026-08-21,758081,0,63874,11418,833373
6919,2026-08-21,808778,0,0,8678,817456
1723,2026-08-21,739919,0,0,34733,774652
