index_code,trade_date,open,high,low,close,volume
DJI,2026-08-21,52768.87109375,53355.921875,52768.87109375,53277.01171875,424065337
NASDAQ,2026-08-21,26198.833984375,26269.845703125,26049.294921875,26180.455078125,6318725000
SOX,2026-08-21,11901.7939453125,11943.958984375,11631.7177734375,11740.3740234375,0
SPX,2026-08-21,7665.68017578125,7697.10986328125,7660.06005859375,7674.3701171875,2737363000
TAIEX,2026-08-21,44923.33984375,45254.83984375,44583.87109375,45224.2890625,0
TPEx,2026-08-21,390.1300048828125,390.989990234375,384.92999267578125,387.2699890136719,0
