stock_code,stock_name,market,direction,close,score,today_pct,reason_codes,reasons
1560,中砂,TWSE,做多,815.0,8,9.99,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線766.8 > 10日743.9 > 20日719.2 > 60日704.22，向上排列）；股價站上月線（收盤815 > 20日均線719.2）；KD黃金交叉且未過熱（K=74.01，D=69.07，K<80）；MACD紅柱由縮轉長（動能重新加溫，DIF=20.59，柱狀體3.35→7.08）；放量紅K（今日量為5日均量的1.49倍，收盤815 > 開盤750）；回後買上漲（拉回低點713未跌破前段低點663的99%，收盤815 > 5日均線766.8）；RS轉強（相對大盤RS評分由92轉強至93，領先大盤）
2033,佳大,TWSE,做多,30.85,8,9.98,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線27.89 > 10日27.15 > 20日25.57 > 60日19.81，向上排列）；股價站上月線（收盤30.85 > 20日均線25.57）；KD黃金交叉且未過熱（K=70.29，D=63.09，K<80）；MACD多頭（DIF=2.2 > MACD=2.08，且DIF>0）；放量紅K（今日量為5日均量的2.01倍，收盤30.85 > 開盤27.95）；回後買上漲（拉回低點25未跌破前段低點23.4的99%，收盤30.85 > 5日均線27.89）；RS轉強（相對大盤RS評分由92轉強至94，領先大盤）
1710,東聯,TWSE,做多,16.65,8,6.05,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線16.02 > 10日15.97 > 20日15.96 > 60日15.7，向上排列）；股價站上月線（收盤16.65 > 20日均線15.96）；KD黃金交叉且未過熱（K=49.37，D=42.69，K<80）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.23，柱狀體-0.05→-0）；放量紅K（今日量為5日均量的2.21倍，收盤16.65 > 開盤15.85）；回後買上漲（拉回低點15.45未跌破前段低點15.55的99%，收盤16.65 > 5日均線16.02）；RS轉強（相對大盤RS評分由80轉強至81，領先大盤）
3094,聯傑,TWSE,做多,47.0,8,5.5,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線43.74 > 10日43.4 > 20日41.41 > 60日38.77，向上排列）；股價站上月線（收盤47 > 20日均線41.41）；KD黃金交叉且未過熱（K=42.35，D=37.32，K<80）；MACD多頭（DIF=1.83 > MACD=1.52，且DIF>0）；放量紅K（今日量為5日均量的1.8倍，收盤47 > 開盤44.55）；回後買上漲（拉回低點40.3未跌破前段低點38.05的99%，收盤47 > 5日均線43.74）；RS轉強（相對大盤RS評分由90轉強至91，領先大盤）
6291,沛亨,TPEx,做多,517.0,8,5.4,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線479.6 > 10日473.55 > 20日440.9 > 60日424.34，向上排列）；股價站上月線（收盤517 > 20日均線440.9）；KD黃金交叉且未過熱（K=65.68，D=64.46，K<80）；MACD多頭（DIF=24.62 > MACD=18.62，且DIF>0）；放量紅K（今日量為5日均量的2.24倍，收盤517 > 開盤494.5）；回後買上漲（拉回低點440未跌破前段低點388的99%，收盤517 > 5日均線479.6）；RS轉強（相對大盤RS評分由93轉強至94，領先大盤）
6617,共信-KY,TPEx,做多,143.0,8,3.62,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線132.4 > 10日131.6 > 20日125.22 > 60日104.13，向上排列）；股價站上月線（收盤143 > 20日均線125.22）；KD黃金交叉且未過熱（K=62.55，D=58.19，K<80）；MACD多頭（DIF=8.88 > MACD=8.45，且DIF>0）；放量紅K（今日量為5日均量的2.55倍，收盤143 > 開盤138）；回後買上漲（拉回低點125.5未跌破前段低點113的99%，收盤143 > 5日均線132.4）；RS轉強（相對大盤RS評分由92轉強至94，領先大盤）
6026,福邦證,TPEx,做多,15.5,8,1.64,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線15.22 > 10日15.22 > 20日15.08 > 60日14.87，向上排列）；股價站上月線（收盤15.5 > 20日均線15.08）；KD黃金交叉且未過熱（K=56.17，D=52.24，K<80）；MACD多頭（DIF=0.16 > MACD=0.14，且DIF>0）；放量紅K（今日量為5日均量的1.69倍，收盤15.5 > 開盤15.3）；回後買上漲（拉回低點15未跌破前段低點14.85的99%，收盤15.5 > 5日均線15.22）；RS轉強（相對大盤RS評分由70轉強至72，領先大盤）
8103,瀚荃,TWSE,做多,132.0,7,10.0,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線118.4 > 10日118.05 > 20日114.98 > 60日94.7，向上排列）；股價站上月線（收盤132 > 20日均線114.98）；KD黃金交叉且未過熱（K=60.01，D=47.42，K<80）；放量紅K（今日量為5日均量的2.16倍，收盤132 > 開盤120）；回後買上漲（拉回低點108.5未跌破前段低點107.5的99%，收盤132 > 5日均線118.4）；RS轉強（相對大盤RS評分由87轉強至91，領先大盤）
6168,宏齊,TWSE,做多,35.35,7,9.95,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線31.23 > 10日30.25 > 20日29.07 > 60日26.92，向上排列）；股價站上月線（收盤35.35 > 20日均線29.07）；MACD多頭（DIF=1.61 > MACD=1.14，且DIF>0）；放量紅K（今日量為5日均量的2.53倍，收盤35.35 > 開盤32.15）；回後買上漲（拉回低點28.5未跌破前段低點27.5的99%，收盤35.35 > 5日均線31.23）；RS轉強（相對大盤RS評分由80轉強至88，領先大盤）
6885,全福生技,TWSE,做多,29.5,7,8.46,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線27.6 > 10日26.55 > 20日24.53 > 60日22.19，向上排列）；股價站上月線（收盤29.5 > 20日均線24.53）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.74，柱狀體0.32→0.41）；放量紅K（今日量為5日均量的1.72倍，收盤29.5 > 開盤27.2）；回後買上漲（拉回低點25.05未跌破前段低點22.15的99%，收盤29.5 > 5日均線27.6）；RS轉強（相對大盤RS評分由64轉強至77，領先大盤）
2816,旺旺保,TWSE,做多,40.95,7,3.28,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線39.69 > 10日39.42 > 20日39 > 60日35.68，向上排列）；股價站上月線（收盤40.95 > 20日均線39）；KD黃金交叉且未過熱（K=67.08，D=56.14，K<80）；放量紅K（今日量為5日均量的2.15倍，收盤40.95 > 開盤39.75）；回後買上漲（拉回低點38.5未跌破前段低點37.45的99%，收盤40.95 > 5日均線39.69）；RS轉強（相對大盤RS評分由84轉強至85，領先大盤）
3518,柏騰,TWSE,做多,31.1,7,2.64,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線30.01 > 10日29.85 > 20日29.4 > 60日28.73，向上排列）；股價站上月線（收盤31.1 > 20日均線29.4）；KD黃金交叉且未過熱（K=43.47，D=32.93，K<80）；MACD多頭（DIF=0.58 > MACD=0.52，且DIF>0）；放量紅K（今日量為5日均量的1.27倍，收盤31.1 > 開盤30.35）；回後買上漲（拉回低點28.8未跌破前段低點27.5的99%，收盤31.1 > 5日均線30.01）
2419,仲琦,TWSE,做多,27.9,7,2.01,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線27.13 > 10日27.05 > 20日26.27 > 60日25.95，向上排列）；股價站上月線（收盤27.9 > 20日均線26.27）；KD黃金交叉且未過熱（K=54.91，D=44.31，K<80）；MACD多頭（DIF=0.55 > MACD=0.43，且DIF>0）；放量紅K（今日量為5日均量的1.65倍，收盤27.9 > 開盤27.6）；回後買上漲（拉回低點26.55未跌破前段低點24.9的99%，收盤27.9 > 5日均線27.13）
2354,鴻準,TWSE,做多,66.3,7,1.69,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線65.3 > 10日65.18 > 20日64.17 > 60日59.66，向上排列）；股價站上月線（收盤66.3 > 20日均線64.17）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.39，柱狀體-0.18→-0.12）；放量紅K（今日量為5日均量的1.9倍，收盤66.3 > 開盤65.9）；回後買上漲（拉回低點63.3未跌破前段低點62.6的99%，收盤66.3 > 5日均線65.3）；RS轉強（相對大盤RS評分由71轉強至72，領先大盤）
2221,大甲,TPEx,做多,116.0,6,9.95,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線100.58 > 10日95.05 > 20日84.64 > 60日60.9，向上排列）；股價站上月線（收盤116 > 20日均線84.64）；MACD多頭（DIF=12.43 > MACD=10.5，且DIF>0）；回後買上漲（拉回低點85.5未跌破前段低點71.9的99%，收盤116 > 5日均線100.58）；RS轉強（相對大盤RS評分由98轉強至99，領先大盤）
6179,亞通,TPEx,做多,41.45,6,9.95,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線36.83 > 10日35.16 > 20日31.94 > 60日28.15，向上排列）；股價站上月線（收盤41.45 > 20日均線31.94）；MACD多頭（DIF=2.91 > MACD=2.11，且DIF>0）；回後買上漲（拉回低點29.4未跌破前段低點27.85的99%，收盤41.45 > 5日均線36.83）；RS轉強（相對大盤RS評分由83轉強至89，領先大盤）
6133,金橋,TWSE,做多,26.05,6,9.92,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|VOLUME_BREAKOUT_RED|RS_STRONG,四線多排（5日均線23.9 > 10日23.73 > 20日23.33 > 60日22.66，向上排列）；股價站上月線（收盤26.05 > 20日均線23.33）；KD黃金交叉且未過熱（K=62.89，D=50.01，K<80）；MACD多頭（DIF=0.5 > MACD=0.38，且DIF>0）；放量紅K（今日量為5日均量的3.07倍，收盤26.05 > 開盤24）；RS轉強（相對大盤RS評分由72轉強至81，領先大盤）
7717,萊德光電-KY,TPEx,做多,579.0,6,9.87,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線517.9 > 10日499.45 > 20日457.52 > 60日438.5，向上排列）；股價站上月線（收盤579 > 20日均線457.52）；MACD多頭（DIF=27.49 > MACD=15.72，且DIF>0）；放量紅K（今日量為5日均量的2.09倍，收盤579 > 開盤544）；回後買上漲（拉回低點456未跌破前段低點409的99%，收盤579 > 5日均線517.9）
6505,台塑化,TWSE,做多,86.2,6,7.08,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線83.2 > 10日82.71 > 20日78.18 > 60日72.19，向上排列）；股價站上月線（收盤86.2 > 20日均線78.18）；MACD紅柱由縮轉長（動能重新加溫，DIF=3.41，柱狀體0.3→0.41）；回後買上漲（拉回低點78.3未跌破前段低點71.1的99%，收盤86.2 > 5日均線83.2）；RS轉強（相對大盤RS評分由92轉強至93，領先大盤）
3443,創意,TWSE,做多,6500.0,6,5.35,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線6245 > 10日6108 > 20日5973.25 > 60日4996.42，向上排列）；股價站上月線（收盤6500 > 20日均線5973.25）；MACD紅柱由縮轉長（動能重新加溫，DIF=317.31，柱狀體-25.82→-8.53）；放量紅K（今日量為5日均量的1.21倍，收盤6500 > 開盤6315）；回後買上漲（拉回低點5730未跌破前段低點5680的99%，收盤6500 > 5日均線6245）
2371,大同,TWSE,做多,29.7,6,5.13,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線28.23 > 10日28.11 > 20日28.09 > 60日27，向上排列）；股價站上月線（收盤29.7 > 20日均線28.09）；MACD多頭（DIF=0.41 > MACD=0.35，且DIF>0）；放量紅K（今日量為5日均量的2.69倍，收盤29.7 > 開盤28.5）；回後買上漲（拉回低點27.3未跌破前段低點27.3的99%，收盤29.7 > 5日均線28.23）
6227,茂綸,TPEx,做多,137.5,6,3.38,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線131.5 > 10日122.75 > 20日119.62 > 60日118.6，向上排列）；股價站上月線（收盤137.5 > 20日均線119.62）；MACD多頭（DIF=3.46 > MACD=0.94，且DIF>0）；放量紅K（今日量為5日均量的1.33倍，收盤137.5 > 開盤132.5）；回後買上漲（拉回低點111.5未跌破前段低點108的99%，收盤137.5 > 5日均線131.5）
1569,濱川,TPEx,做多,52.0,6,2.56,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線50.34 > 10日49.77 > 20日47.7 > 60日45.14，向上排列）；股價站上月線（收盤52 > 20日均線47.7）；KD黃金交叉且未過熱（K=64.92，D=63.76，K<80）；MACD多頭（DIF=1.77 > MACD=1.45，且DIF>0）；回後買上漲（拉回低點47.65未跌破前段低點44.65的99%，收盤52 > 5日均線50.34）
2069,運錩,TWSE,做多,24.2,6,2.33,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線23.84 > 10日22.93 > 20日22.01 > 60日19.85，向上排列）；股價站上月線（收盤24.2 > 20日均線22.01）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.07，柱狀體0.17→0.17）；回後買上漲（拉回低點20.95未跌破前段低點20.4的99%，收盤24.2 > 5日均線23.84）；RS轉強（相對大盤RS評分由84轉強至87，領先大盤）
4904,遠傳,TWSE,做多,106.5,6,1.43,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線105.9 > 10日104.8 > 20日103.28 > 60日102.36，向上排列）；股價站上月線（收盤106.5 > 20日均線103.28）；MACD紅柱由縮轉長（動能重新加溫，DIF=1.09，柱狀體0.39→0.4）；放量紅K（今日量為5日均量的1.52倍，收盤106.5 > 開盤105.5）；回後買上漲（拉回低點102未跌破前段低點99.8的99%，收盤106.5 > 5日均線105.9）
2845,遠東銀,TWSE,做多,13.75,6,1.1,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線13.68 > 10日13.65 > 20日13.56 > 60日13.37，向上排列）；股價站上月線（收盤13.75 > 20日均線13.56）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.09，柱狀體0→0.01）；回後買上漲（拉回低點13.35未跌破前段低點12.9的99%，收盤13.75 > 5日均線13.68）；RS轉強（相對大盤RS評分由70轉強至71，領先大盤）
0055,元大MSCI金融,TWSE,做多,50.85,6,1.09,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|PULLBACK_REBOUND,四線多排（5日均線50.11 > 10日49.46 > 20日47.44 > 60日44.39，向上排列）；股價站上月線（收盤50.85 > 20日均線47.44）；MACD多頭（DIF=1.72 > MACD=1.51，且DIF>0）；放量紅K（今日量為5日均量的1.5倍，收盤50.85 > 開盤50.6）；回後買上漲（拉回低點48.1未跌破前段低點44.85的99%，收盤50.85 > 5日均線50.11）
2637,慧洋-KY,TWSE,做多,102.0,6,-0.49,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線100.68 > 10日100.15 > 20日97.99 > 60日87.4，向上排列）；股價站上月線（收盤102 > 20日均線97.99）；KD黃金交叉且未過熱（K=59.55，D=57.58，K<80）；回後買上漲（拉回低點95.9未跌破前段低點90.8的99%，收盤102 > 5日均線100.68）；RS轉強（相對大盤RS評分由87轉強至89，領先大盤）
1709,和益,TWSE,做多,42.95,5,9.99,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|VOLUME_BREAKOUT_RED|RS_STRONG,四線多排（5日均線37.95 > 10日36.24 > 20日35.49 > 60日29.33，向上排列）；股價站上月線（收盤42.95 > 20日均線35.49）；MACD多頭（DIF=2.36 > MACD=1.99，且DIF>0）；放量紅K（今日量為5日均量的1.97倍，收盤42.95 > 開盤40.8）；RS轉強（相對大盤RS評分由95轉強至97，領先大盤）
1591,駿吉-KY,TPEx,做多,39.4,5,2.74,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線39.1 > 10日37.97 > 20日37.01 > 60日35.37，向上排列）；股價站上月線（收盤39.4 > 20日均線37.01）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.82，柱狀體0.29→0.29）；回後買上漲（拉回低點35.9未跌破前段低點35.1的99%，收盤39.4 > 5日均線39.1）
2617,台航,TWSE,做多,33.1,5,2.0,MA_BULLISH|ABOVE_MA20|PULLBACK_REBOUND|RS_STRONG,四線多排（5日均線32.93 > 10日32.92 > 20日32.15 > 60日30.3，向上排列）；股價站上月線（收盤33.1 > 20日均線32.15）；回後買上漲（拉回低點31.95未跌破前段低點30.3的99%，收盤33.1 > 5日均線32.93）；RS轉強（相對大盤RS評分由69轉強至72，領先大盤）
2886,兆豐金,TWSE,做多,51.9,5,1.96,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線51.76 > 10日50.94 > 20日49.38 > 60日48.5，向上排列）；股價站上月線（收盤51.9 > 20日均線49.38）；MACD多頭（DIF=0.98 > MACD=0.72，且DIF>0）；回後買上漲（拉回低點49.4未跌破前段低點46.55的99%，收盤51.9 > 5日均線51.76）
2855,統一證,TWSE,做多,52.5,5,1.74,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線52.08 > 10日51.91 > 20日50.1 > 60日47.81，向上排列）；股價站上月線（收盤52.5 > 20日均線50.1）；MACD多頭（DIF=1.47 > MACD=1.39，且DIF>0）；回後買上漲（拉回低點50.5未跌破前段低點47.75的99%，收盤52.5 > 5日均線52.08）
6811,宏�硌穈T,TPEx,做多,249.5,5,1.42,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線244 > 10日233.3 > 20日229.18 > 60日227.12，向上排列）；股價站上月線（收盤249.5 > 20日均線229.18）；MACD多頭（DIF=4.54 > MACD=1.39，且DIF>0）；回後買上漲（拉回低點219.5未跌破前段低點219的99%，收盤249.5 > 5日均線244）
6245,立端,TPEx,做多,84.4,5,1.2,MA_BULLISH|ABOVE_MA20|MACD_HIST_REGROW|PULLBACK_REBOUND,四線多排（5日均線83.66 > 10日81.99 > 20日81.48 > 60日81.34，向上排列）；股價站上月線（收盤84.4 > 20日均線81.48）；MACD紅柱由縮轉長（動能重新加溫，DIF=0.45，柱狀體0.45→0.49）；回後買上漲（拉回低點79.2未跌破前段低點76.1的99%，收盤84.4 > 5日均線83.66）
1312,國喬,TWSE,做多,14.95,5,1.01,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|PULLBACK_REBOUND,四線多排（5日均線14.58 > 10日14.51 > 20日14.18 > 60日13.22，向上排列）；股價站上月線（收盤14.95 > 20日均線14.18）；KD黃金交叉且未過熱（K=47.66，D=39.55，K<80）；回後買上漲（拉回低點13.8未跌破前段低點13.8的99%，收盤14.95 > 5日均線14.58）
2897,王道銀行,TWSE,做多,11.25,5,0.9,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線11.17 > 10日11.01 > 20日10.72 > 60日10.46，向上排列）；股價站上月線（收盤11.25 > 20日均線10.72）；MACD多頭（DIF=0.24 > MACD=0.18，且DIF>0）；回後買上漲（拉回低點10.7未跌破前段低點10.35的99%，收盤11.25 > 5日均線11.17）
2820,華票,TWSE,做多,17.45,5,0.87,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線17.38 > 10日17.19 > 20日16.89 > 60日16.75，向上排列）；股價站上月線（收盤17.45 > 20日均線16.89）；MACD多頭（DIF=0.23 > MACD=0.16，且DIF>0）；回後買上漲（拉回低點16.8未跌破前段低點16.45的99%，收盤17.45 > 5日均線17.38）
2891,中信金,TWSE,做多,71.2,5,0.56,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線69.38 > 10日68.48 > 20日66.8 > 60日66.34，向上排列）；股價站上月線（收盤71.2 > 20日均線66.8）；MACD多頭（DIF=1.23 > MACD=0.75，且DIF>0）；回後買上漲（拉回低點66未跌破前段低點63.5的99%，收盤71.2 > 5日均線69.38）
2905,三商,TWSE,做多,18.65,5,0.54,MA_BULLISH|ABOVE_MA20|MACD_BULLISH|PULLBACK_REBOUND,四線多排（5日均線18.61 > 10日18.37 > 20日17.97 > 60日16.65，向上排列）；股價站上月線（收盤18.65 > 20日均線17.97）；MACD多頭（DIF=0.49 > MACD=0.47，且DIF>0）；回後買上漲（拉回低點17.65未跌破前段低點17的99%，收盤18.65 > 5日均線18.61）
2413,環科,TWSE,做多,53.1,5,0.19,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|RS_STRONG,四線多排（5日均線51.02 > 10日49.64 > 20日46.43 > 60日44.34，向上排列）；股價站上月線（收盤53.1 > 20日均線46.43）；KD黃金交叉且未過熱（K=77.28，D=74.56，K<80）；MACD多頭（DIF=2.23 > MACD=1.47，且DIF>0）；RS轉強（相對大盤RS評分由88轉強至89，領先大盤）
3162,精確,TPEx,做多,72.7,5,-1.09,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|RS_STRONG,四線多排（5日均線71.6 > 10日71.32 > 20日70.41 > 60日70.27，向上排列）；股價站上月線（收盤72.7 > 20日均線70.41）；KD黃金交叉且未過熱（K=51.19，D=40.75，K<80）；MACD多頭（DIF=1.22 > MACD=1.04，且DIF>0）；RS轉強（相對大盤RS評分由60轉強至70，領先大盤）
4924,欣厚-KY,TPEx,做多,14.25,5,-1.72,MA_BULLISH|ABOVE_MA20|KD_GOLDEN_CROSS|MACD_BULLISH|RS_STRONG,四線多排（5日均線13.41 > 10日13.06 > 20日11.56 > 60日11.17，向上排列）；股價站上月線（收盤14.25 > 20日均線11.56）；KD黃金交叉且未過熱（K=76.39，D=73.28，K<80）；MACD多頭（DIF=0.95 > MACD=0.62，且DIF>0）；RS轉強（相對大盤RS評分由76轉強至77，領先大盤）
