stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment,rs_rating
0050,2026-09-01,106.71999969482422,105.33500061035156,105.07700004577637,104.44650001525879,81795120.0,80.61575333233333,69.68287180459154,1.0057251141774088,0.6668015957523844,0.33892351842502444,73.77236368544698,63.45100879220121,108.10886466903563,105.07700004577637,102.04513542251712,3.210023983361137,多排,86.0
0051,2026-09-01,145.7,143.68000030517578,143.13999938964844,141.94083353678386,45808.4,80.15780753539369,72.38231989297253,1.6472038079940319,1.162395907419898,0.4848079005741339,73.46102601883422,64.12759213737695,147.42609879633937,143.13999938964844,138.8538999829575,3.0110364517057833,多排,84.0
0052,2026-09-01,62.21999969482422,61.40999984741211,61.29750022888184,61.038333384195965,15345942.6,77.90064284675317,66.98641500504081,0.5429568572467005,0.34818399673520806,0.19477286051149245,72.05916385690001,62.3357495323408,62.93729259424386,61.29750022888184,59.65770786351982,2.8590056717402255,多排,68.0
0053,2026-09-01,242.6,239.91499786376954,238.9599983215332,236.430832417806,47771.8,77.2151028327994,69.22290982487729,2.779943972496426,2.147162724689273,0.6327812478071531,67.91508119235175,61.17368213715899,246.52923330049273,238.9599983215332,231.39076334257365,3.092571072100022,多排,87.0
0055,2026-09-01,45.34199981689453,44.56799964904785,44.240499877929686,42.87583300272624,336719.0,89.32770666942069,82.48047818295932,0.7421457897424446,0.5590894540486331,0.18305633569381152,83.50884557421243,72.28718348314952,45.91212652831838,44.240499877929686,42.56887322754099,5.3333452440678535,多排,84.0
0056,2026-09-01,54.029998779296875,53.14499931335449,52.748999786376956,51.80916659037272,34434093.2,82.4420095386518,71.70207403650414,0.8343908134175066,0.6089055255887234,0.2254852878287833,85.20027363608766,70.7109716689898,54.72092733980777,52.748999786376956,50.77707223294614,3.9830114243924393,多排,82.0
0057,2026-09-01,318.95,314.68500061035155,314.0125,310.67833353678384,16028.8,81.60005587262188,70.82866783876881,3.1663796923737095,2.345087053544473,0.8212926388292363,70.20359358362911,61.608451103050626,323.12702855795294,314.0125,304.89797144204704,2.7506847327684047,多排,87.0
0061,2026-09-01,24.391999816894533,24.356999969482423,24.660500049591064,24.87833334604899,80678.0,52.27701676314434,38.95173146560989,-0.1432839342986547,-0.12427020125497751,-0.019013733043677206,51.112298686496885,47.406806823050395,25.340886178073518,24.660500049591064,23.98011392110861,-0.7724934038380591,交叉混雜,64.0
00929,2026-09-01,29.15399932861328,28.808999824523926,28.972000122070312,,22926775.6,76.81609855454809,61.53769873332651,0.05980981956773235,-0.033149555590985716,0.09295937515871806,74.94178325654602,62.11967368035155,29.76099257694807,28.972000122070312,28.183007667192555,1.6843813348965009,,
1101,2026-09-01,24.479999542236328,24.539999771118165,24.419999885559083,24.062499904632567,137148487.4,40.3626868144702,37.94008502220616,0.1646086509466258,0.13279695791812296,0.03181169302850284,74.85944802209991,65.0914769624327,25.07163746425934,24.419999885559083,23.768362306858826,3.6036009648872156,交叉混雜,65.0
1102,2026-09-01,34.90999984741211,34.77000007629395,33.79750003814697,34.31833343505859,8977871.0,81.06002022781651,82.46966956172457,0.3952080204894415,0.21885550921417893,0.17635251127526255,68.45750922519741,63.51591156013089,36.016906408417306,33.79750003814697,31.57809366787664,4.001779676619209,交叉混雜,50.0
1103,2026-09-01,13.219999885559082,13.214999961853028,13.169999885559083,13.369166564941406,310875.2,48.73251890676269,48.315715875036005,-0.01682588923898365,-0.03472074733280427,0.017894858093820624,57.51356908285364,52.3813983117466,13.345918536171743,13.169999885559083,12.994081234946423,0.6074420283681055,交叉混雜,48.0
1104,2026-09-01,26.720000076293946,26.70999984741211,26.63249988555908,27.161666679382325,2408797.8,67.58806281449917,63.1652108169461,-0.03142187291941312,-0.08492450480051333,0.053502631881100216,68.27448467174379,59.084318463476244,26.9985238888384,26.63249988555908,26.266475882279764,1.7553759426246638,交叉混雜,37.0
1108,2026-09-01,11.739999961853027,11.744999980926513,11.817500066757201,12.743333307902018,135697.8,27.503292241411216,30.32772882448952,-0.2022229574289227,-0.2471410309156386,0.04491807348671589,35.818060786535966,34.312017737015765,12.07761165336361,11.817500066757201,11.557388480150793,-0.9942903052955729,空排,11.0
