stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00637L,2026-09-03,-140000,0,0,1517132,1377132
009821,2026-09-03,1194000,0,0,163901,1357901
2836,2026-09-03,1329350,0,0,13721,1343071
2851,2026-09-03,858870,0,424000,50722,1333592
00405A,2026-09-03,-4221874,0,0,5488841,1266967
6426,2026-09-03,1264901,0,0,-12713,1252188
00686R,2026-09-03,0,0,0,1217773,1217773
00907,2026-09-03,233109,0,0,943419,1176528
2464,2026-09-03,1055450,0,0,108119,1163569
6196,2026-09-03,1220533,0,-110000,44404,1154937
00642U,2026-09-03,627500,0,0,471294,1098794
3714,2026-09-03,976032,0,0,110917,1086949
3094,2026-09-03,1077718,0,0,805,1078523
00706L,2026-09-03,195000,0,0,855137,1050137
00676R,2026-09-03,24000,0,0,988072,1012072
2030,2026-09-03,972904,0,0,34000,1006904
9907,2026-09-03,1007214,0,-10908,0,996306
00670L,2026-09-03,56000,0,0,896931,952931
009813,2026-09-03,4000,0,0,911000,915000
1722,2026-09-03,920681,0,-3000,-7236,910445
2520,2026-09-03,354203,0,548000,3461,905664
00915,2026-09-03,-870471,0,0,1775956,905485
6442,2026-09-03,432070,0,535000,-83143,883927
00994A,2026-09-03,-2211700,0,0,3069062,857362
1104,2026-09-03,840719,0,0,-1000,839719
00650L,2026-09-03,-57000,0,0,862648,805648
00402A,2026-09-03,33000,0,0,763936,796936
2313,2026-09-03,1786589,0,65000,-1057012,794577
1402,2026-09-03,-3254294,0,3571000,474792,791498
2633,2026-09-03,-250183,0,1027000,0,776817
3703,2026-09-03,746262,0,0,0,746262
00663L,2026-09-03,448010,0,0,296475,744485
1229,2026-09-03,-110083,0,842000,-4945,726972
3042,2026-09-03,1295852,0,-69000,-502800,724052
00997A,2026-09-03,-185000,0,0,893304,708304
00923,2026-09-03,-539900,0,0,1243237,703337
6757,2026-09-03,664323,0,0,0,664323
00954,2026-09-03,687000,0,0,-27411,659589
3532,2026-09-03,-50301,0,806000,-97427,658272
2612,2026-09-03,650524,0,0,104,650628
1476,2026-09-03,632487,0,7000,8384,647871
9945,2026-09-03,654424,0,0,-16953,637471
5607,2026-09-03,638490,0,0,-2002,636488
00983A,2026-09-03,650000,0,0,-37713,612287
2855,2026-09-03,-761010,0,1366648,0,605638
00693U,2026-09-03,-90000,0,0,662914,572914
6278,2026-09-03,621587,0,9000,-61445,569142
1708,2026-09-03,536091,0,-5000,21315,552406
2646,2026-09-03,547932,0,0,0,547932
00635U,2026-09-03,746250,0,0,-230192,516058
2501,2026-09-03,504416,0,0,0,504416
00916,2026-09-03,196000,0,0,282835,478835
3023,2026-09-03,596788,0,-125000,6217,478005
00951,2026-09-03,304233,0,0,172258,476491
2537,2026-09-03,459381,0,0,0,459381
2838,2026-09-03,485147,0,-2000,-23970,459177
00633L,2026-09-03,-147000,0,0,605977,458977
00885,2026-09-03,6030,0,0,446017,452047
3017,2026-09-03,375859,0,104000,-58851,421008
2034,2026-09-03,405291,0,0,390,405681
2547,2026-09-03,387021,0,13118,0,400139
3026,2026-09-03,631597,0,-113000,-121702,396895
009812,2026-09-03,89000,0,0,307076,396076
2392,2026-09-03,410842,0,0,-15482,395360
009817,2026-09-03,16000,0,0,377569,393569
2006,2026-09-03,-346976,0,739493,-627,391890
009811,2026-09-03,8000,0,0,380011,388011
1304,2026-09-03,414767,0,0,-27829,386938
009801,2026-09-03,-3000,0,0,386108,383108
00675L,2026-09-03,69000,0,0,297606,366606
5534,2026-09-03,251768,0,112000,2183,365951
3406,2026-09-03,493609,0,-23000,-111596,359013
1711,2026-09-03,449270,0,0,-98665,350605
00891,2026-09-03,226000,0,0,110505,336505
00701,2026-09-03,50000,0,0,282016,332016
2905,2026-09-03,331663,0,0,-1000,330663
2543,2026-09-03,329588,0,0,605,330193
00898,2026-09-03,174000,0,0,155000,329000
2816,2026-09-03,293149,0,0,31000,324149
2302,2026-09-03,325839,0,-2000,-6829,317010
3090,2026-09-03,-301278,0,619000,-3236,314486
00909,2026-09-03,1321010,0,0,-1009095,311915
00963,2026-09-03,178000,0,0,121000,299000
6446,2026-09-03,156915,0,138000,2732,297647
2530,2026-09-03,334134,0,93,-37000,297227
00735,2026-09-03,-129600,0,0,411751,282151
4306,2026-09-03,244104,0,0,31000,275104
1907,2026-09-03,491950,0,-203000,-16000,272950
009809,2026-09-03,-4000,0,0,272237,268237
2101,2026-09-03,263160,0,0,-4992,258168
6533,2026-09-03,256184,0,0,1076,257260
6962,2026-09-03,256794,0,0,-775,256019
2342,2026-09-03,237524,0,0,4039,241563
2010,2026-09-03,207856,0,0,23000,230856
5522,2026-09-03,227000,0,1022,0,228022
2211,2026-09-03,226777,0,-3219,0,223558
2031,2026-09-03,205334,0,-7780,23021,220575
7610,2026-09-03,210775,0,0,2179,212954
00939,2026-09-03,-118500,0,0,330356,211856
009800,2026-09-03,-81778,0,0,292769,210991
00932,2026-09-03,-385000,0,0,589221,204221
1904,2026-09-03,246696,0,0,-43000,203696
2539,2026-09-03,194148,0,-7000,10708,197856
00655L,2026-09-03,-8000,0,0,203785,195785
1455,2026-09-03,108203,0,0,85726,193929
8103,2026-09-03,176787,0,0,13500,190287
009818,2026-09-03,0,0,0,189479,189479
0052,2026-09-03,-163824,0,0,352724,188900
2548,2026-09-03,197243,0,0,-10684,186559
00897,2026-09-03,1000,0,0,185225,186225
2887,2026-09-03,-547827,0,1333000,-600144,185029
2360,2026-09-03,210293,0,-24250,-4895,181148
00692,2026-09-03,-44985,0,0,224229,179244
00956,2026-09-03,325000,0,0,-156846,168154
009810,2026-09-03,21000,0,0,145298,166298
1612,2026-09-03,159766,0,-9104,12992,163654
00892,2026-09-03,49426,0,0,113895,163321
7769,2026-09-03,167333,0,-13500,8285,162118
6141,2026-09-03,163757,0,0,-5000,158757
00913,2026-09-03,-494000,0,0,651040,157040
2511,2026-09-03,152450,0,0,0,152450
009820,2026-09-03,-6036000,0,0,6188157,152157
7711,2026-09-03,159601,0,0,-9392,150209
2534,2026-09-03,150036,0,0,0,150036
2545,2026-09-03,147645,0,0,0,147645
3673,2026-09-03,262176,0,0,-115329,146847
2023,2026-09-03,143155,0,0,3000,146155
00910,2026-09-03,122000,0,0,24000,146000
3450,2026-09-03,185095,0,-178000,138498,145593
2912,2026-09-03,185417,0,-21000,-20000,144417
2368,2026-09-03,1453645,0,-1298000,-12101,143544
00652,2026-09-03,210000,0,0,-70961,139039
3443,2026-09-03,87746,0,62700,-11817,138629
00893,2026-09-03,78000,0,0,59480,137480
00949,2026-09-03,14000,0,0,122967,136967
00904,2026-09-03,-72800,0,0,208715,135915
00717,2026-09-03,24000,0,0,111000,135000
00920,2026-09-03,-11000,0,0,144655,133655
2493,2026-09-03,162197,0,-2000,-28176,132021
2404,2026-09-03,102275,0,-5000,31160,128435
6592,2026-09-03,-68335,0,196000,-218,127447
2614,2026-09-03,126284,0,0,0,126284
3031,2026-09-03,125148,0,0,-271,124877
00986A,2026-09-03,33000,0,0,91421,124421
2476,2026-09-03,165553,0,-103000,55501,118054
00941,2026-09-03,68025,0,0,47074,115099
6861,2026-09-03,116467,0,0,-1511,114956
2613,2026-09-03,113991,0,0,-249,113742
2472,2026-09-03,232202,0,-47000,-71583,113619
2903,2026-09-03,-786501,0,894000,0,107499
2348,2026-09-03,107000,0,0,-31,106969
1723,2026-09-03,77274,0,21000,3519,101793
7855,2026-09-03,100000,0,0,0,100000
2636,2026-09-03,92008,0,0,7000,99008
9921,2026-09-03,111819,0,0,-13817,98002
2540,2026-09-03,102420,0,0,-6000,96420
2102,2026-09-03,96000,0,0,0,96000
6838,2026-09-03,95000,0,0,1000,96000
00757,2026-09-03,-14,0,0,95258,95244
1464,2026-09-03,94000,0,0,0,94000
00903,2026-09-03,0,0,0,93907,93907
00653L,2026-09-03,-131000,0,0,223554,92554
00983D,2026-09-03,0,0,0,90715,90715
3056,2026-09-03,90645,0,0,0,90645
2527,2026-09-03,109768,0,0,-19990,89778
2103,2026-09-03,259940,0,0,-173250,86690
2605,2026-09-03,-598016,0,0,683692,85676
1524,2026-09-03,85000,0,0,0,85000
2032,2026-09-03,90000,0,0,-5012,84988
2069,2026-09-03,60721,0,0,24000,84721
9940,2026-09-03,85000,0,0,-327,84673
00700,2026-09-03,46000,0,0,38221,84221
00902,2026-09-03,8000,0,0,75886,83886
7730,2026-09-03,81200,0,0,2503,83703
00895,2026-09-03,5000,0,0,77721,82721
00944,2026-09-03,-3954,0,0,86489,82535
3044,2026-09-03,37917,0,68000,-26323,79594
2033,2026-09-03,79273,0,0,0,79273
2908,2026-09-03,45110,0,0,34000,79110
2467,2026-09-03,-21839,0,111000,-10078,79083
1806,2026-09-03,78939,0,0,0,78939
4912,2026-09-03,78025,0,0,0,78025
2509,2026-09-03,81000,0,0,-4000,77000
1217,2026-09-03,77000,0,0,0,77000
3708,2026-09-03,61364,0,15000,0,76364
2351,2026-09-03,91156,0,167000,-184635,73521
5907,2026-09-03,73000,0,0,0,73000
6491,2026-09-03,106083,0,-36000,2086,72169
2207,2026-09-03,80975,0,-9000,0,71975
1558,2026-09-03,62844,0,0,7000,69844
00674R,2026-09-03,2000,0,0,67562,69562
1713,2026-09-03,69000,0,0,0,69000
6024,2026-09-03,67002,0,0,0,67002
6235,2026-09-03,69122,0,0,-2403,66719
1449,2026-09-03,66000,0,0,631,66631
009804,2026-09-03,-118000,0,0,184157,66157
1587,2026-09-03,66000,0,0,0,66000
3653,2026-09-03,85502,0,4654,-25016,65140
6756,2026-09-03,63080,0,0,0,63080
9910,2026-09-03,25723,0,39000,-1966,62757
3021,2026-09-03,63000,0,0,-838,62162
1536,2026-09-03,77552,0,0,-16256,61296
1445,2026-09-03,59000,0,0,1000,60000
00989A,2026-09-03,376000,0,0,-316695,59305
5471,2026-09-03,67069,0,0,-8557,58512
6525,2026-09-03,53591,0,-5767,10475,58299
2020,2026-09-03,58222,0,0,0,58222
9906,2026-09-03,57736,0,0,0,57736
00938,2026-09-03,44000,0,0,13076,57076
6781,2026-09-03,56807,0,16857,-17677,55987
6906,2026-09-03,50000,0,0,5592,55592
0061,2026-09-03,56000,0,0,-562,55438
6277,2026-09-03,58266,0,0,-4000,54266
2528,2026-09-03,47298,0,5216,1000,53514
5225,2026-09-03,53000,0,0,299,53299
8926,2026-09-03,1069,0,51000,-393,51676
00651R,2026-09-03,-10000,0,0,60910,50910
020029,2026-09-03,0,0,0,46000,46000
00737,2026-09-03,-4000,0,0,49653,45653
1733,2026-09-03,45595,0,0,0,45595
2332,2026-09-03,325030,0,0,-281349,43681
2380,2026-09-03,43000,0,0,0,43000
00713,2026-09-03,-1068922,0,0,1111250,42328
4569,2026-09-03,41000,0,0,0,41000
3030,2026-09-03,-10783,0,-1000,51813,40030
2029,2026-09-03,36846,0,0,3000,39846
6589,2026-09-03,39398,0,0,422,39820
5244,2026-09-03,39000,0,0,0,39000
3027,2026-09-03,37000,0,0,1691,38691
1560,2026-09-03,-102360,0,107000,33965,38605
009829,2026-09-03,-354000,0,0,392296,38296
912000,2026-09-03,38000,0,0,0,38000
1460,2026-09-03,37000,0,0,0,37000
2062,2026-09-03,36431,0,0,458,36889
4564,2026-09-03,31000,0,0,5836,36836
00690,2026-09-03,-2000,0,0,38797,36797
006205,2026-09-03,-66000,0,92000,9700,35700
9919,2026-09-03,35000,0,0,0,35000
9802,2026-09-03,-308531,0,345000,-2000,34469
9905,2026-09-03,15000,0,0,19000,34000
4155,2026-09-03,34000,0,0,0,34000
6890,2026-09-03,32975,0,0,-955,32020
4736,2026-09-03,6000,0,20000,6000,32000
3419,2026-09-03,28000,0,0,4000,32000
6790,2026-09-03,31000,0,0,0,31000
2906,2026-09-03,13000,0,0,16493,29493
6139,2026-09-03,127138,0,-97000,-1134,29004
7818,2026-09-03,30000,0,0,-1000,29000
6933,2026-09-03,27671,0,0,1000,28671
020038,2026-09-03,0,0,0,28000,28000
009808,2026-09-03,-107000,0,0,134736,27736
5203,2026-09-03,29088,0,0,-3000,26088
1442,2026-09-03,25032,0,0,0,25032
7705,2026-09-03,25000,0,0,0,25000
6189,2026-09-03,32857,0,-6857,-1359,24641
2460,2026-09-03,27413,0,0,-3000,24413
006206,2026-09-03,-16000,0,0,40140,24140
3321,2026-09-03,28000,0,0,-4000,24000
1540,2026-09-03,24000,0,0,0,24000
6515,2026-09-03,-206954,0,227900,2878,23824
00645,2026-09-03,16123,0,64000,-56543,23580
2025,2026-09-03,23144,0,0,0,23144
020028,2026-09-03,0,0,0,23000,23000
5525,2026-09-03,7000,0,0,16000,23000
6283,2026-09-03,22000,0,0,0,22000
1110,2026-09-03,22000,0,0,0,22000
4770,2026-09-03,21227,0,0,656,21883
2340,2026-09-03,142728,0,0,-120887,21841
2236,2026-09-03,21000,0,0,762,21762
00634R,2026-09-03,0,0,0,21300,21300
9943,2026-09-03,21000,0,0,0,21000
00752,2026-09-03,-10000,0,0,30865,20865
6136,2026-09-03,20000,0,0,0,20000
2013,2026-09-03,20000,0,0,-320,19680
4562,2026-09-03,19000,0,0,347,19347
5306,2026-09-03,-39891,0,61000,-2000,19109
8429,2026-09-03,19000,0,0,0,19000
01007T,2026-09-03,19000,0,0,0,19000
00852L,2026-09-03,0,0,0,19000,19000
2849,2026-09-03,25000,0,0,-6000,19000
1463,2026-09-03,18992,0,0,0,18992
1526,2026-09-03,16000,0,0,2000,18000
6670,2026-09-03,-33823,0,62782,-11000,17959
00926,2026-09-03,0,0,0,17699,17699
5283,2026-09-03,17000,0,0,0,17000
2107,2026-09-03,16555,0,0,0,16555
6192,2026-09-03,15844,0,0,671,16515
1603,2026-09-03,16220,0,0,0,16220
00771,2026-09-03,0,0,0,15906,15906
4536,2026-09-03,17046,0,0,-1483,15563
2243,2026-09-03,16400,0,-1000,0,15400
1219,2026-09-03,15067,0,0,0,15067
1459,2026-09-03,19000,0,0,-4000,15000
3168,2026-09-03,15000,0,0,0,15000
2852,2026-09-03,0,0,0,15000,15000
6776,2026-09-03,14000,0,0,800,14800
00636,2026-09-03,-28000,0,0,42145,14145
2739,2026-09-03,14000,0,0,0,14000
00657,2026-09-03,20000,0,0,-6657,13343
7827,2026-09-03,14060,0,0,-876,13184
2704,2026-09-03,13000,0,0,0,13000
6768,2026-09-03,31057,0,-18957,707,12807
1234,2026-09-03,13000,0,0,-239,12761
006207,2026-09-03,-2000,0,0,14733,12733
1805,2026-09-03,12088,0,0,0,12088
4807,2026-09-03,10000,0,0,2000,12000
00763U,2026-09-03,209000,0,0,-197221,11779
1210,2026-09-03,21546,0,0,-9873,11673
00982D,2026-09-03,0,0,0,11364,11364
020031,2026-09-03,0,0,0,11000,11000
1438,2026-09-03,11000,0,0,0,11000
1340,2026-09-03,11000,0,0,0,11000
1323,2026-09-03,12000,0,0,-1000,11000
6958,2026-09-03,11000,0,0,0,11000
1903,2026-09-03,11000,0,0,-143,10857
00739,2026-09-03,-232900,0,0,243635,10735
00702,2026-09-03,0,0,0,10022,10022
6281,2026-09-03,4000,0,0,6000,10000
3150,2026-09-03,4000,0,0,6000,10000
3257,2026-09-03,10000,0,0,0,10000
2007,2026-09-03,10000,0,0,0,10000
1618,2026-09-03,10000,0,0,-299,9701
1466,2026-09-03,6682,0,0,3000,9682
2109,2026-09-03,9529,0,0,0,9529
3705,2026-09-03,9225,0,0,0,9225
1623,2026-09-03,8994,0,0,184,9178
9911,2026-09-03,9106,0,0,0,9106
2607,2026-09-03,11005,0,0,-1934,9071
6916,2026-09-03,9000,0,0,0,9000
6923,2026-09-03,10000,0,0,-1000,9000
4545,2026-09-03,11000,0,0,-2000,9000
1474,2026-09-03,9000,0,0,0,9000
2459,2026-09-03,7000,0,0,2000,9000
8162,2026-09-03,8203,0,0,677,8880
00647L,2026-09-03,-135000,0,0,143585,8585
1432,2026-09-03,8462,0,0,0,8462
1472,2026-09-03,8000,0,0,0,8000
1725,2026-09-03,8000,0,0,0,8000
9902,2026-09-03,8000,0,0,0,8000
9944,2026-09-03,7000,0,0,1000,8000
1615,2026-09-03,7424,0,0,0,7424
1473,2026-09-03,7000,0,0,0,7000
1456,2026-09-03,5000,0,0,2000,7000
9930,2026-09-03,9000,0,-1000,-1000,7000
9908,2026-09-03,7000,0,0,0,7000
4414,2026-09-03,6490,0,0,0,6490
00965,2026-09-03,366000,0,0,-359777,6223
4133,2026-09-03,6000,0,0,0,6000
6184,2026-09-03,6000,0,0,0,6000
8201,2026-09-03,6000,0,0,0,6000
2239,2026-09-03,4000,0,0,2000,6000
1752,2026-09-03,6000,0,0,0,6000
2480,2026-09-03,8284,0,-2317,11,5978
8442,2026-09-03,5000,0,580,0,5580
4999,2026-09-03,4000,0,0,1529,5529
00936,2026-09-03,-450000,0,0,455397,5397
6526,2026-09-03,14474,0,-11000,1776,5250
6641,2026-09-03,5000,0,0,0,5000
8463,2026-09-03,5000,0,0,0,5000
6887,2026-09-03,3000,0,0,2000,5000
6928,2026-09-03,5000,0,0,0,5000
1906,2026-09-03,3000,0,0,2000,5000
2012,2026-09-03,4000,0,0,1000,5000
2433,2026-09-03,5000,0,0,0,5000
4952,2026-09-03,4000,0,0,692,4692
6183,2026-09-03,4350,0,0,0,4350
5215,2026-09-03,4000,0,0,0,4000
00709,2026-09-03,0,0,10000,-6000,4000
1436,2026-09-03,4000,0,0,0,4000
9929,2026-09-03,4000,0,0,0,4000
4977,2026-09-03,28340,0,0,-24982,3358
8045,2026-09-03,4000,0,0,-704,3296
6936,2026-09-03,3000,0,0,0,3000
6924,2026-09-03,5000,0,0,-2000,3000
1435,2026-09-03,3000,0,0,0,3000
1410,2026-09-03,3000,0,0,0,3000
1626,2026-09-03,3000,0,0,0,3000
1817,2026-09-03,-3000,0,0,6000,3000
2227,2026-09-03,3000,0,0,0,3000
2114,2026-09-03,3000,0,0,0,3000
2910,2026-09-03,-1000,0,0,4000,3000
7749,2026-09-03,3000,0,0,-1,2999
2247,2026-09-03,2390,0,504,0,2894
00876,2026-09-03,26000,0,0,-23115,2885
00861,2026-09-03,-1000,0,0,3722,2722
1604,2026-09-03,2317,0,0,0,2317
7689,2026-09-03,2139,0,0,0,2139
7803,2026-09-03,2000,0,0,6,2006
7721,2026-09-03,3000,0,0,-1000,2000
8367,2026-09-03,2000,0,0,0,2000
6955,2026-09-03,0,0,0,2000,2000
00684R,2026-09-03,0,0,0,2000,2000
910322,2026-09-03,2000,0,0,0,2000
8482,2026-09-03,2000,0,0,0,2000
911608,2026-09-03,2000,0,0,0,2000
4108,2026-09-03,2000,0,0,0,2000
1451,2026-09-03,2000,0,0,0,2000
1203,2026-09-03,2000,0,0,0,2000
2373,2026-09-03,2000,0,0,0,2000
2024,2026-09-03,2000,0,0,0,2000
020020,2026-09-03,0,0,0,2000,2000
2616,2026-09-03,2000,0,0,0,2000
2496,2026-09-03,2000,0,0,0,2000
4588,2026-09-03,2000,0,0,0,2000
1443,2026-09-03,2000,0,0,0,2000
9136,2026-09-03,2000,0,0,0,2000
020030,2026-09-03,0,0,0,2000,2000
2314,2026-09-03,1763,0,0,0,1763
3679,2026-09-03,1000,0,487,0,1487
1220,2026-09-03,2000,0,0,-532,1468
00775B,2026-09-03,0,0,0,1033,1033
3432,2026-09-03,1000,0,0,0,1000
2722,2026-09-03,-1000,0,0,2000,1000
2901,2026-09-03,1000,0,0,0,1000
2881B,2026-09-03,0,0,0,1000,1000
2882B,2026-09-03,0,0,0,1000,1000
1236,2026-09-03,1000,0,0,0,1000
2115,2026-09-03,-9000,0,0,10000,1000
4190,2026-09-03,1000,0,0,0,1000
6657,2026-09-03,1000,0,0,0,1000
6534,2026-09-03,1000,0,0,0,1000
6431,2026-09-03,-1000,0,0,2000,1000
9918,2026-09-03,1000,0,0,0,1000
8481,2026-09-03,1000,0,0,0,1000
9926,2026-09-03,1000,0,0,0,1000
00638R,2026-09-03,0,0,0,1000,1000
00736,2026-09-03,0,0,0,1000,1000
6965,2026-09-03,1000,0,0,0,1000
6908,2026-09-03,1000,0,0,0,1000
6754,2026-09-03,1000,0,0,0,1000
1413,2026-09-03,1000,0,0,0,1000
00731,2026-09-03,-16000,0,0,16852,852
00899,2026-09-03,-1000,0,0,1512,512
6951,2026-09-03,0,0,0,433,433
00783,2026-09-03,0,0,0,315,315
00660,2026-09-03,114,0,0,0,114
006204,2026-09-03,0,0,0,96,96
3308,2026-09-03,1000,0,0,-990,10
2939,2026-09-03,0,0,0,0,0
00851,2026-09-03,0,0,0,0,0
2642,2026-09-03,0,0,0,0,0
2424,2026-09-03,0,0,0,0,0
1235,2026-09-03,2000,0,0,-2000,0
1441,2026-09-03,0,0,0,0,0
1453,2026-09-03,0,0,0,0,0
1467,2026-09-03,-1000,0,0,1000,0
1475,2026-09-03,0,0,0,0,0
7736,2026-09-03,0,0,0,0,0
6794,2026-09-03,0,0,0,0,0
9931,2026-09-03,0,0,0,0,0
1418,2026-09-03,0,0,0,0,0
8467,2026-09-03,0,0,0,0,0
6464,2026-09-03,0,0,0,0,0
6128,2026-09-03,0,0,0,0,0
5546,2026-09-03,0,0,0,0,0
4148,2026-09-03,-3000,0,0,3000,0
4581,2026-09-03,0,0,0,0,0
1315,2026-09-03,0,0,0,0,0
6582,2026-09-03,0,0,0,0,0
4930,2026-09-03,0,0,0,0,0
5906,2026-09-03,0,0,0,0,0
00656R,2026-09-03,0,0,0,-10,-10
6504,2026-09-03,-40,0,0,0,-40
8487,2026-09-03,0,0,0,-68,-68
00911,2026-09-03,-4000,0,0,3915,-85
00689R,2026-09-03,0,0,0,-130,-130
00703,2026-09-03,0,0,0,-255,-255
00668,2026-09-03,-141000,0,0,140060,-940
8443,2026-09-03,-1000,0,0,0,-1000
6674,2026-09-03,-1000,0,0,0,-1000
6921,2026-09-03,0,0,0,-1000,-1000
7835,2026-09-03,5000,0,0,-6000,-1000
6552,2026-09-03,-1000,0,0,0,-1000
5007,2026-09-03,-1000,0,0,0,-1000
4994,2026-09-03,-1000,0,0,0,-1000
4942,2026-09-03,-1000,0,0,0,-1000
4439,2026-09-03,-3000,0,0,2000,-1000
3557,2026-09-03,-1000,0,0,0,-1000
1521,2026-09-03,-1000,0,0,0,-1000
1525,2026-09-03,-1000,0,0,0,-1000
1468,2026-09-03,-1000,0,0,0,-1000
1417,2026-09-03,-1000,0,0,0,-1000
2881A,2026-09-03,-1000,0,0,0,-1000
2945,2026-09-03,-1000,0,0,0,-1000
3296,2026-09-03,-1000,0,0,0,-1000
6771,2026-09-03,-1000,0,0,0,-1000
2705,2026-09-03,-1000,0,0,0,-1000
911868,2026-09-03,-1000,0,0,0,-1000
1341,2026-09-03,-1000,0,0,0,-1000
1437,2026-09-03,-1160,0,0,0,-1160
00683L,2026-09-03,0,0,0,-1192,-1192
1416,2026-09-03,-27245,0,0,26000,-1245
2022,2026-09-03,-1285,0,0,0,-1285
00666R,2026-09-03,-4000,0,0,2450,-1550
8466,2026-09-03,-2000,0,0,0,-2000
9937,2026-09-03,-2000,0,0,0,-2000
6918,2026-09-03,-2000,0,0,0,-2000
4737,2026-09-03,-2000,0,0,0,-2000
4178,2026-09-03,-2000,0,0,0,-2000
6671,2026-09-03,-1000,0,0,-1000,-2000
6666,2026-09-03,-4000,0,0,2000,-2000
1454,2026-09-03,-2000,0,0,0,-2000
1541,2026-09-03,-2000,0,0,0,-2000
2254,2026-09-03,-2000,0,0,0,-2000
3040,2026-09-03,-2000,0,0,0,-2000
2929,2026-09-03,-2000,0,0,0,-2000
2701,2026-09-03,2000,0,0,-4000,-2000
2516,2026-09-03,-1000,0,0,-1000,-2000
6581,2026-09-03,-2000,0,0,0,-2000
2702,2026-09-03,0,0,0,-2000,-2000
6807,2026-09-03,-2000,0,0,0,-2000
00681R,2026-09-03,0,0,0,-2410,-2410
00971,2026-09-03,0,0,0,-2513,-2513
5515,2026-09-03,1364,0,-1000,-3000,-2636
4572,2026-09-03,-2944,0,0,0,-2944
