index_code,trade_date,open,high,low,close,volume
DJI,2026-09-09,52707.8984375,52707.8984375,52314.609375,52380.66015625,403100000
NASDAQ,2026-09-09,26325.060546875,26366.560546875,26184.2109375,26253.33984375,7379700000
SOX,2026-09-09,11866.5,12016.08984375,11854.2197265625,11931.3203125,0
SPX,2026-09-09,7660.68017578125,7660.68017578125,7624.16015625,7636.35986328125,4896940000
TAIEX,2026-09-10,47130.9609375,47130.9609375,46573.46875,46940.48828125,0
TPEx,2026-09-10,407.45001220703125,407.45001220703125,403.5199890136719,405.239990234375,0
