stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment,rs_rating
0050,2026-09-24,110.00999908447265,108.8,108.48250007629395,105.23816680908203,75312121.0,54.34981189952043,49.43732045280179,1.4877140383488552,1.102264527736055,0.3854495106128002,63.28936393692538,60.281643973522094,113.58938598677176,108.48250007629395,103.37561416581613,3.6111828606732392,多排,88.0
0051,2026-09-24,146.7759979248047,145.0729995727539,145.44399948120116,142.04799982706706,33183.4,76.85684846403508,65.83393642721771,1.0659464595045165,0.8792938025866934,0.18665265691782307,72.80014880140926,62.505403669523936,148.93484699744224,145.44399948120116,141.95315196496009,1.860506053832058,交叉混雜,84.0
0052,2026-09-24,64.67000045776368,63.53000030517578,63.18999977111817,61.39000015258789,12062190.6,42.32294868467463,40.44597164265364,0.9101367705200545,0.6811473336911297,0.2289894368289248,75.16913371225557,66.75468813321928,65.61239559398504,63.18999977111817,60.767603948251285,3.4973916169736246,多排,72.0
0053,2026-09-24,250.77000122070314,245.84000091552736,244.99250030517578,237.48666636149088,129630.6,79.6986487809858,66.41755587736989,3.310557163880361,2.439925146013909,0.870632017866452,78.23688088641373,65.923639558426,254.4800159206183,244.99250030517578,235.50498468973325,3.3909212470723635,多排,89.0
0055,2026-09-24,50.1640007019043,50.21800003051758,49.16900005340576,45.22966645558675,741339.2,44.54169565181429,63.13104467642962,1.3590139539014956,1.520533967550155,-0.16152001364865942,44.91378528935928,58.55763631384437,51.909203131525274,49.16900005340576,46.42879697528625,0.7545422150513829,交叉混雜,86.0
0056,2026-09-24,56.81999969482422,56.31999969482422,55.79999961853027,52.958999951680504,22736717.0,34.85504829678353,45.48310231208434,0.9980090145841629,1.0197430989651073,-0.021734084380944374,62.31132382820603,65.9614078659211,57.425778848173785,55.79999961853027,54.17422038888676,1.5233009196407994,多排,84.0
0057,2026-09-24,331.8700012207031,326.02500305175784,324.2525009155273,314.0950002034505,26460.0,79.57591879205083,69.4056060122323,4.782177994823428,3.8557816832636003,0.9263963115598277,71.61055934386876,65.77074979318341,335.95286065252407,324.2525009155273,312.5521411785306,2.851943796381633,多排,88.0
0061,2026-09-24,38.57400016784668,31.25399990081787,27.71599988937378,25.74416659673055,60456.2,13.256511682351432,26.057851118530884,1.6563490724618717,1.9608480838028934,-0.30449901134102175,45.48370151061287,47.81187328621248,59.98021991796449,27.71599988937378,-4.548220139216934,-13.046613949837745,多排,60.0
00929,2026-09-24,29.097999572753906,28.89799976348877,29.015999794006348,28.928333409627278,18294991.8,74.16029976704019,66.17695016831212,0.0386689095078232,0.00533556338019427,0.033333346127628935,62.2840657838902,55.76223466565172,29.60464304181404,29.015999794006348,28.427356546198656,0.5652071696089209,交叉混雜,
1101,2026-09-24,25.269999694824218,24.689999771118163,24.65499973297119,24.211666520436605,42819968.8,47.23138879801754,42.77973343437822,0.20711296103269206,0.12192111737936565,0.08519184365332641,54.70054001517723,54.21059868398999,26.004814655266035,24.65499973297119,23.305184810676348,2.4133046987346476,多排,68.0
1102,2026-09-24,35.57000045776367,35.345000457763675,35.24250030517578,34.25916684468587,6046904.2,52.1586629557249,52.956603478131036,0.3499386215409501,0.3438726843235784,0.0060659372173716974,60.525237012416966,60.213139396731144,35.83301806121128,35.24250030517578,34.651982549140286,1.2981498298986536,多排,56.0
1103,2026-09-24,13.160000038146972,13.125000095367431,13.1625,13.247499926884968,426901.0,14.517865573172113,21.46742931508962,-0.02336387017907704,-0.022372303998926472,-0.0009915661801505674,39.18793031869401,43.30029392979395,13.379840438478755,13.1625,12.945159561521244,-0.8546994056230683,交叉混雜,46.0
1104,2026-09-24,26.8,26.78499984741211,27.05,26.855833307902017,307297.6,20.493251068102733,24.958744784154675,-0.05204601770544315,0.003593677240009226,-0.05563969494545237,41.304063300764476,44.58761527093466,27.830688336343325,27.05,26.269311663656676,-1.4787444786311543,交叉混雜,36.0
1108,2026-09-24,11.1,11.09000005722046,11.327500009536744,11.991666666666667,183063.8,33.161897635949586,29.89595151471925,-0.2237430146714896,-0.2322378127335548,0.008494798062065184,20.743183512782736,22.441852298655377,11.870856845483337,11.327500009536744,10.78414317359015,-2.449788731566984,交叉混雜,7.0
1109,2026-09-24,13.360000038146973,13.384999847412109,13.422499895095825,13.72166666984558,115866.8,22.470023091942895,27.98301000964933,-0.07760544080475107,-0.0809710252448323,0.0033655844400812263,21.181206174194813,33.22686891036584,13.545937417055912,13.422499895095825,13.299062373135738,-0.9126444799282106,空排,25.0
1110,2026-09-24,15.139999961853027,15.309999942779541,15.672499942779542,15.875833209355672,297743.2,17.155211325410697,18.566284724655585,-0.2569396374849404,-0.15293844301909565,-0.10400119446584477,13.034789927980157,23.328935450807904,16.53972480301492,15.672499942779542,14.805275082544163,-5.886105893428607,空排,33.0
1201,2026-09-24,11.65,11.800000095367432,11.982500028610229,12.229166634877522,1858037.0,11.998222638952953,16.040429194701623,-0.16203730817339945,-0.1210222461745954,-0.04101506199880406,29.173540398444246,31.960254757017694,12.480152327524186,11.982500028610229,11.484847729696272,-3.192152273959693,空排,20.0
1203,2026-09-24,44.01999969482422,43.525,44.079999923706055,45.208333587646486,16500.2,31.505066049158298,34.56432864209655,-0.4495104578514457,-0.4380815923416134,-0.011428865509832298,44.19418765721839,45.25823842209143,46.10806624120089,44.079999923706055,42.05193360621122,-1.769511542639605,交叉混雜,63.0
1210,2026-09-24,52.4,52.15999984741211,52.099999809265135,54.288333384195965,605701.4,45.48814328975044,51.80660146287158,-0.2772994104424171,-0.392432835345747,0.1151334249033299,41.534004605978645,43.62509061548492,52.98496209552546,52.099999809265135,51.21503752300481,-0.3838738658702694,交叉混雜,46.0
1213,2026-09-24,7.3,7.310999965667724,7.427999973297119,7.452666648228964,6245.8,17.750264376496336,20.049677309140204,-0.05700918618421458,-0.039609705523161315,-0.017399480661053263,40.049420427791304,43.44943313454461,7.813396460336211,7.427999973297119,7.042603486258027,-4.281096404495031,空排,5.0
1215,2026-09-24,106.6,106.85,108.35,108.775,831014.4,18.922279010591126,26.773998390047694,-0.838027050633471,-0.47116564072885264,-0.3668614099046184,34.90709216634889,39.7434808294525,112.51880646809578,108.35,104.18119353190421,-2.6303645592985645,空排,14.0
1216,2026-09-24,74.95999908447266,74.88999938964844,75.37999877929687,76.42666625976562,4547301.2,42.73291855024398,42.11849433573423,-0.38210041724900634,-0.3426176422700716,-0.039482774978934765,40.81235343213259,43.03615266525236,76.79361568531962,75.37999877929687,73.96638187327412,-1.167416812878168,交叉混雜,54.0
1217,2026-09-24,10.023999977111817,9.996000003814697,9.980999994277955,9.961833270390828,432802.2,22.025037860414066,36.68822717824794,0.008635172910437916,0.01491539500319815,-0.006280222092760234,45.649069659171545,47.89666823071909,10.138199212642128,9.980999994277955,9.823800775913782,-0.31059197505851427,多排,49.0
1218,2026-09-24,14.489999771118164,14.444999885559081,14.442499923706055,15.28416666984558,459939.0,54.47638096303834,58.889320926902016,-0.154772878392464,-0.21094199706595665,0.05616911867349264,42.49710670459839,42.45524274551637,14.683713856843307,14.442499923706055,14.201285990568804,-0.29427249714588233,交叉混雜,9.0
1219,2026-09-24,11.510000038146973,11.389999961853027,11.469999980926513,11.491666587193807,303023.8,67.13112797823958,59.849753782025246,0.011648174646987641,0.003009881994166106,0.008638292652821535,49.43956779854653,50.52349210716297,11.776765987548067,11.469999980926513,11.163233974304958,-0.1743694132051837,交叉混雜,23.0
1220,2026-09-24,10.79000015258789,10.79000015258789,10.787500095367431,11.0774999777476,85727.8,32.608193934093734,35.46910459974695,-0.05668627761810541,-0.06816438126283161,0.011478103644726206,35.713629401692444,40.292054231359394,10.935735605713809,10.787500095367431,10.639264585021053,-0.34762544645107274,交叉混雜,27.0
1227,2026-09-24,28.280000305175783,28.255000114440918,28.392500019073488,29.04083344141642,354632.8,31.599391802720476,35.750235579697176,-0.17882530067615932,-0.18621205328488216,0.007386752608722846,38.974532390093124,41.018759079126006,28.79808603617626,28.392500019073488,27.986914001970714,-0.8541002038577358,交叉混雜,40.0
1229,2026-09-24,40.37999954223633,40.38499908447265,41.044999504089354,41.067579968770346,1698197.2,21.320133864222836,24.812649175613366,-0.3413850910654901,-0.21237788630709042,-0.12900720475839966,38.77720041421568,40.682407114414104,42.6534969758924,41.044999504089354,39.436502032286306,-2.3023536152658717,空排,32.0
1231,2026-09-24,80.05999908447265,79.94000015258788,80.11499977111816,83.14484850565593,117254.6,36.37085359186055,43.10741943525504,-0.5568525249736354,-0.6682604742335613,0.11140794925992592,37.862228503748376,40.79400222838246,81.08892198644317,80.11499977111816,79.14107755579316,-0.6428275584701814,交叉混雜,14.0
1232,2026-09-24,154.7,154.55,155.6,154.83333333333334,42562.6,39.130171238266826,37.839800377675104,-0.23030785947929644,-0.01729465201588496,-0.21301320746341149,40.18696009291807,45.02987480168779,158.04087991036377,155.6,153.15912008963622,-0.7069408740359862,交叉混雜,64.0
1233,2026-09-24,28.09000015258789,28.04000015258789,28.11500015258789,28.331666660308837,12619.6,52.82592981842239,49.04898523039182,-0.054841620832643656,-0.06758192972405819,0.012740308891414531,50.79912422170273,48.91290933603303,28.417794047949293,28.11500015258789,27.812206257226485,-0.05335148865998481,交叉混雜,43.0
1234,2026-09-24,33.119998931884766,33.13999900817871,33.24499950408936,33.44916636149089,59355.8,6.1010176394665425,14.015984771754557,-0.10786927763447096,-0.09740727205070858,-0.010462005583762382,39.67902163393272,42.37223732757874,33.536818632839164,33.24499950408936,32.95318037533955,-0.5865551810425615,空排,35.0
1235,2026-09-24,37.828095245361325,37.45904731750488,37.73952350616455,36.96484133402507,95387.2,43.54384919956592,51.10388646153025,0.08043021095542002,0.22632627683514386,-0.14589606587972384,35.20418306841198,41.04807864437164,39.82406710691118,37.73952350616455,35.654979905417925,-5.934159464940616,交叉混雜,20.0
1236,2026-09-24,25.45999984741211,25.52999973297119,25.8,25.048333231608073,49964.2,44.61325586845696,47.549004571590324,-0.0044675863370855495,0.1007817594729939,-0.10524934581007946,38.47172911496414,43.4079089752869,26.45614543339948,25.8,25.14385456660052,-1.5503890754640592,交叉混雜,57.0
1240,2026-09-24,55.17999954223633,55.22000007629394,55.43190460205078,55.90563488006592,7162.6,47.53163741551723,52.32060509094655,-0.2734249165337488,-0.24549305399045518,-0.027931862543293606,48.09518699070965,45.00979250374643,56.707245531673166,55.43190460205078,54.15656367242839,-0.418358057108407,空排,41.0
1256,2026-09-24,168.6,169.8,173.175,180.63333333333333,46322.2,9.484803700983397,9.946067684094558,-3.23022360337319,-2.7796311182763453,-0.4505924850968448,20.724237484930242,31.016358457257112,183.28635370186305,173.175,163.06364629813697,-3.854482459939374,空排,61.0
1259,2026-09-24,67.96000061035156,66.37000045776367,65.07000007629395,62.02000007629395,38134.8,81.92503053104018,81.83915408995331,1.4101828914527914,1.1524513161475367,0.2577315753052547,77.54733989645804,69.97051927205325,68.88857013185583,65.07000007629395,61.251430020732066,4.502842969526129,多排,74.0
1264,2026-09-24,241.7,243.0,247.025,255.025,19943.6,69.24614374597053,48.72411261692902,-3.2768166373744236,-3.4042042130693932,0.1273875756949696,50.4484084306572,45.286680971736374,257.6846879583083,247.025,236.36531204169174,-1.0221637486084427,空排,24.0
1268,2026-09-24,174.5,173.55,175.125,174.71666666666667,18456.4,74.00297068948794,71.3877205410797,-0.8214044777311358,-0.8931502850710968,0.07174580733996105,54.184460269080525,47.35622907667381,183.38954061511643,175.125,166.86045938488357,-0.35688793718772305,交叉混雜,66.0
