index_code,trade_date,open,high,low,close,volume
DJI,2026-09-23,51771.41015625,51846.80859375,51477.53125,51511.58984375,428070000
NASDAQ,2026-09-23,27213.51953125,27217.330078125,26873.5390625,26936.0390625,8491740000
SOX,2026-09-23,12659.080078125,12660.91015625,12371.3701171875,12534.2802734375,0
SPX,2026-09-23,7761.93994140625,7761.93994140625,7694.89013671875,7706.02978515625,5110910000
TAIEX,2026-09-24,48075.390625,48117.5390625,47754.71875,48024.6015625,0
TPEx,2026-09-24,413.2200012207031,413.6099853515625,410.6400146484375,412.989990234375,0
