stock_code,trade_date,open,high,low,close,volume
1102,2026-09-02,34.79999923706055,35.0,34.5,35.0,7412817
1104,2026-09-02,27.100000381469727,27.149999618530273,26.899999618530273,27.049999237060547,663614
1103,2026-09-02,13.25,13.25,13.149999618530273,13.25,167338
1101,2026-09-02,25.299999237060547,25.399999618530273,24.649999618530273,24.799999237060547,43506941
1108,2026-09-02,11.75,11.75,11.649999618530273,11.699999809265137,117905
1109,2026-09-02,13.550000190734863,13.550000190734863,13.399999618530273,13.449999809265137,78658
1110,2026-09-02,15.899999618530273,16.100000381469727,15.850000381469727,16.100000381469727,201636
1201,2026-09-02,12.199999809265137,12.25,12.149999618530273,12.25,381154
1203,2026-09-02,43.75,44.349998474121094,43.75,44.349998474121094,31370
1210,2026-09-02,51.70000076293945,52.20000076293945,51.5,51.79999923706055,1104966
1213,2026-09-02,8.289999961853027,8.289999961853027,7.329999923706055,7.599999904632568,11272
1215,2026-09-02,108.5,110.0,107.5,109.5,666451
1216,2026-09-02,75.69999694824219,76.5999984741211,75.5,76.5999984741211,7491992
1217,2026-09-02,10.0,10.0,9.930000305175781,9.960000038146973,180704
1218,2026-09-02,14.5,14.550000190734863,14.399999618530273,14.399999618530273,889198
1219,2026-09-02,11.5,11.550000190734863,11.399999618530273,11.550000190734863,264943
1220,2026-09-02,10.699999809265137,10.75,10.699999809265137,10.75,41846
1225,2026-09-02,25.25,25.5,25.100000381469727,25.149999618530273,108199
1227,2026-09-02,28.399999618530273,28.600000381469727,28.399999618530273,28.600000381469727,441014
1229,2026-09-02,41.5,41.95000076293945,41.5,41.95000076293945,1457507
1231,2026-09-02,80.30000305175781,80.4000015258789,80.0999984741211,80.19999694824219,246811
1232,2026-09-02,157.0,157.0,156.0,156.5,90262
1233,2026-09-02,28.5,28.5,28.299999237060547,28.299999237060547,8112
1234,2026-09-02,33.150001525878906,33.45000076293945,33.150001525878906,33.45000076293945,65793
1235,2026-09-02,36.599998474121094,37.70000076293945,36.599998474121094,37.0,14093
1236,2026-09-02,26.0,26.25,25.549999237060547,25.950000762939453,57255
1256,2026-09-02,179.5,181.0,177.5,177.5,54960
1301,2026-09-02,69.0,70.5999984741211,65.5,66.80000305175781,53402433
1303,2026-09-02,240.0,248.0,232.0,237.5,127640256
1304,2026-09-02,12.800000190734863,13.050000190734863,12.449999809265137,12.600000381469727,3532404
1305,2026-09-02,12.699999809265137,13.0,12.399999618530273,12.5,2306737
1307,2026-09-02,30.600000381469727,30.700000762939453,30.399999618530273,30.450000762939453,581561
1308,2026-09-02,14.699999809265137,15.050000190734863,14.449999809265137,14.600000381469727,1940914
1309,2026-09-02,14.0,14.449999809265137,13.699999809265137,13.800000190734863,4702025
