index_code,trade_date,open,high,low,close,volume
DJI,2026-09-03,53309.171875,53746.5,53286.1484375,53686.1015625,410262852
NASDAQ,2026-09-03,26336.322265625,26644.568359375,26325.0625,26584.060546875,6518648000
SOX,2026-09-03,11219.4423828125,11371.326171875,11056.3798828125,11352.12890625,0
SPX,2026-09-03,7686.7099609375,7756.759765625,7686.7099609375,7747.7099609375,2695072000
TAIEX,2026-09-04,45991.28125,46603.109375,45966.859375,46222.140625,0
TPEx,2026-09-04,398.8299865722656,405.6400146484375,394.5899963378906,400.1499938964844,0
