stock_code,trade_date,open,high,low,close,volume
1102,2026-09-20,35.29999923706055,36.5,34.900001525878906,35.150001525878906,222633
1103,2026-09-20,13.100000381469727,14.649999618530273,12.949999809265137,13.350000381469727,777131
1101,2026-09-20,24.5,26.75,24.149999618530273,24.350000381469727,3023754
1104,2026-09-20,26.700000762939453,27.350000381469727,26.649999618530273,26.899999618530273,34190
1109,2026-09-20,13.399999618530273,13.449999809265137,13.350000381469727,13.399999618530273,300471
1108,2026-09-20,11.050000190734863,11.25,11.0,11.149999618530273,258776
1201,2026-09-20,12.100000381469727,12.449999809265137,11.550000190734863,11.550000190734863,3227769
1110,2026-09-20,15.5,15.600000381469727,15.350000381469727,15.5,3786
1210,2026-09-20,52.20000076293945,53.20000076293945,52.0,52.70000076293945,142702
1215,2026-09-20,107.5,113.0,107.0,109.5,45950
1216,2026-09-20,75.5,76.0,74.0999984741211,75.0,264035
1217,2026-09-20,9.989999771118164,10.399999618530273,9.949999809265137,9.979999542236328,468951
1218,2026-09-20,14.399999618530273,14.699999809265137,14.350000381469727,14.699999809265137,665727
1219,2026-09-20,11.300000190734863,11.550000190734863,11.0,11.5,865700
1220,2026-09-20,10.850000381469727,10.850000381469727,10.75,10.850000381469727,266879
1227,2026-09-20,28.200000762939453,28.600000381469727,28.049999237060547,28.450000762939453,103751
1229,2026-09-20,40.20000076293945,41.599998474121094,39.75,40.849998474121094,712355
1231,2026-09-20,79.5,81.0,79.19999694824219,81.0,42095
1233,2026-09-20,28.049999237060547,28.25,28.0,28.25,1055
1234,2026-09-20,33.349998474121094,36.0,33.099998474121094,33.099998474121094,17611
1236,2026-09-20,25.700000762939453,25.899999618530273,25.450000762939453,25.5,114950
1301,2026-09-20,65.4000015258789,71.5,58.5,65.0,3558397
1303,2026-09-20,240.5,254.5,230.0,238.0,8883219
1304,2026-09-20,12.600000381469727,13.25,12.25,12.25,411939
1305,2026-09-20,12.350000381469727,12.949999809265137,11.949999809265137,11.949999809265137,387829
1307,2026-09-20,30.799999237060547,31.5,30.450000762939453,30.549999237060547,99570
1308,2026-09-20,14.449999809265137,15.199999809265137,14.050000190734863,14.100000381469727,69063
1310,2026-09-20,8.989999771118164,9.09000015258789,8.729999542236328,8.75,1034568
1309,2026-09-20,14.0,14.100000381469727,13.600000381469727,13.699999809265137,589270
1312,2026-09-20,15.100000381469727,15.600000381469727,14.5,14.699999809265137,2354755
1314,2026-09-20,9.109999656677246,9.5,8.869999885559082,8.960000038146973,19616127
1315,2026-09-20,67.30000305175781,68.4000015258789,66.5999984741211,68.19999694824219,3955
1313,2026-09-20,12.25,13.0,12.0,12.25,872599
1316,2026-09-20,11.149999618530273,11.25,10.649999618530273,10.75,986687
1319,2026-09-20,80.30000305175781,81.69999694824219,79.5999984741211,80.5,133066
1323,2026-09-20,21.450000762939453,21.450000762939453,21.299999237060547,21.399999618530273,29417
1321,2026-09-20,33.0,33.0,32.54999923706055,32.70000076293945,20200
1324,2026-09-20,10.0,10.050000190734863,9.989999771118164,9.989999771118164,254146
1325,2026-09-20,25.850000381469727,25.899999618530273,25.450000762939453,25.649999618530273,53589
1326,2026-09-20,69.0999984741211,72.30000305175781,67.0999984741211,68.0999984741211,2652131
1337,2026-09-20,4.460000038146973,4.5,4.400000095367432,4.449999809265137,261141
1338,2026-09-20,14.300000190734863,14.449999809265137,14.199999809265137,14.25,942748
1339,2026-09-20,42.95000076293945,43.5,42.900001525878906,43.29999923706055,107025
1340,2026-09-20,5.210000038146973,5.210000038146973,5.159999847412109,5.199999809265137,7784
1342,2026-09-20,101.0,102.0,100.5,102.0,19645
1402,2026-09-20,28.100000381469727,30.600000381469727,27.700000762939453,28.100000381469727,361879
1409,2026-09-20,25.149999618530273,25.25,22.049999237060547,24.5,1532976
1413,2026-09-20,9.109999656677246,9.289999961853027,9.039999961853027,9.239999771118164,27030
1414,2026-09-20,17.299999237060547,17.399999618530273,17.049999237060547,17.350000381469727,533248
1416,2026-09-20,11.300000190734863,11.5,11.300000190734863,11.5,280639
1418,2026-09-20,17.549999237060547,18.0,17.399999618530273,17.649999618530273,100002292
1417,2026-09-20,8.119999885559082,8.119999885559082,7.96999979019165,8.020000457763672,379862
1419,2026-09-20,66.30000305175781,67.9000015258789,66.0,66.4000015258789,3759
1423,2026-09-20,35.0,35.5,35.0,35.5,5645
1432,2026-09-20,15.0,15.050000190734863,14.850000381469727,15.0,283375
1434,2026-09-20,18.0,18.0,17.5,17.799999237060547,1153461
1435,2026-09-20,22.899999618530273,23.0,22.549999237060547,23.0,11494
1436,2026-09-20,38.099998474121094,39.400001525878906,36.900001525878906,38.650001525878906,39083
1437,2026-09-20,32.5,33.099998474121094,32.400001525878906,33.099998474121094,22881
1438,2026-09-20,22.200000762939453,22.75,22.0,22.399999618530273,24331
1440,2026-09-20,13.550000190734863,13.550000190734863,13.050000190734863,13.449999809265137,784303
1442,2026-09-20,31.0,32.0,30.600000381469727,31.399999618530273,358837
1444,2026-09-20,7.03000020980835,7.050000190734863,6.809999942779541,6.809999942779541,924779
1445,2026-09-20,10.100000381469727,10.199999809265137,10.100000381469727,10.199999809265137,23601
1446,2026-09-20,13.800000190734863,13.850000381469727,13.399999618530273,13.75,272675
1447,2026-09-20,6.630000114440918,6.71999979019165,6.440000057220459,6.46999979019165,314238
1449,2026-09-20,12.300000190734863,12.5,12.199999809265137,12.300000190734863,380785
1451,2026-09-20,17.100000381469727,17.100000381469727,17.049999237060547,17.100000381469727,2435
1452,2026-09-20,10.800000190734863,10.899999618530273,10.75,10.800000190734863,253436
1453,2026-09-20,11.350000381469727,11.350000381469727,10.949999809265137,11.100000381469727,55272
1454,2026-09-20,12.899999618530273,12.899999618530273,12.550000190734863,12.600000381469727,253678
1456,2026-09-20,14.199999809265137,14.399999618530273,13.899999618530273,14.050000190734863,274472
1455,2026-09-20,9.920000076293945,9.949999809265137,9.739999771118164,9.949999809265137,119247
1457,2026-09-20,14.449999809265137,14.550000190734863,14.300000190734863,14.550000190734863,400691
1459,2026-09-20,15.850000381469727,15.899999618530273,15.600000381469727,15.600000381469727,357958
1460,2026-09-20,6.380000114440918,6.400000095367432,6.349999904632568,6.380000114440918,276660
1463,2026-09-20,17.399999618530273,17.5,17.299999237060547,17.5,250618
1464,2026-09-20,9.979999542236328,9.979999542236328,9.930000305175781,9.949999809265137,33158
1465,2026-09-20,11.550000190734863,11.75,11.550000190734863,11.699999809265137,14714
1466,2026-09-20,15.050000190734863,15.050000190734863,14.850000381469727,15.0,313082
1467,2026-09-20,8.289999961853027,8.289999961853027,8.100000381469727,8.100000381469727,289965
1468,2026-09-20,13.0,13.300000190734863,12.899999618530273,13.25,259000
1470,2026-09-20,24.100000381469727,24.5,24.100000381469727,24.5,1034
1471,2026-09-20,9.4399995803833,9.550000190734863,9.350000381469727,9.359999656677246,51295
1474,2026-09-20,10.100000381469727,10.25,9.90999984741211,10.050000190734863,275177
