stock_code,trade_date,ma5,ma10,ma20,ma60,vol_ma5,kd_k,kd_d,macd_dif,macd_macd,macd_osc,rsi6,rsi12,bb_upper,bb_mid,bb_lower,bias20,ma_alignment,rs_rating
0050,2026-07-31,97.58999938964844,99.90999908447266,102.72250022888184,102.5433334350586,333178489.2,40.22442881037462,32.61415137535872,-1.810944350904336,-1.0316066057095807,-0.7793377451947552,57.27632909836349,50.56604871488475,111.11770580241758,102.72250022888184,94.32729465534611,-0.5573255145925367,交叉混雜,89.0
0051,2026-07-31,129.48999938964843,133.81500091552735,138.49500045776367,139.94583384195963,110921.2,24.35511968788012,27.51304724602049,-3.718745303962123,-2.1350874380762868,-1.5836578658858365,40.46188541421509,39.29012640885711,151.98869933317886,138.49500045776367,125.00130158234847,-5.989388412653334,空排,84.0
0052,2026-07-31,56.76000061035156,58.27000007629395,60.010000228881836,60.12499993642171,39343726.2,37.493126022239686,32.31902641788686,-1.201470031328995,-0.6973894641946932,-0.5040805671343018,54.97363528637402,48.88664187454352,65.31467515020005,60.010000228881836,54.705325307563626,-1.4330923174851553,空排,17.0
0053,2026-07-31,215.81999816894532,222.9800003051758,229.925,233.52666625976562,68067.8,33.57184239299397,31.019725930647553,-5.770657758365559,-3.6439387536942105,-2.1267190046713482,52.57164740923579,47.24786371691387,252.16182383842926,229.925,207.68817616157077,-2.3594650429487927,空排,90.0
0055,2026-07-31,42.9239990234375,42.59199905395508,42.4839994430542,39.52999986012777,731023.4,72.35738739330984,64.4187871943635,0.613818435656917,0.6405169047858812,-0.02669846912896423,73.04775683659004,66.60519367833737,43.66221242763082,42.4839994430542,41.305786458477584,4.274549990145164,多排,88.0
0056,2026-07-31,48.10199966430664,49.1810001373291,50.770500373840335,50.09983336130778,91804992.0,30.725116217779956,25.908946874488628,-0.8876190820303478,-0.40526976159896677,-0.482349320431381,50.418755748315576,45.78400377243534,54.824860497079264,50.770500373840335,46.716140250601406,-2.896369202493558,交叉混雜,83.0
0057,2026-07-31,290.55,297.85500183105466,305.4074996948242,304.49583485921227,28709.6,38.899927540561,33.18270115944371,-5.03429656714718,-2.70710825009523,-2.32718831705195,55.89967015928188,50.1731678948232,329.76071565577564,305.4074996948242,281.05428373387275,-0.7555458178382372,交叉混雜,90.0
0061,2026-07-31,24.59000015258789,24.736999893188475,24.82899990081787,25.002833334604897,294132.4,40.42685931813353,45.44304628413121,-0.1277280390390345,-0.08941987027685482,-0.0383081687621797,50.11970369644361,48.28060526941507,25.518924307174338,24.82899990081787,24.1390754944614,-0.43900514679927566,空排,74.0
00929,2026-07-31,27.06400032043457,27.841000366210938,28.931000328063966,,45007964.8,26.46326703147946,25.58166404377041,-0.8459970908210082,-0.5674092116403557,-0.2785878791806524,42.216717602724856,47.60240341027043,31.801561727041133,28.931000328063966,26.0604389290868,-5.775811690690862,,
1101,2026-07-31,24.399999618530273,24.149999618530273,23.682499980926515,24.073333326975504,34671919.2,56.907582902854024,65.87857897243597,0.1381827162969138,0.022044620016898234,0.11613809628001558,58.671676101384584,56.39074239272433,24.920611159716564,23.682499980926515,22.444388802136466,3.0296617256692513,交叉混雜,60.0
