stock_code,data_date,tier,holders,shares,pct
000779,2026-09-04,7,0,0,0.0
000779,2026-09-04,8,0,0,0.0
000779,2026-09-04,9,0,0,0.0
000779,2026-09-04,10,0,0,0.0
000779,2026-09-04,11,0,0,0.0
000779,2026-09-04,12,0,0,0.0
000779,2026-09-04,13,0,0,0.0
000779,2026-09-04,14,0,0,0.0
000779,2026-09-04,15,1,1150000000,100.0
000779,2026-09-04,16,0,0,0.0
000779,2026-09-04,17,1,1150000000,100.0
000815,2026-09-04,1,0,0,0.0
000815,2026-09-04,2,0,0,0.0
000815,2026-09-04,3,0,0,0.0
000815,2026-09-04,4,0,0,0.0
000815,2026-09-04,5,0,0,0.0
000815,2026-09-04,6,0,0,0.0
000815,2026-09-04,7,0,0,0.0
000815,2026-09-04,8,0,0,0.0
000815,2026-09-04,9,0,0,0.0
000815,2026-09-04,10,0,0,0.0
000815,2026-09-04,11,0,0,0.0
000815,2026-09-04,12,0,0,0.0
000815,2026-09-04,13,0,0,0.0
000815,2026-09-04,14,0,0,0.0
000815,2026-09-04,15,1,2505407068,100.0
000815,2026-09-04,16,0,0,0.0
000815,2026-09-04,17,1,2505407068,100.0
000856,2026-09-04,1,0,0,0.0
000856,2026-09-04,2,0,0,0.0
000856,2026-09-04,3,0,0,0.0
000856,2026-09-04,4,0,0,0.0
000856,2026-09-04,5,0,0,0.0
000856,2026-09-04,6,0,0,0.0
000856,2026-09-04,7,0,0,0.0
000856,2026-09-04,8,0,0,0.0
000856,2026-09-04,9,0,0,0.0
000856,2026-09-04,10,0,0,0.0
000856,2026-09-04,11,0,0,0.0
000856,2026-09-04,12,0,0,0.0
000856,2026-09-04,13,0,0,0.0
000856,2026-09-04,14,0,0,0.0
000856,2026-09-04,15,1,323400000,100.0
000856,2026-09-04,16,0,0,0.0
000856,2026-09-04,17,1,323400000,100.0
00400A,2026-09-04,1,13868,3741866,0.19
00400A,2026-09-04,2,67829,164769229,8.66
00400A,2026-09-04,3,21136,181929438,9.57
00400A,2026-09-04,4,6875,89856265,4.72
00400A,2026-09-04,5,6641,126862189,6.67
00400A,2026-09-04,6,5780,154129960,8.1
00400A,2026-09-04,7,2622,95664174,5.03
00400A,2026-09-04,8,2681,128921236,6.78
00400A,2026-09-04,9,3880,295907404,15.56
00400A,2026-09-04,10,1515,218536334,11.49
00400A,2026-09-04,11,476,135546080,7.13
00400A,2026-09-04,12,109,53393818,2.8
00400A,2026-09-04,13,28,20051350,1.05
00400A,2026-09-04,14,23,21152000,1.11
00400A,2026-09-04,15,49,210178657,11.05
00400A,2026-09-04,16,0,0,0.0
00400A,2026-09-04,17,133512,1900640000,100.0
00401A,2026-09-04,1,1522,376994,0.16
00401A,2026-09-04,2,9606,23228012,10.32
00401A,2026-09-04,3,2904,26002349,11.56
00401A,2026-09-04,4,692,9235399,4.1
00401A,2026-09-04,5,837,16275169,7.23
00401A,2026-09-04,6,609,16881330,7.5
00401A,2026-09-04,7,240,8951774,3.98
00401A,2026-09-04,8,344,16872677,7.5
00401A,2026-09-04,9,426,34454474,15.32
00401A,2026-09-04,10,117,17282788,7.68
00401A,2026-09-04,11,37,10966000,4.87
00401A,2026-09-04,12,8,3739458,1.66
00401A,2026-09-04,13,4,2950000,1.31
00401A,2026-09-04,14,2,1805000,0.8
00401A,2026-09-04,15,16,35873576,15.95
00401A,2026-09-04,16,0,0,0.0
00401A,2026-09-04,17,17364,224895000,100.0
00402A,2026-09-04,1,2153,611564,0.08
00402A,2026-09-04,2,25615,66509860,9.36
00402A,2026-09-04,3,8895,79506264,11.19
00402A,2026-09-04,4,2322,30784657,4.33
00402A,2026-09-04,5,2757,53678677,7.55
00402A,2026-09-04,6,2083,57297610,8.06
00402A,2026-09-04,7,673,24841879,3.49
00402A,2026-09-04,8,1107,54355317,7.65
00402A,2026-09-04,9,1218,100506284,14.15
00402A,2026-09-04,10,395,61360237,8.64
00402A,2026-09-04,11,124,36538408,5.14
00402A,2026-09-04,12,57,28943001,4.07
00402A,2026-09-04,13,14,9829848,1.38
00402A,2026-09-04,14,15,14692765,2.06
00402A,2026-09-04,15,17,90670629,12.76
00402A,2026-09-04,16,0,0,0.0
00402A,2026-09-04,17,47445,710127000,100.0
00403A,2026-09-04,1,54334,16347672,0.1
00403A,2026-09-04,2,452861,1170446664,7.5
00403A,2026-09-04,3,166941,1436719433,9.21
00403A,2026-09-04,4,59366,783992744,5.02
00403A,2026-09-04,5,57429,1099157187,7.05
00403A,2026-09-04,6,49579,1326156508,8.5
00403A,2026-09-04,7,22900,840427680,5.39
00403A,2026-09-04,8,21841,1052746559,6.75
00403A,2026-09-04,9,32558,2487288946,15.95
00403A,2026-09-04,10,12263,1777186088,11.4
00403A,2026-09-04,11,3931,1110805562,7.12
00403A,2026-09-04,12,957,477995333,3.06
00403A,2026-09-04,13,270,191216447,1.22
00403A,2026-09-04,14,206,195506000,1.25
00403A,2026-09-04,15,329,1622526177,10.4
00403A,2026-09-04,16,0,0,0.0
00403A,2026-09-04,17,935765,15588519000,100.0
00404A,2026-09-04,1,1124,313753,0.09
00404A,2026-09-04,2,12313,32007208,9.32
00404A,2026-09-04,3,4730,42375644,12.34
00404A,2026-09-04,4,1169,15545074,4.52
00404A,2026-09-04,5,1466,28608878,8.33
00404A,2026-09-04,6,1054,28743536,8.37
00404A,2026-09-04,7,390,14430232,4.2
00404A,2026-09-04,8,576,28251718,8.22
00404A,2026-09-04,9,608,48354567,14.08
00404A,2026-09-04,10,183,27409876,7.98
00404A,2026-09-04,11,46,13065053,3.8
00404A,2026-09-04,12,17,8808020,2.56
00404A,2026-09-04,13,2,1307000,0.38
00404A,2026-09-04,14,3,2807014,0.81
00404A,2026-09-04,15,13,51267427,14.93
00404A,2026-09-04,16,0,0,0.0
00404A,2026-09-04,17,23694,343295000,100.0
00405A,2026-09-04,1,6372,1915555,0.06
00405A,2026-09-04,2,67087,177297068,5.56
00405A,2026-09-04,3,28262,244527058,7.67
00405A,2026-09-04,4,10311,136981951,4.29
00405A,2026-09-04,5,10784,206829538,6.49
00405A,2026-09-04,6,9581,258108665,8.1
00405A,2026-09-04,7,4475,164338409,5.15
00405A,2026-09-04,8,4584,221850024,6.96
00405A,2026-09-04,9,6862,531880328,16.69
00405A,2026-09-04,10,2751,404795438,12.7
00405A,2026-09-04,11,877,247315591,7.76
00405A,2026-09-04,12,223,109846389,3.44
00405A,2026-09-04,13,75,53201001,1.66
00405A,2026-09-04,14,54,51703189,1.62
00405A,2026-09-04,15,100,375154796,11.77
00405A,2026-09-04,16,0,0,0.0
00405A,2026-09-04,17,152398,3185745000,100.0
00406A,2026-09-04,1,5694,1673432,0.04
00406A,2026-09-04,2,56334,148968924,4.28
00406A,2026-09-04,3,24542,214761719,6.18
00406A,2026-09-04,4,8564,113283654,3.26
00406A,2026-09-04,5,9505,182624109,5.25
00406A,2026-09-04,6,8606,230927026,6.64
00406A,2026-09-04,7,4283,157542779,4.53
00406A,2026-09-04,8,4397,211795721,6.09
00406A,2026-09-04,9,7426,571217740,16.44
00406A,2026-09-04,10,3638,525572293,15.12
00406A,2026-09-04,11,1458,409804457,11.79
00406A,2026-09-04,12,399,199352505,5.73
00406A,2026-09-04,13,159,112236284,3.23
00406A,2026-09-04,14,92,84630000,2.43
00406A,2026-09-04,15,143,353712231,10.18
00406A,2026-09-04,16,5,44040874,1.26
00406A,2026-09-04,17,135240,3474062000,100.0
00407A,2026-09-04,1,6715,2032156,0.07
00407A,2026-09-04,2,65037,168803977,6.41
00407A,2026-09-04,3,24153,209302108,7.94
00407A,2026-09-04,4,8455,111965540,4.25
00407A,2026-09-04,5,8419,161529347,6.13
00407A,2026-09-04,6,7202,194138986,7.37
00407A,2026-09-04,7,3225,118659117,4.5
00407A,2026-09-04,8,3289,158922219,6.03
00407A,2026-09-04,9,4975,383756699,14.57
00407A,2026-09-04,10,1961,286687375,10.88
00407A,2026-09-04,11,681,193740706,7.35
00407A,2026-09-04,12,200,100868262,3.83
00407A,2026-09-04,13,47,33046914,1.25
00407A,2026-09-04,14,42,40096653,1.52
00407A,2026-09-04,15,74,469188941,17.82
00407A,2026-09-04,16,0,0,0.0
00407A,2026-09-04,17,134475,2632739000,100.0
00408A,2026-09-04,1,526,127845,0.08
00408A,2026-09-04,2,4602,11528428,7.8
00408A,2026-09-04,3,1431,12997076,8.8
00408A,2026-09-04,4,294,3949201,2.67
00408A,2026-09-04,5,498,9777755,6.62
00408A,2026-09-04,6,307,8447966,5.72
00408A,2026-09-04,7,91,3378400,2.28
00408A,2026-09-04,8,232,11424600,7.73
00408A,2026-09-04,9,245,21260801,14.4
00408A,2026-09-04,10,79,13507000,9.14
00408A,2026-09-04,11,20,6004000,4.06
00408A,2026-09-04,12,16,8346000,5.65
00408A,2026-09-04,13,6,4202303,2.84
00408A,2026-09-04,14,6,5648729,3.82
00408A,2026-09-04,15,9,27033896,18.31
00408A,2026-09-04,16,0,0,0.0
00408A,2026-09-04,17,8362,147634000,100.0
00409A,2026-09-04,1,1031,260584,0.01
00409A,2026-09-04,2,18762,52088433,2.85
00409A,2026-09-04,3,9260,86601238,4.73
00409A,2026-09-04,4,2129,29338355,1.6
00409A,2026-09-04,5,4265,84406876,4.61
00409A,2026-09-04,6,3236,92326376,5.05
00409A,2026-09-04,7,995,37355736,2.04
00409A,2026-09-04,8,2598,128876290,7.05
00409A,2026-09-04,9,3000,259362334,14.19
00409A,2026-09-04,10,1194,195820308,10.71
00409A,2026-09-04,11,495,145555000,7.96
00409A,2026-09-04,12,244,125377300,6.86
00409A,2026-09-04,13,32,23618000,1.29
00409A,2026-09-04,14,95,93533000,5.11
00409A,2026-09-04,15,124,472928170,25.87
00409A,2026-09-04,16,0,0,0.0
00409A,2026-09-04,17,47460,1827448000,100.0
00410A,2026-09-04,1,710,172319,0.11
00410A,2026-09-04,2,4068,10082531,6.44
00410A,2026-09-04,3,1331,12082558,7.72
00410A,2026-09-04,4,300,4079328,2.6
00410A,2026-09-04,5,387,7529587,4.81
00410A,2026-09-04,6,298,8337286,5.33
00410A,2026-09-04,7,105,3933859,2.51
00410A,2026-09-04,8,173,8531193,5.45
00410A,2026-09-04,9,239,20672632,13.22
00410A,2026-09-04,10,94,14823000,9.48
00410A,2026-09-04,11,34,9531000,6.09
00410A,2026-09-04,12,10,5030000,3.21
00410A,2026-09-04,13,2,1471287,0.94
00410A,2026-09-04,14,4,3810000,2.43
00410A,2026-09-04,15,13,46273420,29.59
00410A,2026-09-04,16,0,0,0.0
00410A,2026-09-04,17,7768,156360000,100.0
00411A,2026-09-04,1,799,199023,0.03
00411A,2026-09-04,2,9306,24962429,3.81
00411A,2026-09-04,3,4609,43205136,6.6
00411A,2026-09-04,4,930,12728028,1.94
00411A,2026-09-04,5,1887,37316741,5.7
00411A,2026-09-04,6,1457,41733419,6.37
00411A,2026-09-04,7,448,16945210,2.58
00411A,2026-09-04,8,1130,56060450,8.56
00411A,2026-09-04,9,1315,112825389,17.23
00411A,2026-09-04,10,370,60245000,9.2
00411A,2026-09-04,11,141,41227497,6.29
00411A,2026-09-04,12,58,29658003,4.53
00411A,2026-09-04,13,5,3625000,0.55
00411A,2026-09-04,14,20,19451000,2.97
00411A,2026-09-04,15,26,154393675,23.58
00411A,2026-09-04,16,0,0,0.0
00411A,2026-09-04,17,22501,654576000,100.0
0050,2026-09-04,1,1518885,439302153,1.96
0050,2026-09-04,2,1321419,3010055744,13.48
0050,2026-09-04,3,329737,2420682038,10.84
0050,2026-09-04,4,133825,1655448633,7.41
0050,2026-09-04,5,73014,1289614218,5.77
0050,2026-09-04,6,67612,1665440323,7.45
0050,2026-09-04,7,32395,1132042825,5.07
0050,2026-09-04,8,17896,808022219,3.61
0050,2026-09-04,9,29592,2030118868,9.09
0050,2026-09-04,10,9572,1284495104,5.75
0050,2026-09-04,11,2513,674152695,3.01
0050,2026-09-04,12,440,211816163,0.94
0050,2026-09-04,13,150,103286540,0.46
0050,2026-09-04,14,59,53681090,0.24
0050,2026-09-04,15,268,5546844387,24.84
0050,2026-09-04,16,1,3000,0.0
0050,2026-09-04,17,3537377,22325000000,100.0
0051,2026-09-04,1,7389,1468338,5.99
0051,2026-09-04,2,4422,8831926,36.04
0051,2026-09-04,3,476,3424150,13.97
0051,2026-09-04,4,151,1881200,7.67
0051,2026-09-04,5,66,1188834,4.85
0051,2026-09-04,6,45,1140567,4.65
0051,2026-09-04,7,21,737163,3.0
0051,2026-09-04,8,9,408318,1.66
0051,2026-09-04,9,15,967671,3.94
0051,2026-09-04,10,7,924052,3.77
0051,2026-09-04,11,1,382953,1.56
0051,2026-09-04,12,3,1588828,6.48
0051,2026-09-04,13,2,1556000,6.35
0051,2026-09-04,14,0,0,0.0
0051,2026-09-04,15,0,0,0.0
0051,2026-09-04,16,0,0,0.0
0051,2026-09-04,17,12607,24500000,100.0
0052,2026-09-04,1,129726,37425691,1.45
0052,2026-09-04,2,239035,512995652,19.97
0052,2026-09-04,3,47956,371153273,14.45
0052,2026-09-04,4,16091,205070449,7.98
0052,2026-09-04,5,8554,155946430,6.07
0052,2026-09-04,6,7725,193936008,7.55
0052,2026-09-04,7,3234,114352559,4.45
0052,2026-09-04,8,1882,86709850,3.37
0052,2026-09-04,9,2899,203616859,7.92
0052,2026-09-04,10,827,112879568,4.39
0052,2026-09-04,11,220,61774008,2.4
0052,2026-09-04,12,54,26068848,1.01
0052,2026-09-04,13,24,16403030,0.63
0052,2026-09-04,14,16,14176147,0.55
0052,2026-09-04,15,69,455491628,17.73
0052,2026-09-04,16,0,0,0.0
0052,2026-09-04,17,458312,2568000000,100.0
0053,2026-09-04,1,5588,654306,6.55
0053,2026-09-04,2,903,1636456,16.38
0053,2026-09-04,3,79,624219,6.24
0053,2026-09-04,4,13,166000,1.66
0053,2026-09-04,5,15,288000,2.88
0053,2026-09-04,6,5,137000,1.37
0053,2026-09-04,7,1,31000,0.31
0053,2026-09-04,8,3,147000,1.47
0053,2026-09-04,9,2,134000,1.34
0053,2026-09-04,10,1,104000,1.04
0053,2026-09-04,11,2,509642,5.1
0053,2026-09-04,12,3,1403377,14.05
0053,2026-09-04,13,0,0,0.0
0053,2026-09-04,14,0,0,0.0
0053,2026-09-04,15,2,4153000,41.57
0053,2026-09-04,16,0,0,0.0
0053,2026-09-04,17,6617,9988000,100.0
0055,2026-09-04,1,6194,1148418,1.35
0055,2026-09-04,2,6530,13629254,16.09
0055,2026-09-04,3,1066,8346508,9.85
0055,2026-09-04,4,287,3634456,4.29
0055,2026-09-04,5,188,3448913,4.07
0055,2026-09-04,6,137,3487326,4.11
0055,2026-09-04,7,55,1927309,2.27
0055,2026-09-04,8,36,1673090,1.97
0055,2026-09-04,9,54,3708298,4.38
0055,2026-09-04,10,25,3054227,3.6
0055,2026-09-04,11,14,3912000,4.62
0055,2026-09-04,12,9,4268317,5.04
0055,2026-09-04,13,4,2721000,3.21
0055,2026-09-04,14,0,0,0.0
0055,2026-09-04,15,4,29694884,35.07
0055,2026-09-04,16,0,0,0.0
0055,2026-09-04,17,14603,84654000,100.0
0056,2026-09-04,1,373644,106634221,0.75
0056,2026-09-04,2,769972,1794543912,12.75
0056,2026-09-04,3,222062,1715368909,12.19
0056,2026-09-04,4,95165,1201412669,8.53
0056,2026-09-04,5,56592,1024876240,7.28
0056,2026-09-04,6,54118,1362622057,9.68
0056,2026-09-04,7,25999,919225979,6.53
0056,2026-09-04,8,16025,738461500,5.24
0056,2026-09-04,9,26288,1850824350,13.15
0056,2026-09-04,10,8515,1155748103,8.21
0056,2026-09-04,11,2103,572060688,4.06
0056,2026-09-04,12,380,186784512,1.32
0056,2026-09-04,13,133,91809821,0.65
0056,2026-09-04,14,54,49669867,0.35
0056,2026-09-04,15,153,1298491172,9.22
0056,2026-09-04,16,0,0,0.0
0056,2026-09-04,17,1651203,14068534000,100.0
0057,2026-09-04,1,3462,224193,14.68
0057,2026-09-04,2,134,259703,17.0
0057,2026-09-04,3,9,72004,4.71
0057,2026-09-04,4,8,101100,6.62
0057,2026-09-04,5,1,20000,1.3
0057,2026-09-04,6,3,81000,5.3
0057,2026-09-04,7,2,69000,4.51
0057,2026-09-04,8,0,0,0.0
0057,2026-09-04,9,2,126000,8.25
0057,2026-09-04,10,4,574000,37.59
0057,2026-09-04,11,0,0,0.0
0057,2026-09-04,12,0,0,0.0
0057,2026-09-04,13,0,0,0.0
0057,2026-09-04,14,0,0,0.0
0057,2026-09-04,15,0,0,0.0
0057,2026-09-04,16,0,0,0.0
0057,2026-09-04,17,3625,1527000,100.0
0061,2026-09-04,1,705,183872,0.19
0061,2026-09-04,2,3331,7822447,8.13
0061,2026-09-04,3,831,6874402,7.15
0061,2026-09-04,4,290,3829083,3.98
0061,2026-09-04,5,232,4365512,4.54
0061,2026-09-04,6,214,5558807,5.78
0061,2026-09-04,7,104,3811339,3.96
0061,2026-09-04,8,76,3546563,3.68
0061,2026-09-04,9,143,10753752,11.18
0061,2026-09-04,10,58,7747000,8.06
0061,2026-09-04,11,36,9985893,10.38
0061,2026-09-04,12,10,5097000,5.3
0061,2026-09-04,13,6,4110000,4.27
0061,2026-09-04,14,1,976330,1.01
0061,2026-09-04,15,5,21454000,22.32
0061,2026-09-04,16,0,0,0.0
0061,2026-09-04,17,6042,96116000,100.0
006201,2026-09-04,1,3202,344026,1.49
006201,2026-09-04,2,1878,3942284,17.18
006201,2026-09-04,3,291,2300172,10.02
006201,2026-09-04,4,100,1287477,5.61
006201,2026-09-04,5,56,1037653,4.52
006201,2026-09-04,6,39,1001426,4.36
006201,2026-09-04,7,12,421311,1.83
006201,2026-09-04,8,12,556871,2.42
006201,2026-09-04,9,7,503000,2.19
006201,2026-09-04,10,2,238000,1.03
006201,2026-09-04,11,2,604358,2.63
006201,2026-09-04,12,3,1535000,6.68
006201,2026-09-04,13,1,682722,2.97
006201,2026-09-04,14,1,990700,4.31
006201,2026-09-04,15,2,7501000,32.68
006201,2026-09-04,16,0,0,0.0
006201,2026-09-04,17,5608,22946000,100.0
006203,2026-09-04,1,3401,217659,2.13
006203,2026-09-04,2,345,592469,5.79
006203,2026-09-04,3,31,239926,2.34
006203,2026-09-04,4,6,82100,0.8
006203,2026-09-04,5,8,138306,1.35
006203,2026-09-04,6,3,82000,0.8
006203,2026-09-04,7,1,31000,0.3
006203,2026-09-04,8,1,45000,0.44
006203,2026-09-04,9,2,147563,1.44
006203,2026-09-04,10,0,0,0.0
006203,2026-09-04,11,3,1029000,10.07
006203,2026-09-04,12,1,500000,4.89
006203,2026-09-04,13,0,0,0.0
006203,2026-09-04,14,1,1000000,9.78
006203,2026-09-04,15,3,6112977,59.82
006203,2026-09-04,16,0,0,0.0
006203,2026-09-04,17,3806,10218000,100.0
006204,2026-09-04,1,857,119174,7.94
006204,2026-09-04,2,261,455331,30.35
006204,2026-09-04,3,17,119024,7.93
006204,2026-09-04,4,2,28488,1.89
006204,2026-09-04,5,3,55964,3.73
006204,2026-09-04,6,2,54000,3.6
006204,2026-09-04,7,0,0,0.0
006204,2026-09-04,8,1,42000,2.8
006204,2026-09-04,9,2,127864,8.52
006204,2026-09-04,10,2,279000,18.6
006204,2026-09-04,11,1,219155,14.61
006204,2026-09-04,12,0,0,0.0
006204,2026-09-04,13,0,0,0.0
006204,2026-09-04,14,0,0,0.0
006204,2026-09-04,15,0,0,0.0
006204,2026-09-04,16,0,0,0.0
006204,2026-09-04,17,1148,1500000,100.0
006205,2026-09-04,1,3044,966915,1.03
006205,2026-09-04,2,3888,8835982,9.45
006205,2026-09-04,3,888,6816066,7.29
006205,2026-09-04,4,325,4087305,4.37
006205,2026-09-04,5,203,3706173,3.96
006205,2026-09-04,6,173,4326393,4.63
006205,2026-09-04,7,82,2905310,3.1
006205,2026-09-04,8,44,2073544,2.21
006205,2026-09-04,9,108,7606681,8.14
006205,2026-09-04,10,47,6667463,7.13
006205,2026-09-04,11,11,3050563,3.26
006205,2026-09-04,12,9,4400987,4.71
006205,2026-09-04,13,9,6306000,6.74
006205,2026-09-04,14,1,952000,1.01
006205,2026-09-04,15,7,30737618,32.89
006205,2026-09-04,16,0,0,0.0
006205,2026-09-04,17,8839,93439000,100.0
006206,2026-09-04,1,788,206195,0.77
006206,2026-09-04,2,1488,3347766,12.5
006206,2026-09-04,3,395,3082879,11.51
006206,2026-09-04,4,127,1640424,6.12
006206,2026-09-04,5,95,1768143,6.6
006206,2026-09-04,6,74,1937350,7.23
006206,2026-09-04,7,45,1644633,6.14
006206,2026-09-04,8,30,1442823,5.38
006206,2026-09-04,9,32,2459606,9.18
006206,2026-09-04,10,14,1991540,7.43
006206,2026-09-04,11,6,1670120,6.23
006206,2026-09-04,12,0,0,0.0
006206,2026-09-04,13,0,0,0.0
006206,2026-09-04,14,3,2578521,9.62
006206,2026-09-04,15,1,3008000,11.23
006206,2026-09-04,16,0,0,0.0
006206,2026-09-04,17,3098,26778000,100.0
006207,2026-09-04,1,304,74332,0.35
006207,2026-09-04,2,808,1864195,8.92
006207,2026-09-04,3,191,1554307,7.43
006207,2026-09-04,4,79,999026,4.78
006207,2026-09-04,5,68,1266241,6.06
006207,2026-09-04,6,52,1423286,6.81
006207,2026-09-04,7,18,632000,3.02
006207,2026-09-04,8,17,792647,3.79
006207,2026-09-04,9,34,2501000,11.97
006207,2026-09-04,10,19,2840876,13.59
006207,2026-09-04,11,13,3969251,18.99
006207,2026-09-04,12,2,1032000,4.93
006207,2026-09-04,13,3,1942839,9.29
006207,2026-09-04,14,0,0,0.0
006207,2026-09-04,15,0,0,0.0
006207,2026-09-04,16,0,0,0.0
006207,2026-09-04,17,1608,20892000,100.0
006208,2026-09-04,1,383045,108345274,5.82
006208,2026-09-04,2,255110,545087846,29.29
006208,2026-09-04,3,43943,314646938,16.91
006208,2026-09-04,4,14388,176791298,9.5
006208,2026-09-04,5,6638,116595392,6.26
006208,2026-09-04,6,5517,134802772,7.24
006208,2026-09-04,7,2119,73604691,3.95
006208,2026-09-04,8,1022,45873044,2.46
006208,2026-09-04,9,1421,94904158,5.1
006208,2026-09-04,10,329,42622649,2.29
006208,2026-09-04,11,64,17183088,0.92
006208,2026-09-04,12,13,6411173,0.34
006208,2026-09-04,13,4,2693000,0.14
006208,2026-09-04,14,2,1926000,0.1
006208,2026-09-04,15,39,179052677,9.62
006208,2026-09-04,16,0,0,0.0
006208,2026-09-04,17,713654,1860540000,100.0
00625K,2026-09-04,1,0,0,0.0
00625K,2026-09-04,2,4,13000,3.9
00625K,2026-09-04,3,1,10000,3.0
00625K,2026-09-04,4,1,12000,3.6
00625K,2026-09-04,5,2,33000,9.9
00625K,2026-09-04,6,1,23000,6.9
00625K,2026-09-04,7,0,0,0.0
00625K,2026-09-04,8,1,43000,12.91
00625K,2026-09-04,9,1,84000,25.22
00625K,2026-09-04,10,1,115000,34.53
00625K,2026-09-04,11,0,0,0.0
00625K,2026-09-04,12,0,0,0.0
00625K,2026-09-04,13,0,0,0.0
00625K,2026-09-04,14,0,0,0.0
00625K,2026-09-04,15,0,0,0.0
00625K,2026-09-04,16,0,0,0.0
00625K,2026-09-04,17,12,333000,100.0
00631L,2026-09-04,1,39275,12429944,0.17
00631L,2026-09-04,2,134975,330370628,4.52
00631L,2026-09-04,3,45546,354634104,4.85
00631L,2026-09-04,4,21548,275366207,3.77
00631L,2026-09-04,5,14253,258702704,3.54
00631L,2026-09-04,6,17606,444484107,6.09
00631L,2026-09-04,7,9341,330286448,4.52
00631L,2026-09-04,8,6716,307411800,4.21
00631L,2026-09-04,9,13830,988191596,13.54
00631L,2026-09-04,10,7216,1008564869,13.82
00631L,2026-09-04,11,3127,855313794,11.72
00631L,2026-09-04,12,739,360964280,4.94
00631L,2026-09-04,13,299,207185614,2.83
00631L,2026-09-04,14,159,142722876,1.95
00631L,2026-09-04,15,308,1421219029,19.47
00631L,2026-09-04,16,0,0,0.0
00631L,2026-09-04,17,314938,7297848000,100.0
00632R,2026-09-04,1,11037,4053927,0.14
00632R,2026-09-04,2,22121,55443673,2.01
00632R,2026-09-04,3,8773,70456589,2.55
00632R,2026-09-04,4,4030,52268376,1.89
00632R,2026-09-04,5,3278,60665385,2.2
00632R,2026-09-04,6,3771,98022454,3.55
00632R,2026-09-04,7,2185,78685927,2.85
00632R,2026-09-04,8,1789,83342578,3.02
00632R,2026-09-04,9,3934,292919720,10.62
00632R,2026-09-04,10,2332,336336177,12.19
00632R,2026-09-04,11,1174,328152889,11.9
00632R,2026-09-04,12,363,180230752,6.53
00632R,2026-09-04,13,164,114892066,4.16
00632R,2026-09-04,14,100,92000555,3.33
00632R,2026-09-04,15,226,909736662,32.99
00632R,2026-09-04,16,0,0,0.0
00632R,2026-09-04,17,65277,2757207730,100.0
00633L,2026-09-04,1,260,41498,0.03
00633L,2026-09-04,2,1516,3700286,3.15
00633L,2026-09-04,3,554,4523450,3.85
00633L,2026-09-04,4,226,2938500,2.5
00633L,2026-09-04,5,209,3904374,3.32
00633L,2026-09-04,6,213,5534157,4.71
00633L,2026-09-04,7,116,4165247,3.54
00633L,2026-09-04,8,95,4432623,3.77
00633L,2026-09-04,9,220,16267001,13.84
00633L,2026-09-04,10,111,15397000,13.1
00633L,2026-09-04,11,58,16652775,14.17
00633L,2026-09-04,12,14,6867856,5.84
00633L,2026-09-04,13,6,4170000,3.55
00633L,2026-09-04,14,5,4437000,3.77
00633L,2026-09-04,15,12,24426233,20.79
00633L,2026-09-04,16,0,0,0.0
