stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00403A,2026-08-26,74869742,0,0,107802844,182672586
00685L,2026-08-26,-536211,0,0,91327037,90790826
00631L,2026-08-26,3282347,0,0,54034709,57317056
00981A,2026-08-26,30773443,0,0,24005307,54778750
0050,2026-08-26,23585804,0,2550000,24779976,50915780
6770,2026-08-26,30443370,0,-48509,2425532,32820393
2883,2026-08-26,31980583,0,1908,-123169,31859322
00407A,2026-08-26,483630,0,0,28663484,29147114
009816,2026-08-26,-12458874,0,0,40837606,28378732
00405A,2026-08-26,6131380,0,0,21708389,27839769
0056,2026-08-26,9148712,0,190000,11207896,20546608
00991A,2026-08-26,-727465,0,0,20841167,20113702
2610,2026-08-26,19177229,0,239000,514471,19930700
00673R,2026-08-26,60000,0,0,17820769,17880769
1301,2026-08-26,16341253,0,0,1052737,17393990
1802,2026-08-26,15449807,0,80000,980450,16510257
1326,2026-08-26,14581441,0,0,850049,15431490
2344,2026-08-26,14236551,0,-57449,745066,14924168
00940,2026-08-26,1505250,0,0,13304620,14809870
009821,2026-08-26,2015000,0,0,11985646,14000646
1303,2026-08-26,10201013,0,1453000,1011421,12665434
00400A,2026-08-26,4168635,0,0,7254053,11422688
00992A,2026-08-26,4486830,0,0,6876267,11363097
1605,2026-08-26,10490561,0,4166,783727,11278454
2892,2026-08-26,11221436,0,-1669154,413307,9965589
00982A,2026-08-26,4737118,0,0,4660948,9398066
6116,2026-08-26,8433670,0,0,289381,8723051
2618,2026-08-26,8698266,0,3407,-159910,8541763
00878,2026-08-26,6107361,0,0,1934228,8041589
2615,2026-08-26,8676251,0,26666,-836079,7866838
00929,2026-08-26,4052640,0,0,3704925,7757565
2002,2026-08-26,7011706,0,0,500408,7512114
2887,2026-08-26,6734640,0,323805,437593,7496038
2313,2026-08-26,6051220,0,967000,342591,7360811
2324,2026-08-26,6996068,0,-74490,248245,7169823
00665L,2026-08-26,895000,0,0,6048283,6943283
2337,2026-08-26,6522497,0,-25000,245151,6742648
2356,2026-08-26,6686996,0,-173028,67190,6581158
2481,2026-08-26,5614309,0,400000,546453,6560762
00680L,2026-08-26,1000,0,0,6384725,6385725
00999A,2026-08-26,270400,0,0,6096196,6366596
1314,2026-08-26,5940461,0,0,404000,6344461
00922,2026-08-26,520460,0,0,5611645,6132105
00637L,2026-08-26,-205000,0,0,6205189,6000189
0052,2026-08-26,-304432,0,-50000,6292837,5938405
2886,2026-08-26,5546699,0,275688,57906,5880293
8150,2026-08-26,4690990,0,0,270621,4961611
00688L,2026-08-26,578000,0,0,4366068,4944068
3045,2026-08-26,4946138,0,-47224,-32144,4866770
2330,2026-08-26,5204332,0,-626709,226498,4804121
00753L,2026-08-26,1080000,0,0,3523341,4603341
00900,2026-08-26,1788000,0,0,2539302,4327302
3037,2026-08-26,2916764,0,914389,414248,4245401
2353,2026-08-26,4017141,0,-16351,227103,4227893
1102,2026-08-26,5569160,0,23201,-1432053,4160308
3231,2026-08-26,3413867,0,54457,252183,3720507
6239,2026-08-26,2920876,0,-12000,742888,3651764
2104,2026-08-26,3430950,0,0,186941,3617891
00891,2026-08-26,1077100,0,0,2490016,3567116
2851,2026-08-26,3435138,0,-4000,-22095,3409043
1608,2026-08-26,3377520,0,-4914,14885,3387491
2408,2026-08-26,3157786,0,423331,-250810,3330307
5871,2026-08-26,3286700,0,1517,15302,3303519
00984A,2026-08-26,1511499,0,0,1657587,3169086
2897,2026-08-26,3096553,0,0,40000,3136553
00713,2026-08-26,501065,0,540000,2083532,3124597
2382,2026-08-26,2766145,0,143650,96746,3006541
1718,2026-08-26,2933935,0,0,15000,2948935
2312,2026-08-26,2782724,0,0,108079,2890803
1711,2026-08-26,2629141,0,0,252376,2881517
4763,2026-08-26,2642168,0,2000,207933,2852101
2399,2026-08-26,2845282,0,0,-58404,2786878
2882,2026-08-26,2481559,0,-5295,153751,2630015
3543,2026-08-26,2545894,0,0,43900,2589794
2340,2026-08-26,2221591,0,0,291906,2513497
4976,2026-08-26,2559418,0,0,-55194,2504224
00401A,2026-08-26,2969000,0,0,-518038,2450962
00993A,2026-08-26,-56800,0,0,2506804,2450004
3189,2026-08-26,41878,0,2146000,212472,2400350
1216,2026-08-26,2532615,0,-2000,-157759,2372856
00671R,2026-08-26,0,0,0,2319593,2319593
00635U,2026-08-26,-139464,0,0,2433117,2293653
2302,2026-08-26,2264109,0,0,21486,2285595
2009,2026-08-26,2105850,0,0,111596,2217446
3034,2026-08-26,2204476,0,-33415,34397,2205458
00947,2026-08-26,1232912,0,0,908314,2141226
1304,2026-08-26,1713390,0,0,336080,2049470
6209,2026-08-26,1736239,0,0,288538,2024777
3016,2026-08-26,1886304,0,0,104299,1990603
00983A,2026-08-26,770000,0,0,1201969,1971969
00663L,2026-08-26,-18000,0,0,1970028,1952028
3673,2026-08-26,1782958,0,0,156724,1939682
2377,2026-08-26,1738735,0,112688,71405,1922828
8070,2026-08-26,1836486,0,-3353,77580,1910713
2542,2026-08-26,562640,0,1347300,-27743,1882197
00927,2026-08-26,-721600,0,0,2557534,1835934
2820,2026-08-26,1875362,0,0,-85000,1790362
8422,2026-08-26,1659172,0,0,89000,1748172
1434,2026-08-26,1696703,0,0,30000,1726703
00980A,2026-08-26,1366050,0,577000,-236913,1706137
00882,2026-08-26,104000,0,0,1595785,1699785
00934,2026-08-26,323000,0,0,1352904,1675904
2305,2026-08-26,1597218,0,0,13799,1611017
1305,2026-08-26,1463381,0,0,122878,1586259
6141,2026-08-26,1537927,0,0,22099,1560026
1727,2026-08-26,1548666,0,0,3360,1552026
2393,2026-08-26,1650466,0,-7640,-117631,1525195
3450,2026-08-26,569441,0,989000,-35430,1523011
2342,2026-08-26,1506890,0,0,15349,1522239
00898,2026-08-26,610000,0,0,866728,1476728
2855,2026-08-26,1479415,0,-13060,0,1466355
2354,2026-08-26,1119730,0,-15000,346721,1451451
6269,2026-08-26,1028614,0,0,404987,1433601
3035,2026-08-26,1004479,0,0,386090,1390569
2374,2026-08-26,1331184,0,0,57092,1388276
2515,2026-08-26,1329994,0,0,56000,1385994
1308,2026-08-26,1324176,0,0,21474,1345650
00996A,2026-08-26,23000,0,0,1298150,1321150
4989,2026-08-26,1215001,0,0,72973,1287974
2449,2026-08-26,889152,0,16028,376958,1282138
2603,2026-08-26,1295959,0,260600,-282072,1274487
2454,2026-08-26,1231850,0,-110764,142476,1263562
2485,2026-08-26,1151917,0,0,94838,1246755
6153,2026-08-26,1566509,0,0,-323155,1243354
2367,2026-08-26,1013000,0,0,209761,1222761
2455,2026-08-26,894930,0,-11000,332440,1216370
00946,2026-08-26,-114000,0,0,1328877,1214877
3376,2026-08-26,1039366,0,0,165828,1205194
2889,2026-08-26,1095000,0,0,98000,1193000
00985A,2026-08-26,-38100,0,0,1223611,1185511
