stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00403A,2026-08-11,6036016,0,0,51057005,57093021
00981A,2026-08-11,19816875,0,0,18720624,38537499
2344,2026-08-11,37871893,0,-191815,222175,37902253
00685L,2026-08-11,-820358,0,0,36835217,36014859
8112,2026-08-11,33079104,0,-5151,551264,33625217
00631L,2026-08-11,3281050,0,0,29373228,32654278
2002,2026-08-11,29246812,0,-32663,164323,29378472
00407A,2026-08-11,5842300,0,0,16227396,22069696
0050,2026-08-11,18569031,0,-300000,3750287,22019318
00919,2026-08-11,10246948,0,0,8140193,18387141
009821,2026-08-11,7505000,0,0,10071301,17576301
2408,2026-08-11,15172885,0,312952,-170601,15315236
1303,2026-08-11,7475133,0,4500031,1067213,13042377
1605,2026-08-11,12065731,0,-12659,-479905,11573167
2103,2026-08-11,11591563,0,0,-266384,11325179
009816,2026-08-11,-7618479,0,0,18193075,10574596
2892,2026-08-11,23747049,0,-187329,-13497878,10061842
00405A,2026-08-11,-3177779,0,0,12925684,9747905
009820,2026-08-11,51000,0,0,8144130,8195130
5871,2026-08-11,7474553,0,20040,72290,7566883
00999A,2026-08-11,-2061000,0,0,9549877,7488877
2337,2026-08-11,8203791,0,-89468,-630474,7483849
2603,2026-08-11,7309417,0,45698,109531,7464646
2609,2026-08-11,6857545,0,40980,535675,7434200
2303,2026-08-11,9599856,0,-3982622,1007044,6624278
1402,2026-08-11,6558051,0,64176,-2814,6619413
1216,2026-08-11,6599477,0,10353,-60702,6549128
4763,2026-08-11,6002384,0,-3135,356538,6355787
0052,2026-08-11,706761,0,-410000,5674843,5971604
00400A,2026-08-11,276500,0,0,5280160,5556660
2883,2026-08-11,68118,0,5286559,-261437,5093240
00715L,2026-08-11,205480,0,0,4639386,4844866
1802,2026-08-11,4354131,0,-4944,410574,4759761
9921,2026-08-11,4528750,0,-724,188811,4716837
2615,2026-08-11,4318608,0,-10734,240176,4548050
