stock_code,trade_date,open,high,low,close,volume
1102,2026-08-04,32.349998474121094,32.5,32.20000076293945,32.29999923706055,6402773
1104,2026-08-04,26.600000381469727,26.600000381469727,26.350000381469727,26.399999618530273,704686
1103,2026-08-04,13.0,13.050000190734863,12.899999618530273,13.0,385712
1101,2026-08-04,23.600000381469727,23.700000762939453,23.450000762939453,23.450000762939453,17047705
1108,2026-08-04,11.899999618530273,11.949999809265137,11.850000381469727,11.949999809265137,171250
1110,2026-08-04,15.800000190734863,15.949999809265137,15.699999809265137,15.850000381469727,118061
1201,2026-08-04,12.149999618530273,12.149999618530273,12.050000190734863,12.100000381469727,254474
1109,2026-08-04,13.600000381469727,13.649999618530273,13.550000190734863,13.649999618530273,190421
1213,2026-08-04,7.449999809265137,7.53000020980835,7.329999923706055,7.53000020980835,5000
1210,2026-08-04,55.79999923706055,56.0,55.29999923706055,55.29999923706055,2506998
1215,2026-08-04,102.0,103.0,100.5,103.0,1095173
1203,2026-08-04,46.75,47.29999923706055,44.599998474121094,46.75,68670
1216,2026-08-04,72.5,73.4000015258789,72.4000015258789,73.30000305175781,13933386
1218,2026-08-04,15.5,15.600000381469727,15.25,15.25,2538215
1217,2026-08-04,9.789999961853027,9.850000381469727,9.770000457763672,9.779999732971191,664712
1219,2026-08-04,11.050000190734863,11.050000190734863,10.649999618530273,10.75,716963
1220,2026-08-04,11.149999618530273,11.300000190734863,11.149999618530273,11.25,61259
1225,2026-08-04,24.350000381469727,24.350000381469727,23.75,23.799999237060547,231151
1227,2026-08-04,28.600000381469727,28.75,28.5,28.75,757569
1229,2026-08-04,39.900001525878906,40.45000076293945,39.900001525878906,40.0,1683570
1231,2026-08-04,80.0,80.19999694824219,79.0,80.19999694824219,449170
1232,2026-08-04,152.0,152.5,150.5,151.0,260081
1233,2026-08-04,28.649999618530273,28.899999618530273,28.299999237060547,28.899999618530273,19270
1234,2026-08-04,33.150001525878906,33.45000076293945,33.150001525878906,33.45000076293945,112089
1235,2026-08-04,36.0,36.70000076293945,35.70000076293945,35.70000076293945,27010
1256,2026-08-04,182.0,184.0,181.0,184.0,39618
1236,2026-08-04,24.399999618530273,25.0,24.399999618530273,24.899999618530273,40406
1301,2026-08-04,53.099998474121094,55.70000076293945,52.900001525878906,54.29999923706055,17045197
1303,2026-08-04,165.0,179.0,164.5,166.5,71554979
1305,2026-08-04,10.899999618530273,11.100000381469727,10.800000190734863,10.949999809265137,724004
1307,2026-08-04,31.100000381469727,31.700000762939453,31.100000381469727,31.450000762939453,243896
1304,2026-08-04,11.050000190734863,11.350000381469727,11.0,11.199999809265137,1489125
1308,2026-08-04,12.399999618530273,12.699999809265137,12.399999618530273,12.699999809265137,745248
1309,2026-08-04,12.350000381469727,12.699999809265137,12.350000381469727,12.550000190734863,729597
1310,2026-08-04,7.199999809265137,7.389999866485596,7.159999847412109,7.28000020980835,2246987
1312,2026-08-04,11.300000190734863,11.550000190734863,11.199999809265137,11.449999809265137,2501526
1313,2026-08-04,10.399999618530273,10.699999809265137,10.399999618530273,10.550000190734863,1368340
1315,2026-08-04,62.599998474121094,63.599998474121094,62.599998474121094,63.0,35140
1314,2026-08-04,7.53000020980835,7.690000057220459,7.53000020980835,7.619999885559082,10577194
1316,2026-08-04,9.960000038146973,10.050000190734863,9.90999984741211,10.0,994388
1319,2026-08-04,70.69999694824219,71.5999984741211,70.69999694824219,71.19999694824219,583263
1321,2026-08-04,31.649999618530273,31.950000762939453,31.299999237060547,31.549999237060547,109004
1323,2026-08-04,19.899999618530273,19.899999618530273,19.649999618530273,19.899999618530273,50236
1324,2026-08-04,9.989999771118164,10.0,9.90999984741211,10.0,15278
1325,2026-08-04,26.149999618530273,26.399999618530273,26.049999237060547,26.100000381469727,85347
1337,2026-08-04,4.659999847412109,4.659999847412109,4.599999904632568,4.599999904632568,125604
1326,2026-08-04,55.5,59.29999923706055,55.5,57.20000076293945,20597803
1338,2026-08-04,15.649999618530273,15.649999618530273,15.149999618530273,15.25,69011
1339,2026-08-04,44.400001525878906,44.599998474121094,43.849998474121094,43.849998474121094,49882
1341,2026-08-04,57.29999923706055,57.5,57.29999923706055,57.5,2759
1340,2026-08-04,5.039999961853027,5.110000133514404,5.010000228881836,5.019999980926514,60383
1342,2026-08-04,98.0999984741211,100.0,97.5,99.80000305175781,367913
1402,2026-08-04,26.700000762939453,27.100000381469727,26.700000762939453,26.899999618530273,5265459
