stock_code,snapshot_at,price,open,high,low,volume
1104,2026-08-04 12:09:13,26.450000762939453,26.600000381469727,26.600000381469727,26.350000381469727,605787
1101,2026-08-04 12:09:13,23.450000762939453,23.600000381469727,23.700000762939453,23.450000762939453,16586276
1103,2026-08-04 12:09:13,13.0,13.0,13.050000190734863,12.899999618530273,321712
1102,2026-08-04 12:09:13,32.349998474121094,32.349998474121094,32.5,32.20000076293945,6302237
1108,2026-08-04 12:09:13,11.949999809265137,11.899999618530273,11.949999809265137,11.850000381469727,159250
1110,2026-08-04 12:09:13,16.0,15.800000190734863,16.0,15.699999809265137,95061
1109,2026-08-04 12:09:13,13.649999618530273,13.600000381469727,13.649999618530273,13.550000190734863,174421
1201,2026-08-04 12:09:13,12.100000381469727,12.149999618530273,12.149999618530273,12.050000190734863,219473
1203,2026-08-04 12:09:13,46.75,46.75,47.29999923706055,44.599998474121094,63670
1210,2026-08-04 12:09:13,55.29999923706055,55.79999923706055,56.0,55.29999923706055,2410819
1213,2026-08-04 12:09:13,7.53000020980835,7.449999809265137,7.53000020980835,7.329999923706055,4000
1215,2026-08-04 12:09:13,103.5,102.0,103.5,100.5,1194583
1216,2026-08-04 12:09:13,73.19999694824219,72.5,73.4000015258789,72.4000015258789,13464640
1218,2026-08-04 12:09:13,15.25,15.5,15.600000381469727,15.25,2504365
1217,2026-08-04 12:09:13,9.779999732971191,9.789999961853027,9.850000381469727,9.770000457763672,634544
1219,2026-08-04 12:09:13,10.75,11.050000190734863,11.050000190734863,10.649999618530273,613963
1220,2026-08-04 12:09:13,11.25,11.149999618530273,11.300000190734863,11.149999618530273,59257
1225,2026-08-04 12:09:13,23.799999237060547,24.350000381469727,24.350000381469727,23.75,207151
1227,2026-08-04 12:09:13,28.700000762939453,28.600000381469727,28.75,28.5,627625
1229,2026-08-04 12:09:13,39.95000076293945,39.900001525878906,40.45000076293945,39.900001525878906,1485512
1231,2026-08-04 12:09:13,80.19999694824219,80.0,80.19999694824219,79.0,402170
1232,2026-08-04 12:09:13,151.0,152.0,152.5,150.5,247776
1233,2026-08-04 12:09:13,28.899999618530273,28.649999618530273,28.899999618530273,28.299999237060547,18134
1234,2026-08-04 12:09:13,33.5,33.150001525878906,33.5,33.150001525878906,89089
1235,2026-08-04 12:09:13,35.70000076293945,36.0,36.70000076293945,35.70000076293945,22010
1256,2026-08-04 12:09:13,184.0,182.0,184.0,181.0,35980
1236,2026-08-04 12:09:13,24.950000762939453,24.399999618530273,25.0,24.399999618530273,39406
1301,2026-08-04 12:09:13,54.400001525878906,53.099998474121094,55.70000076293945,52.900001525878906,15821186
