index_code,trade_date,open,high,low,close,volume
DJI,2026-09-16,52115.3984375,52173.69921875,51186.671875,51461.8984375,395270000
NASDAQ,2026-09-16,26108.4609375,26225.08984375,25802.9609375,25978.4296875,9968640000
SOX,2026-09-16,11347.6796875,11413.4599609375,11132.259765625,11246.1103515625,0
SPX,2026-09-16,7601.25,7626.7900390625,7507.77001953125,7551.81005859375,5307920000
TAIEX,2026-09-16,45546.55859375,46077.8203125,45546.55859375,45848.8984375,0
TPEx,2026-09-16,390.0199890136719,399.79998779296875,390.0199890136719,399.2099914550781,0
