index_code,trade_date,open,high,low,close,volume
DJI,2026-08-21,52768.87109375,53355.921875,52768.87109375,53277.01171875,424060000
NASDAQ,2026-08-21,26198.83984375,26269.849609375,26049.2890625,26180.4609375,7410100000
SOX,2026-08-21,11901.7900390625,11943.9599609375,11631.7197265625,11740.3701171875,0
SPX,2026-08-21,7665.68017578125,7697.10986328125,7660.06005859375,7674.3701171875,4497270000
TAIEX,2026-08-24,45240.30078125,45362.30078125,44761.87890625,44762.3203125,0
TPEx,2026-08-24,388.0,394.3500061035156,386.1000061035156,386.1000061035156,0
