stock_code,stock_name,market,sector_id,is_active
5515,建國,TWSE,40.0,1
5519,隆大,TWSE,40.0,1
5521,工信,TWSE,40.0,1
5522,遠雄,TWSE,40.0,1
5525,順天,TWSE,40.0,1
5531,鄉林,TWSE,40.0,1
5533,皇鼎,TWSE,40.0,1
5534,長虹,TWSE,40.0,1
5538,東明-KY,TWSE,204.0,1
5546,永固-KY,TWSE,40.0,1
5607,遠雄港,TWSE,249.0,1
5608,四維航,TWSE,249.0,1
5706,鳳凰,TWSE,449.0,1
5871,中租-KY,TWSE,52.0,1
5876,上海商銀,TWSE,464.0,1
5880,合庫金,TWSE,464.0,1
5906,台南-KY,TWSE,492.0,1
5907,大洋-KY,TWSE,492.0,1
6005,群益證,TWSE,464.0,1
6024,群益期,TWSE,464.0,1
6108,競國,TWSE,95.0,1
6112,邁達特,TWSE,344.0,1
6115,鎰勝,TWSE,95.0,1
6116,彩晶,TWSE,273.0,1
6117,迎廣,TWSE,262.0,1
6120,達運,TWSE,273.0,1
6128,上福,TWSE,262.0,1
6133,金橋,TWSE,95.0,1
6136,富爾特,TWSE,269.0,1
6139,亞翔,TWSE,267.0,1
6141,柏承,TWSE,95.0,1
6142,友勁,TWSE,269.0,1
6152,百一,TWSE,269.0,1
6153,嘉聯益,TWSE,95.0,1
6155,鈞寶,TWSE,95.0,1
6164,華興,TWSE,273.0,1
6165,浪凡,TWSE,564.0,1
6166,凌華,TWSE,262.0,1
6168,宏齊,TWSE,273.0,1
6176,瑞儀,TWSE,273.0,1
6177,達麗,TWSE,40.0,1
6183,關貿,TWSE,344.0,1
6184,大豐電,TWSE,52.0,1
6189,豐藝,TWSE,287.0,1
6191,精成科,TWSE,95.0,1
6192,巨路,TWSE,267.0,1
6196,帆宣,TWSE,267.0,1
6197,佳必琪,TWSE,95.0,1
6201,亞弘電,TWSE,267.0,1
6202,盛群,TWSE,263.0,1
6205,詮欣,TWSE,95.0,1
6206,飛捷,TWSE,262.0,1
6209,今國光,TWSE,273.0,1
6213,聯茂,TWSE,95.0,1
6214,精誠,TWSE,344.0,1
6215,和椿,TWSE,267.0,1
6216,居易,TWSE,269.0,1
6224,聚鼎,TWSE,95.0,1
6225,天瀚,TWSE,273.0,1
6226,光鼎,TWSE,273.0,1
6230,尼得科超眾,TWSE,262.0,1
6235,華孚,TWSE,262.0,1
6239,力成,TWSE,263.0,1
6243,迅杰,TWSE,263.0,1
6257,矽格,TWSE,263.0,1
6269,台郡,TWSE,95.0,1
6271,同欣電,TWSE,263.0,1
6272,驊陞,TWSE,95.0,1
6277,宏正,TWSE,262.0,1
6278,台表科,TWSE,273.0,1
6281,全國電,TWSE,287.0,1
6282,康舒,TWSE,95.0,1
6283,淳安,TWSE,267.0,1
6285,啟��,TWSE,269.0,1
6405,悅城,TWSE,273.0,1
6409,旭隼,TWSE,267.0,1
6412,群電,TWSE,95.0,1
6414,樺漢,TWSE,262.0,1
6415,矽力*-KY,TWSE,263.0,1
6416,瑞祺電通,TWSE,269.0,1
6426,統新,TWSE,269.0,1
6431,光麗-KY,TWSE,157.0,1
6438,迅得,TWSE,267.0,1
6442,光聖,TWSE,269.0,1
6443,元晶,TWSE,273.0,1
6446,藥華藥,TWSE,157.0,1
6449,鈺邦,TWSE,95.0,1
6451,訊芯-KY,TWSE,263.0,1
6456,GIS-KY,TWSE,273.0,1
6464,台數科,TWSE,52.0,1
6472,保瑞,TWSE,157.0,1
6477,安集,TWSE,273.0,1
6491,晶碩,TWSE,157.0,1
6504,南六,TWSE,52.0,1
6505,台塑化,TWSE,438.0,1
6515,穎崴,TWSE,263.0,1
6525,捷敏-KY,TWSE,263.0,1
6526,達發,TWSE,263.0,1
6531,愛普*,TWSE,263.0,1
6533,晶心科,TWSE,263.0,1
6541,泰福-KY,TWSE,157.0,1
6550,北極星藥業-KY,TWSE,157.0,1
6552,易華電,TWSE,263.0,1
6558,興能高,TWSE,267.0,1
6573,虹揚-KY,TWSE,263.0,1
6579,研揚,TWSE,262.0,1
6581,鋼聯,TWSE,233.0,1
6582,申豐,TWSE,234.0,1
6585,鼎基,TWSE,52.0,1
6589,台康生技,TWSE,157.0,1
6591,動力-KY,TWSE,262.0,1
6592,和潤企業,TWSE,52.0,1
6598,ABC-KY,TWSE,157.0,1
6605,帝寶,TWSE,41.0,1
6606,建德工業,TWSE,102.0,1
6614,資拓宏宇,TWSE,564.0,1
6625,必應,TWSE,52.0,1
6641,基士德-KY,TWSE,233.0,1
6655,科定,TWSE,52.0,1
6657,華安,TWSE,157.0,1
6658,聯策,TWSE,267.0,1
6666,羅麗芬-KY,TWSE,157.0,1
6668,中揚光,TWSE,273.0,1
6669,緯穎,TWSE,262.0,1
6670,復盛應用,TWSE,63.0,1
6671,三能-KY,TWSE,231.0,1
6672,騰輝電子-KY,TWSE,95.0,1
6674,鋐寶科技,TWSE,269.0,1
6689,伊雲谷,TWSE,564.0,1
6691,洋基工程,TWSE,267.0,1
6695,芯鼎,TWSE,263.0,1
6698,旭暉應材,TWSE,267.0,1
6706,惠特,TWSE,273.0,1
6715,嘉基,TWSE,95.0,1
6719,力智,TWSE,263.0,1
6722,輝創,TWSE,267.0,1
6742,澤米,TWSE,273.0,1
6743,安普新,TWSE,267.0,1
6753,龍德造船,TWSE,249.0,1
6754,匯僑設計,TWSE,231.0,1
6756,威鋒電子,TWSE,263.0,1
6757,台灣虎航,TWSE,249.0,1
6768,志強-KY,TWSE,63.0,1
6770,力積電,TWSE,263.0,1
6776,展�眥篕�,TWSE,287.0,1
6781,AES-KY,TWSE,95.0,1
6782,視陽,TWSE,157.0,1
6789,采鈺,TWSE,263.0,1
6790,永豐實,TWSE,198.0,1
6792,詠業,TWSE,269.0,1
6794,向榮生技,TWSE,157.0,1
6796,晉弘,TWSE,157.0,1
6799,來頡,TWSE,263.0,1
6805,富世達,TWSE,95.0,1
6807,峰源-KY,TWSE,231.0,1
6830,汎銓,TWSE,267.0,1
6831,邁科,TWSE,262.0,1
6834,天二科技,TWSE,95.0,1
6835,圓裕,TWSE,95.0,1
6838,台新藥,TWSE,157.0,1
6861,睿生光電,TWSE,157.0,1
6862,三集瑞-KY,TWSE,95.0,1
6863,永道-KY,TWSE,269.0,1
6869,雲豹能源,TWSE,233.0,1
6873,泓德能源,TWSE,233.0,1
6885,全福生技,TWSE,157.0,1
6887,寶綠特-KY,TWSE,233.0,1
6890,來億-KY,TWSE,63.0,1
6901,鑽石投資,TWSE,52.0,1
6902,GOGOLOOK,TWSE,564.0,1
6906,現觀科,TWSE,564.0,1
6909,創控,TWSE,263.0,1
6914,阜爾運通,TWSE,52.0,1
6916,華凌,TWSE,273.0,1
6918,愛派司,TWSE,157.0,1
6919,康霈*,TWSE,157.0,1
6923,中台,TWSE,233.0,1
6928,攸泰科技,TWSE,262.0,1
6931,青松健康,TWSE,157.0,1
6933,AMAX-KY,TWSE,262.0,1
6934,心誠鎂,TWSE,157.0,1
6936,永鴻生技,TWSE,157.0,1
6937,天虹,TWSE,263.0,1
6944,兆聯實業,TWSE,233.0,1
6947,台鎔科技,TWSE,233.0,1
6952,大武山,TWSE,52.0,1
6957,裕慶-KY,TWSE,52.0,1
6958,日盛台駿,TWSE,52.0,1
6962,奕力-KY,TWSE,263.0,1
6965,中傑-KY,TWSE,63.0,1
6994,富威電力,TWSE,233.0,1
7705,三商餐飲,TWSE,449.0,1
7711,永擎,TWSE,262.0,1
7721,微程式,TWSE,564.0,1
7722,LINEPAY,TWSE,564.0,1
7732,金興精密,TWSE,41.0,1
7736,虎山,TWSE,41.0,1
7749,意騰-KY,TWSE,263.0,1
7750,新代,TWSE,102.0,1
7760,享溫馨,TWSE,449.0,1
7765,中華資安,TWSE,564.0,1
7768,頌勝科技,TWSE,263.0,1
7769,鴻勁,TWSE,263.0,1
7780,大研生醫*,TWSE,8.0,1
7786,東方風能,TWSE,233.0,1
7788,松川精密,TWSE,95.0,1
7791,皇家可口,TWSE,8.0,1
7795,長廣,TWSE,95.0,1
7799,禾榮科,TWSE,157.0,1
7818,溢泰實業,TWSE,233.0,1
7821,神數,TWSE,41.0,1
7822,倍利科,TWSE,263.0,1
8011,台通,TWSE,269.0,1
8016,矽創,TWSE,263.0,1
8021,尖點,TWSE,267.0,1
8028,昇陽半導體,TWSE,263.0,1
8033,雷虎,TWSE,52.0,1
8039,台虹,TWSE,95.0,1
8045,達運光電,TWSE,269.0,1
8046,南電,TWSE,95.0,1
8070,長華*,TWSE,287.0,1
8072,陞泰,TWSE,287.0,1
8081,致新,TWSE,263.0,1
8101,華冠,TWSE,269.0,1
8103,瀚荃,TWSE,95.0,1
8104,錸寶,TWSE,273.0,1
8105,凌巨,TWSE,273.0,1
8110,華東,TWSE,263.0,1
8112,至上,TWSE,287.0,1
8114,振樺電,TWSE,262.0,1
8131,福懋科,TWSE,263.0,1
8150,南茂,TWSE,263.0,1
8163,達方,TWSE,262.0,1
8201,無敵,TWSE,267.0,1
8210,勤誠,TWSE,262.0,1
8213,志超,TWSE,95.0,1
8215,明基材,TWSE,273.0,1
8222,寶一,TWSE,102.0,1
8249,菱光,TWSE,95.0,1
8261,富鼎,TWSE,263.0,1
8271,宇瞻,TWSE,263.0,1
8341,日友,TWSE,233.0,1
8367,建新國際,TWSE,249.0,1
8374,羅昇,TWSE,102.0,1
8404,百和興業-KY,TWSE,52.0,1
8411,福貞-KY,TWSE,52.0,1
8422,可寧衛*,TWSE,233.0,1
8429,金麗-KY,TWSE,492.0,1
8438,昶昕,TWSE,233.0,1
8442,威宏-KY,TWSE,52.0,1
8443,阿瘦,TWSE,492.0,1
8454,富邦媒,TWSE,564.0,1
8462,柏文,TWSE,63.0,1
8463,潤泰材,TWSE,52.0,1
8464,億豐,TWSE,231.0,1
8466,美吉吉-KY,TWSE,52.0,1
8467,波力-KY,TWSE,63.0,1
8473,山林水,TWSE,233.0,1
8476,台境*,TWSE,233.0,1
8478,東哥遊艇,TWSE,63.0,1
8481,政伸,TWSE,52.0,1
8482,商億-KY,TWSE,231.0,1
8488,吉源-KY,TWSE,52.0,1
8499,鼎炫-KY,TWSE,267.0,1
8926,台汽電,TWSE,438.0,1
8940,新天地,TWSE,449.0,1
8996,高力,TWSE,102.0,1
9802,鈺齊-KY,TWSE,63.0,1
9902,台火,TWSE,52.0,1
9904,寶成,TWSE,63.0,1
9905,大華,TWSE,52.0,1
9906,欣巴巴,TWSE,40.0,1
9907,統一實,TWSE,52.0,1
9908,大台北,TWSE,438.0,1
9910,豐泰,TWSE,63.0,1
9911,櫻花,TWSE,231.0,1
9912,偉聯,TWSE,262.0,1
9914,美利達,TWSE,63.0,1
9917,中保科,TWSE,52.0,1
9918,欣天然,TWSE,438.0,1
9919,康那香,TWSE,52.0,1
9921,巨大,TWSE,63.0,1
9924,福興,TWSE,231.0,1
9925,新保,TWSE,52.0,1
9926,新海,TWSE,438.0,1
9927,泰銘,TWSE,52.0,1
9928,中視,TWSE,52.0,1
9929,秋雨,TWSE,52.0,1
9930,中聯資源,TWSE,233.0,1
9931,欣高,TWSE,438.0,1
9933,中鼎,TWSE,52.0,1
9934,成霖,TWSE,231.0,1
9935,慶豐富,TWSE,231.0,1
9937,全國,TWSE,438.0,1
9938,百和,TWSE,52.0,1
9939,宏全,TWSE,52.0,1
9940,信義,TWSE,52.0,1
9941,裕融,TWSE,52.0,1
9942,茂順,TWSE,52.0,1
9943,好樂迪,TWSE,449.0,1
9944,新麗,TWSE,52.0,1
9945,潤泰新,TWSE,52.0,1
9946,三發地產,TWSE,40.0,1
9955,佳龍,TWSE,233.0,1
9958,世紀鋼,TWSE,204.0,1
2254,巨鎧精密-創,TWSE,41.0,1
2258,鴻華先進-創,TWSE,41.0,1
2432,倚天酷��-創,TWSE,262.0,1
3150,鈺寶-創,TWSE,263.0,1
4195,基米-創,TWSE,157.0,1
4582,聚恆-創,TWSE,233.0,1
4590,富田-創,TWSE,102.0,1
6534,正瀚-創,TWSE,157.0,1
6645,金萬林-創,TWSE,157.0,1
6771,平和環保-創,TWSE,233.0,1
6854,錼創科技-KY創,TWSE,263.0,1
6908,宏�砦C戲-創,TWSE,287.0,1
6921,嘉雨思-創,TWSE,263.0,1
6924,榮惠-KY創,TWSE,95.0,1
6949,沛爾生醫-創,TWSE,157.0,1
6951,青新-創,TWSE,233.0,1
6955,邦睿生技-創,TWSE,157.0,1
6969,成信實業*-創,TWSE,233.0,1
6988,威力暘-創,TWSE,41.0,1
7610,聯友金屬-創,TWSE,233.0,1
7631,聚賢研發-創,TWSE,267.0,1
7730,暉盛-創,TWSE,263.0,1
7740,熙特爾-創,TWSE,233.0,1
7803,雲象科技-創,TWSE,157.0,1
7823,奧義賽博-KY創,TWSE,564.0,1
7827,漢康-KY創,TWSE,157.0,1
7835,永悅健康-創,TWSE,564.0,1
8162,微矽電子-創,TWSE,263.0,1
8487,愛爾達-創,TWSE,564.0,1
0050,元大台灣50,TWSE,,1
0051,元大中型100,TWSE,,1
0052,富邦科技,TWSE,,1
0053,元大電子,TWSE,,1
0055,元大MSCI金融,TWSE,,1
0056,元大高股息,TWSE,,1
0057,富邦摩台,TWSE,,1
0061,元大寶滬深,TWSE,,1
9103,美德醫療-DR,TWSE,,1
9105,泰金寶-DR,TWSE,,1
9110,越南控-DR,TWSE,,1
9136,巨騰-DR,TWSE,,1
1240,茂生農經,TPEx,1083.0,1
1259,安心,TPEx,449.0,1
1264,德麥,TPEx,8.0,1
1268,漢來美食,TPEx,449.0,1
1294,漢田生技,TPEx,8.0,1
1295,生合,TPEx,8.0,1
1336,台翰,TPEx,95.0,1
1565,精華,TPEx,157.0,1
1569,濱川,TPEx,262.0,1
1570,力肯,TPEx,102.0,1
1580,新麥,TPEx,102.0,1
1584,精剛,TPEx,52.0,1
1586,和勤,TPEx,102.0,1
1591,駿吉-KY,TPEx,102.0,1
1593,祺驊,TPEx,63.0,1
1595,川寶,TPEx,263.0,1
1599,宏佳騰,TPEx,102.0,1
1742,台蠟,TPEx,158.0,1
1777,生泰,TPEx,157.0,1
1780,立弘,TPEx,8.0,1
1781,合世,TPEx,157.0,1
1784,訊聯,TPEx,157.0,1
1785,光洋科,TPEx,267.0,1
1788,杏昌,TPEx,157.0,1
1796,金穎生技,TPEx,8.0,1
1799,易威,TPEx,157.0,1
1813,寶利徠,TPEx,157.0,1
1815,富喬,TPEx,95.0,1
2035,唐榮,TPEx,204.0,1
2061,風青,TPEx,142.0,1
2063,世鎧,TPEx,204.0,1
2064,晉椿,TPEx,204.0,1
2065,世豐,TPEx,204.0,1
2066,世德,TPEx,102.0,1
2067,嘉鋼,TPEx,102.0,1
2070,精湛,TPEx,102.0,1
2073,雄順,TPEx,204.0,1
2221,大甲,TPEx,52.0,1
2230,泰茂,TPEx,231.0,1
2235,謚源,TPEx,102.0,1
2596,綠意,TPEx,40.0,1
2640,大車隊,TPEx,564.0,1
2641,正德,TPEx,249.0,1
2643,捷迅,TPEx,249.0,1
2718,全心投控,TPEx,40.0,1
2719,燦星旅,TPEx,449.0,1
2724,藝舍-KY,TPEx,52.0,1
2726,雅茗-KY,TPEx,449.0,1
2729,瓦城,TPEx,449.0,1
2732,六角,TPEx,449.0,1
2734,易飛網,TPEx,449.0,1
2736,富野,TPEx,449.0,1
2740,華軒,TPEx,449.0,1
2743,山富,TPEx,449.0,1
2745,五福,TPEx,449.0,1
2751,王座,TPEx,449.0,1
2752,豆府,TPEx,449.0,1
2754,亞洲藏壽司,TPEx,449.0,1
2755,揚秦,TPEx,449.0,1
2756,聯發國際,TPEx,449.0,1
2916,滿心,TPEx,231.0,1
2924,宏太-KY,TPEx,231.0,1
2926,誠品生活,TPEx,1145.0,1
2937,集雅社,TPEx,231.0,1
2941,米斯特,TPEx,231.0,1
2947,振宇五金,TPEx,231.0,1
2948,寶陞,TPEx,231.0,1
2949,欣新網,TPEx,564.0,1
3064,泰偉,TPEx,1145.0,1
3066,李洲,TPEx,273.0,1
3067,全域,TPEx,231.0,1
3071,協禧,TPEx,262.0,1
3073,天方能源,TPEx,233.0,1
3078,僑威,TPEx,95.0,1
3081,聯亞,TPEx,269.0,1
3083,網龍,TPEx,1145.0,1
3085,新零售,TPEx,564.0,1
3086,華義*,TPEx,1145.0,1
3088,艾訊,TPEx,262.0,1
3093,港建*,TPEx,267.0,1
3095,及成,TPEx,269.0,1
3105,穩懋,TPEx,263.0,1
3114,好德,TPEx,95.0,1
3115,富榮綱,TPEx,95.0,1
3118,進階,TPEx,157.0,1
3122,笙泉,TPEx,263.0,1
3128,昇銳,TPEx,273.0,1
3131,弘塑,TPEx,263.0,1
3141,晶宏,TPEx,263.0,1
3147,大綜,TPEx,344.0,1
3152,璟德,TPEx,269.0,1
3158,嘉實,TPEx,344.0,1
3162,精確,TPEx,102.0,1
3163,波若威,TPEx,269.0,1
3169,亞信,TPEx,263.0,1
3171,炎洲流通,TPEx,231.0,1
3176,基亞,TPEx,157.0,1
3178,公準,TPEx,263.0,1
3188,鑫龍騰,TPEx,40.0,1
3191,雲嘉南,TPEx,95.0,1
3205,佰研,TPEx,157.0,1
3206,志豐,TPEx,95.0,1
3207,耀勝,TPEx,95.0,1
3211,順達,TPEx,262.0,1
3213,茂訊,TPEx,262.0,1
3217,優群,TPEx,95.0,1
3218,大學光,TPEx,157.0,1
3219,倚強科,TPEx,267.0,1
3221,台嘉碩,TPEx,269.0,1
3224,三顧,TPEx,287.0,1
3226,龍鋒,TPEx,102.0,1
3227,原相,TPEx,263.0,1
3228,金麗科,TPEx,263.0,1
3230,錦明,TPEx,273.0,1
3232,昱捷,TPEx,287.0,1
3234,光環,TPEx,269.0,1
3236,千如,TPEx,95.0,1
3252,海灣,TPEx,449.0,1
3259,鑫創,TPEx,263.0,1
3260,威剛,TPEx,263.0,1
3264,欣銓,TPEx,263.0,1
3265,台星科,TPEx,263.0,1
3268,海德威,TPEx,263.0,1
3272,東碩,TPEx,262.0,1
3276,宇環,TPEx,95.0,1
3284,太普高,TPEx,52.0,1
3285,微端,TPEx,267.0,1
3287,廣寰科,TPEx,262.0,1
3288,點晶,TPEx,95.0,1
3289,宜特,TPEx,267.0,1
3290,東浦,TPEx,95.0,1
3293,鈊象,TPEx,1145.0,1
3294,英濟,TPEx,95.0,1
3297,杭特,TPEx,273.0,1
3303,岱稜,TPEx,267.0,1
3306,鼎天,TPEx,269.0,1
3310,佳穎,TPEx,95.0,1
3313,斐成,TPEx,40.0,1
3317,尼克森,TPEx,263.0,1
3322,建舜電,TPEx,95.0,1
3323,加百裕,TPEx,262.0,1
3324,雙鴻,TPEx,267.0,1
3325,旭品,TPEx,262.0,1
3332,幸康,TPEx,95.0,1
3339,泰谷,TPEx,273.0,1
3349,寶德,TPEx,262.0,1
3354,律勝,TPEx,95.0,1
3357,臺慶科,TPEx,95.0,1
3360,尚立,TPEx,287.0,1
3362,先進光,TPEx,273.0,1
3363,上詮,TPEx,269.0,1
3372,典範,TPEx,263.0,1
3373,熱映,TPEx,267.0,1
3374,精材,TPEx,263.0,1
3379,彬台,TPEx,102.0,1
3388,崇越電,TPEx,95.0,1
3390,旭軟,TPEx,95.0,1
3402,漢科,TPEx,267.0,1
3430,奇鈦科,TPEx,158.0,1
3434,哲固,TPEx,273.0,1
3438,類比科,TPEx,263.0,1
3441,聯一光,TPEx,273.0,1
3444,利機,TPEx,287.0,1
3455,由田,TPEx,273.0,1
3465,進泰電子,TPEx,267.0,1
3466,德晉,TPEx,269.0,1
3467,台灣精材,TPEx,263.0,1
3479,安勤,TPEx,262.0,1
3483,力致,TPEx,262.0,1
3484,崧騰,TPEx,95.0,1
3485,敘豐,TPEx,95.0,1
3489,森寶,TPEx,40.0,1
3490,單井,TPEx,273.0,1
3491,昇達科,TPEx,269.0,1
3492,長盛,TPEx,95.0,1
3498,陽程,TPEx,267.0,1
3499,環天科,TPEx,269.0,1
3508,位速,TPEx,267.0,1
3511,矽瑪,TPEx,95.0,1
3512,皇龍,TPEx,40.0,1
3516,亞帝歐,TPEx,273.0,1
3520,華盈,TPEx,95.0,1
3521,台鋼建設,TPEx,40.0,1
3522,御嵿,TPEx,449.0,1
3523,迎輝,TPEx,273.0,1
3526,凡甲,TPEx,95.0,1
3527,聚積,TPEx,263.0,1
3529,力旺,TPEx,263.0,1
3531,先益,TPEx,273.0,1
3537,堡達,TPEx,95.0,1
3540,曜越,TPEx,262.0,1
3541,西柏,TPEx,267.0,1
3546,宇峻,TPEx,1145.0,1
3548,兆利,TPEx,95.0,1
3551,世禾,TPEx,233.0,1
3552,同致,TPEx,267.0,1
3555,博士旺,TPEx,263.0,1
3556,禾瑞亞,TPEx,263.0,1
3558,神準,TPEx,269.0,1
3564,其陽,TPEx,269.0,1
3567,逸昌,TPEx,263.0,1
3570,大塚,TPEx,344.0,1
3577,泓格,TPEx,262.0,1
3580,友威科,TPEx,267.0,1
3581,博磊,TPEx,263.0,1
3587,閎康,TPEx,267.0,1
3594,磐儀,TPEx,262.0,1
3597,映興,TPEx,95.0,1
3609,三一東林,TPEx,95.0,1
3611,鼎翰,TPEx,262.0,1
3615,安可,TPEx,273.0,1
3623,富晶通,TPEx,273.0,1
3624,光頡,TPEx,95.0,1
3625,西勝,TPEx,262.0,1
3628,盈正,TPEx,267.0,1
3629,地心引力,TPEx,1145.0,1
3630,新鉅科,TPEx,273.0,1
3631,晟楠,TPEx,95.0,1
3632,研勤,TPEx,269.0,1
3646,艾恩特,TPEx,95.0,1
3663,鑫科,TPEx,267.0,1
3664,安瑞-KY,TPEx,269.0,1
3666,光耀,TPEx,273.0,1
3672,康聯訊,TPEx,269.0,1
3675,德微,TPEx,263.0,1
3680,家登,TPEx,263.0,1
3684,榮昌,TPEx,269.0,1
3685,元創精密,TPEx,102.0,1
3687,歐買尬,TPEx,564.0,1
3689,湧德,TPEx,95.0,1
3691,碩禾,TPEx,273.0,1
3693,營邦,TPEx,262.0,1
3707,漢磊,TPEx,263.0,1
3709,鑫聯大投控,TPEx,262.0,1
3710,連展投控,TPEx,95.0,1
3713,新晶投控,TPEx,233.0,1
4102,永日,TPEx,157.0,1
4105,東洋,TPEx,157.0,1
4107,邦特,TPEx,157.0,1
4109,加捷生醫,TPEx,157.0,1
4111,濟生,TPEx,157.0,1
4113,聯上,TPEx,40.0,1
4114,健喬,TPEx,157.0,1
4116,明基醫,TPEx,157.0,1
4120,友華,TPEx,157.0,1
4121,優盛,TPEx,157.0,1
4123,晟德,TPEx,157.0,1
4126,太醫,TPEx,157.0,1
4127,天良,TPEx,157.0,1
4128,中天,TPEx,157.0,1
4129,聯合,TPEx,157.0,1
4130,健亞,TPEx,157.0,1
4131,浩泰,TPEx,157.0,1
4138,曜亞,TPEx,157.0,1
4139,馬光-KY,TPEx,157.0,1
4147,中裕,TPEx,157.0,1
4153,鈺緯,TPEx,157.0,1
4154,樂威科-KY,TPEx,52.0,1
4157,太景*-KY,TPEx,157.0,1
4160,訊聯基因,TPEx,157.0,1
4161,聿新科,TPEx,157.0,1
4162,智擎,TPEx,157.0,1
4163,鐿鈦,TPEx,157.0,1
4166,友霖,TPEx,157.0,1
4167,松瑞藥,TPEx,157.0,1
4168,醣聯,TPEx,157.0,1
4171,瑞基,TPEx,1083.0,1
4173,久裕,TPEx,157.0,1
4174,浩鼎,TPEx,157.0,1
4175,杏一,TPEx,157.0,1
4183,福永生技,TPEx,157.0,1
4188,安克,TPEx,157.0,1
4192,杏國,TPEx,157.0,1
4198,欣大健康,TPEx,157.0,1
4205,中華食,TPEx,8.0,1
4207,環泰,TPEx,8.0,1
4303,信立,TPEx,28.0,1
4304,勝昱,TPEx,28.0,1
4305,世坤,TPEx,28.0,1
4401,東隆興,TPEx,53.0,1
4402,郡都開發,TPEx,53.0,1
4406,新昕纖,TPEx,53.0,1
4413,飛寶企業,TPEx,53.0,1
4416,三圓,TPEx,40.0,1
4417,金洲,TPEx,53.0,1
4419,皇家美食,TPEx,449.0,1
4420,光明,TPEx,53.0,1
4430,耀億,TPEx,52.0,1
4432,銘旺實,TPEx,53.0,1
4433,興采,TPEx,53.0,1
4442,竣邦-KY,TPEx,53.0,1
4502,健信,TPEx,102.0,1
4503,金雨,TPEx,102.0,1
4506,崇友,TPEx,102.0,1
4510,高鋒,TPEx,102.0,1
4513,福裕,TPEx,102.0,1
4523,永彰,TPEx,102.0,1
4527,方土霖,TPEx,102.0,1
4528,江興鍛,TPEx,102.0,1
4529,淳紳,TPEx,52.0,1
4530,宏易,TPEx,449.0,1
4533,協易機,TPEx,102.0,1
4534,慶騰,TPEx,102.0,1
4535,至興,TPEx,102.0,1
4538,大詠城,TPEx,102.0,1
4541,晟田,TPEx,52.0,1
4542,科嶠,TPEx,95.0,1
4543,萬在,TPEx,102.0,1
4549,桓達,TPEx,102.0,1
4550,長佳,TPEx,102.0,1
4554,橙的,TPEx,267.0,1
4556,旭然,TPEx,52.0,1
4558,寶緯,TPEx,102.0,1
4561,健椿,TPEx,102.0,1
4563,百德,TPEx,102.0,1
4568,科際精密,TPEx,102.0,1
4577,達航科技,TPEx,267.0,1
4580,捷流閥業,TPEx,102.0,1
4584,君帆,TPEx,102.0,1
4609,唐鋒,TPEx,231.0,1
4702,中美實,TPEx,231.0,1
4706,大恭,TPEx,158.0,1
4707,磐亞,TPEx,158.0,1
4711,永純,TPEx,158.0,1
4714,永捷,TPEx,158.0,1
4716,大立,TPEx,158.0,1
4721,美琪瑪,TPEx,158.0,1
4726,永昕,TPEx,157.0,1
4728,雙美,TPEx,157.0,1
4729,熒茂,TPEx,273.0,1
4735,豪展,TPEx,157.0,1
4741,泓瀚,TPEx,158.0,1
4743,合一,TPEx,157.0,1
4744,皇將,TPEx,157.0,1
4745,合富-KY,TPEx,157.0,1
4747,強生,TPEx,157.0,1
4749,新應材,TPEx,263.0,1
4754,國碳科,TPEx,158.0,1
4760,勤凱,TPEx,267.0,1
4767,誠泰科技,TPEx,158.0,1
4768,晶呈科技,TPEx,158.0,1
4772,台特化,TPEx,158.0,1
4804,大略-KY,TPEx,449.0,1
4806,桂田文創,TPEx,1145.0,1
4903,聯光通,TPEx,269.0,1
4905,台聯電,TPEx,157.0,1
4907,富宇,TPEx,40.0,1
4908,前鼎,TPEx,269.0,1
4909,新復興,TPEx,269.0,1
4911,德英,TPEx,157.0,1
4923,力士,TPEx,263.0,1
4924,欣厚-KY,TPEx,233.0,1
4931,新盛力,TPEx,262.0,1
4933,友輝,TPEx,273.0,1
4939,亞電,TPEx,95.0,1
4946,辣椒,TPEx,1145.0,1
4950,金耘國際,TPEx,204.0,1
4951,精拓科,TPEx,263.0,1
4953,緯致,TPEx,344.0,1
4966,譜瑞-KY,TPEx,263.0,1
4971,IET-KY,TPEx,263.0,1
4972,湯石照明,TPEx,273.0,1
4973,廣穎,TPEx,263.0,1
4974,亞泰,TPEx,95.0,1
4979,華星光,TPEx,269.0,1
4991,環宇-KY,TPEx,263.0,1
4995,晶達,TPEx,273.0,1
5009,榮剛,TPEx,204.0,1
5011,久陽,TPEx,204.0,1
5013,強新,TPEx,204.0,1
5014,建錩,TPEx,204.0,1
5015,華祺,TPEx,204.0,1
5016,松和,TPEx,204.0,1
5201,凱衛,TPEx,344.0,1
5202,力新,TPEx,344.0,1
5205,中茂,TPEx,233.0,1
5206,坤悅,TPEx,40.0,1
5209,新鼎,TPEx,52.0,1
5210,寶碩,TPEx,344.0,1
5211,蒙恬,TPEx,344.0,1
5212,凌網,TPEx,344.0,1
5213,亞昕,TPEx,40.0,1
5220,萬達光電,TPEx,273.0,1
5223,安力-KY,TPEx,262.0,1
5227,立凱-KY,TPEx,95.0,1
5228,鈺鎧,TPEx,95.0,1
5230,雷笛克光學,TPEx,273.0,1
5245,智晶,TPEx,273.0,1
5251,天鉞電,TPEx,273.0,1
