stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00685L,2026-08-10,-993800,0,0,107082096,106088296
00403A,2026-08-10,22453834,0,0,80364607,102818441
00631L,2026-08-10,8857007,0,0,68488078,77345085
2002,2026-08-10,64052416,0,0,4654766,68707182
3481,2026-08-10,48103660,0,-23908,5020798,53100550
0056,2026-08-10,26955048,0,840000,24836758,52631806
00981A,2026-08-10,5392778,0,-800000,40172674,44765452
00407A,2026-08-10,-117290,0,0,38475368,38358078
009816,2026-08-10,4004912,0,0,30761826,34766738
1605,2026-08-10,32071669,0,-141,1253693,33325221
2408,2026-08-10,30509817,0,48652,1667839,32226308
2303,2026-08-10,26971564,0,513342,4587003,32071909
0050,2026-08-10,7975074,0,50000,14832519,22857593
2344,2026-08-10,19044359,0,-5063,3486108,22525404
00400A,2026-08-10,5687000,0,0,16641604,22328604
00919,2026-08-10,8876457,0,0,9298268,18174725
009821,2026-08-10,6530000,0,0,11623787,18153787
00999A,2026-08-10,8354000,0,0,9185693,17539693
2337,2026-08-10,8001904,0,8839000,407129,17248033
009820,2026-08-10,440000,0,0,16467957,16907957
2609,2026-08-10,12116291,0,42962,269243,12428496
00405A,2026-08-10,-941378,0,0,12849380,11908002
2615,2026-08-10,10228809,0,-4407,1011021,11235423
00992A,2026-08-10,884054,0,1200000,8378586,10462640
2354,2026-08-10,10063548,0,-1000,181441,10243989
2353,2026-08-10,9892191,0,100497,101073,10093761
2603,2026-08-10,9011878,0,620648,289587,9922113
0052,2026-08-10,-138784,0,45000,9995806,9902022
00940,2026-08-10,-2698759,0,0,12412450,9713691
2887,2026-08-10,6712834,0,4030164,-1110130,9632868
3231,2026-08-10,9681522,0,-1074567,187708,8794663
3036,2026-08-10,8482479,0,26967,-97315,8412131
2317,2026-08-10,7881540,0,136726,378577,8396843
009819,2026-08-10,3402500,0,0,4909448,8311948
00410A,2026-08-10,27000,0,0,7698840,7725840
2356,2026-08-10,7193927,0,-24122,219324,7389129
00988A,2026-08-10,2794880,0,0,4470012,7264892
00712,2026-08-10,1716000,0,0,4761199,6477199
1402,2026-08-10,6264171,0,59842,42842,6366855
2312,2026-08-10,5494248,0,0,687888,6182136
2103,2026-08-10,6635026,0,0,-596969,6038057
009824,2026-08-10,0,0,0,5892304,5892304
00935,2026-08-10,3488658,0,0,2290001,5778659
8150,2026-08-10,5195927,0,0,287031,5482958
00900,2026-08-10,2172000,0,0,3094419,5266419
2327,2026-08-10,3620928,0,938896,667764,5227588
1717,2026-08-10,4259594,0,401238,476895,5137727
2332,2026-08-10,4854626,0,0,259645,5114271
6116,2026-08-10,4713923,0,0,322052,5035975
00990A,2026-08-10,2738250,0,0,2249728,4987978
3033,2026-08-10,4635000,0,0,271395,4906395
6213,2026-08-10,4499459,0,210000,178437,4887896
2883,2026-08-10,-1771808,0,7178434,-560758,4845868
1904,2026-08-10,4718304,0,0,112175,4830479
2436,2026-08-10,4350759,0,0,340861,4691620
3711,2026-08-10,-283604,0,4484347,408604,4609347
2409,2026-08-10,4574634,0,-10476,33458,4597616
1216,2026-08-10,4997136,0,-85000,-358922,4553214
00898,2026-08-10,4194000,0,0,301249,4495249
9105,2026-08-10,4382000,0,0,2679,4384679
00993A,2026-08-10,3863001,0,0,476320,4339321
3149,2026-08-10,4304000,0,0,10879,4314879
2352,2026-08-10,4118000,0,0,161370,4279370
00947,2026-08-10,3991610,0,0,105738,4097348
2027,2026-08-10,3770329,0,455234,-162769,4062794
2377,2026-08-10,3568449,0,15000,418297,4001746
1718,2026-08-10,3948254,0,0,-84852,3863402
00408A,2026-08-10,-7000,0,0,3850628,3843628
6285,2026-08-10,3618140,0,0,200730,3818870
2014,2026-08-10,3799039,0,0,-8000,3791039
3006,2026-08-10,3812585,0,0,-35878,3776707
9921,2026-08-10,3767509,0,0,-3948,3763561
3704,2026-08-10,3687160,0,0,70174,3757334
00927,2026-08-10,2054055,0,0,1694409,3748464
3037,2026-08-10,3502767,0,31000,161609,3695376
8112,2026-08-10,3924124,0,0,-254305,3669819
1101,2026-08-10,3692861,0,0,-29537,3663324
00663L,2026-08-10,586000,0,0,3019075,3605075
2441,2026-08-10,3281347,0,-8000,303148,3576495
2891,2026-08-10,1602937,0,2891311,-966611,3527637
00402A,2026-08-10,64000,0,0,3450018,3514018
3706,2026-08-10,3444012,0,-1000,40751,3483763
2301,2026-08-10,2572831,0,-25373,747894,3295352
1608,2026-08-10,3197463,0,0,37648,3235111
00753L,2026-08-10,1301000,0,0,1838667,3139667
2104,2026-08-10,2955789,0,0,145886,3101675
2382,2026-08-10,2326796,0,322642,447050,3096488
00965,2026-08-10,64000,0,-700000,3588592,2952592
00929,2026-08-10,1558516,0,0,1336050,2894566
2465,2026-08-10,2862041,0,0,18106,2880147
2464,2026-08-10,2816894,0,0,43327,2860221
3022,2026-08-10,2826180,0,-59000,74310,2841490
8422,2026-08-10,2718834,0,0,67932,2786766
00665L,2026-08-10,346000,0,0,2434715,2780715
00830,2026-08-10,2478311,0,0,289038,2767349
9934,2026-08-10,2738857,0,0,26019,2764876
00404A,2026-08-10,-3000,0,0,2762980,2759980
00946,2026-08-10,663000,0,0,2043124,2706124
2882,2026-08-10,2899706,0,-5284,-195806,2698616
