stock_code,data_date,tier,holders,shares,pct
00405A,2026-09-18,6,9291,250407341,8.11
00405A,2026-09-18,7,4334,159092811,5.15
00405A,2026-09-18,8,4472,216461473,7.01
00405A,2026-09-18,9,6706,518715466,16.81
00405A,2026-09-18,10,2671,393828913,12.76
00405A,2026-09-18,11,861,242959798,7.87
00405A,2026-09-18,12,205,102007141,3.3
00405A,2026-09-18,13,68,48525000,1.57
00405A,2026-09-18,14,48,45995750,1.49
00405A,2026-09-18,15,102,354582141,11.49
00405A,2026-09-18,16,0,0,0.0
00405A,2026-09-18,17,149183,3084745000,100.0
00406A,2026-09-18,1,7390,2282544,0.05
00406A,2026-09-18,2,71704,190330414,4.28
00406A,2026-09-18,3,32230,280457591,6.31
00406A,2026-09-18,4,11700,154671367,3.48
00406A,2026-09-18,5,12698,243420229,5.47
00406A,2026-09-18,6,11488,307399103,6.91
00406A,2026-09-18,7,5982,219694145,4.94
00406A,2026-09-18,8,5734,275233957,6.19
00406A,2026-09-18,9,10231,782479380,17.6
00406A,2026-09-18,10,4844,697062133,15.68
00406A,2026-09-18,11,1981,555179364,12.49
00406A,2026-09-18,12,575,285069963,6.41
00406A,2026-09-18,13,204,144612540,3.25
00406A,2026-09-18,14,118,109126900,2.45
00406A,2026-09-18,15,190,446386006,10.04
00406A,2026-09-18,16,9,248843636,5.59
00406A,2026-09-18,17,177069,4444562000,100.0
00407A,2026-09-18,1,6596,2011934,0.07
00407A,2026-09-18,2,63617,164994610,6.43
00407A,2026-09-18,3,23894,206777322,8.06
00407A,2026-09-18,4,8328,110234921,4.29
00407A,2026-09-18,5,8265,158491189,6.17
00407A,2026-09-18,6,7107,191634027,7.47
00407A,2026-09-18,7,3187,117047859,4.56
00407A,2026-09-18,8,3220,155627699,6.06
00407A,2026-09-18,9,4935,379748918,14.8
00407A,2026-09-18,10,1919,280173561,10.92
00407A,2026-09-18,11,670,191216877,7.45
00407A,2026-09-18,12,196,98916097,3.85
00407A,2026-09-18,13,50,34926913,1.36
00407A,2026-09-18,14,44,41906827,1.63
00407A,2026-09-18,15,74,431030246,16.8
00407A,2026-09-18,16,0,0,0.0
00407A,2026-09-18,17,132102,2564739000,100.0
00408A,2026-09-18,1,534,135563,0.09
00408A,2026-09-18,2,4561,11431900,7.79
00408A,2026-09-18,3,1410,12792903,8.72
00408A,2026-09-18,4,291,3894450,2.65
00408A,2026-09-18,5,498,9783721,6.67
00408A,2026-09-18,6,305,8453593,5.76
00408A,2026-09-18,7,87,3207250,2.18
00408A,2026-09-18,8,223,10985000,7.49
00408A,2026-09-18,9,239,20803156,14.18
00408A,2026-09-18,10,80,13887000,9.47
00408A,2026-09-18,11,24,7025000,4.79
00408A,2026-09-18,12,15,7906000,5.39
00408A,2026-09-18,13,5,3685000,2.51
00408A,2026-09-18,14,5,4862000,3.31
00408A,2026-09-18,15,9,27781464,18.94
00408A,2026-09-18,16,0,0,0.0
00408A,2026-09-18,17,8286,146634000,100.0
00409A,2026-09-18,1,1732,484257,0.02
00409A,2026-09-18,2,20737,56256123,3.13
00409A,2026-09-18,3,9734,89317935,4.97
00409A,2026-09-18,4,2456,33516735,1.86
00409A,2026-09-18,5,4285,84437618,4.7
00409A,2026-09-18,6,3283,92806433,5.16
00409A,2026-09-18,7,1077,40223953,2.23
00409A,2026-09-18,8,2496,123631378,6.88
00409A,2026-09-18,9,2943,252411013,14.05
00409A,2026-09-18,10,1167,190655743,10.61
00409A,2026-09-18,11,494,145816694,8.11
00409A,2026-09-18,12,234,119708600,6.66
00409A,2026-09-18,13,33,23832000,1.32
00409A,2026-09-18,14,91,89666000,4.99
00409A,2026-09-18,15,120,453683518,25.25
00409A,2026-09-18,16,0,0,0.0
00409A,2026-09-18,17,50882,1796448000,100.0
00410A,2026-09-18,1,1144,307415,0.19
00410A,2026-09-18,2,5523,13301324,8.47
00410A,2026-09-18,3,1571,14193649,9.04
00410A,2026-09-18,4,373,5006355,3.19
00410A,2026-09-18,5,434,8402878,5.35
00410A,2026-09-18,6,329,9211388,5.87
00410A,2026-09-18,7,129,4822800,3.07
00410A,2026-09-18,8,181,8890320,5.66
00410A,2026-09-18,9,252,21342652,13.6
00410A,2026-09-18,10,94,14589100,9.3
00410A,2026-09-18,11,34,10201541,6.5
00410A,2026-09-18,12,13,6477000,4.12
00410A,2026-09-18,13,1,732000,0.46
00410A,2026-09-18,14,4,3900517,2.48
00410A,2026-09-18,15,12,35481061,22.61
00410A,2026-09-18,16,0,0,0.0
00410A,2026-09-18,17,10094,156860000,100.0
00411A,2026-09-18,1,1005,256716,0.04
00411A,2026-09-18,2,9133,24158238,4.3
00411A,2026-09-18,3,4249,39707445,7.08
00411A,2026-09-18,4,862,11751109,2.09
00411A,2026-09-18,5,1747,34468439,6.14
00411A,2026-09-18,6,1310,37477554,6.68
00411A,2026-09-18,7,378,14299880,2.55
00411A,2026-09-18,8,987,48971701,8.73
00411A,2026-09-18,9,1125,97032582,17.3
00411A,2026-09-18,10,331,54186151,9.66
00411A,2026-09-18,11,120,35567000,6.34
00411A,2026-09-18,12,56,28515000,5.08
00411A,2026-09-18,13,9,6533427,1.16
00411A,2026-09-18,14,17,16781000,2.99
00411A,2026-09-18,15,24,110869758,19.77
00411A,2026-09-18,16,0,0,0.0
00411A,2026-09-18,17,21353,560576000,100.0
0050,2026-09-18,1,1538007,446965916,2.02
0050,2026-09-18,2,1324566,3017164604,13.68
0050,2026-09-18,3,330544,2426015612,11.0
0050,2026-09-18,4,133835,1655578111,7.5
0050,2026-09-18,5,72938,1288360747,5.84
0050,2026-09-18,6,67837,1671042104,7.57
0050,2026-09-18,7,32406,1132290976,5.13
0050,2026-09-18,8,18012,813181373,3.68
0050,2026-09-18,9,29584,2030397314,9.2
0050,2026-09-18,10,9583,1284775566,5.82
0050,2026-09-18,11,2507,671357900,3.04
0050,2026-09-18,12,449,216664988,0.98
0050,2026-09-18,13,132,91503410,0.41
0050,2026-09-18,14,61,55316187,0.25
0050,2026-09-18,15,270,5253886192,23.82
0050,2026-09-18,16,1,1000,0.0
0050,2026-09-18,17,3560731,22054500000,100.0
0051,2026-09-18,1,7513,1476105,5.9
0051,2026-09-18,2,4431,8862859,35.45
0051,2026-09-18,3,477,3433608,13.73
0051,2026-09-18,4,150,1855075,7.42
0051,2026-09-18,5,68,1221617,4.88
0051,2026-09-18,6,46,1162240,4.64
0051,2026-09-18,7,20,702299,2.8
0051,2026-09-18,8,9,403318,1.61
0051,2026-09-18,9,14,892000,3.56
0051,2026-09-18,10,9,1178017,4.71
0051,2026-09-18,11,1,387953,1.55
0051,2026-09-18,12,2,1161128,4.64
0051,2026-09-18,13,3,2263781,9.05
0051,2026-09-18,14,0,0,0.0
0051,2026-09-18,15,0,0,0.0
0051,2026-09-18,16,0,0,0.0
0051,2026-09-18,17,12743,25000000,100.0
0052,2026-09-18,1,129938,37736696,1.47
0052,2026-09-18,2,237417,509069583,19.95
0052,2026-09-18,3,47546,367876072,14.42
0052,2026-09-18,4,15863,202280967,7.93
0052,2026-09-18,5,8506,155021105,6.07
0052,2026-09-18,6,7646,192010530,7.52
0052,2026-09-18,7,3184,112551271,4.41
0052,2026-09-18,8,1855,85426519,3.34
0052,2026-09-18,9,2870,201663605,7.9
0052,2026-09-18,10,816,111759708,4.38
0052,2026-09-18,11,220,62088323,2.43
0052,2026-09-18,12,53,25017976,0.98
0052,2026-09-18,13,23,15710145,0.61
0052,2026-09-18,14,16,14204147,0.55
0052,2026-09-18,15,69,458083353,17.96
0052,2026-09-18,16,0,0,0.0
0052,2026-09-18,17,456022,2550500000,100.0
0053,2026-09-18,1,6183,776954,7.4
0053,2026-09-18,2,999,1778674,16.95
0053,2026-09-18,3,81,645062,6.15
0053,2026-09-18,4,13,166428,1.58
0053,2026-09-18,5,16,304000,2.89
0053,2026-09-18,6,4,107000,1.02
0053,2026-09-18,7,2,63000,0.6
0053,2026-09-18,8,3,148000,1.41
0053,2026-09-18,9,2,129000,1.22
0053,2026-09-18,10,2,290000,2.76
0053,2026-09-18,11,3,840642,8.01
0053,2026-09-18,12,1,481240,4.58
0053,2026-09-18,13,0,0,0.0
0053,2026-09-18,14,0,0,0.0
0053,2026-09-18,15,2,4758000,45.36
0053,2026-09-18,16,0,0,0.0
0053,2026-09-18,17,7311,10488000,100.0
0055,2026-09-18,1,7338,1444762,1.68
0055,2026-09-18,2,7034,14504702,16.93
0055,2026-09-18,3,1103,8635365,10.08
0055,2026-09-18,4,296,3745588,4.37
0055,2026-09-18,5,198,3665597,4.27
0055,2026-09-18,6,138,3516342,4.1
0055,2026-09-18,7,54,1889652,2.2
0055,2026-09-18,8,36,1685912,1.96
0055,2026-09-18,9,60,4117020,4.8
0055,2026-09-18,10,28,3548236,4.14
0055,2026-09-18,11,17,4676018,5.45
0055,2026-09-18,12,9,4165592,4.86
0055,2026-09-18,13,5,3444760,4.02
0055,2026-09-18,14,0,0,0.0
0055,2026-09-18,15,3,26614454,31.07
0055,2026-09-18,16,0,0,0.0
0055,2026-09-18,17,16319,85654000,100.0
0056,2026-09-18,1,378571,108201598,0.76
0056,2026-09-18,2,770408,1795154651,12.76
0056,2026-09-18,3,222344,1717288222,12.21
0056,2026-09-18,4,95192,1201700774,8.54
0056,2026-09-18,5,56559,1024246434,7.28
0056,2026-09-18,6,54183,1364185000,9.7
0056,2026-09-18,7,26006,919609775,6.54
0056,2026-09-18,8,15926,733964140,5.22
0056,2026-09-18,9,26273,1849610777,13.15
0056,2026-09-18,10,8528,1157288912,8.23
0056,2026-09-18,11,2101,571785556,4.06
0056,2026-09-18,12,385,188843265,1.34
0056,2026-09-18,13,132,91520427,0.65
0056,2026-09-18,14,54,49402835,0.35
0056,2026-09-18,15,157,1285235634,9.14
0056,2026-09-18,16,1,4000,0.0
0056,2026-09-18,17,1656819,14058034000,100.0
0057,2026-09-18,1,3488,243718,15.96
0057,2026-09-18,2,132,257350,16.85
0057,2026-09-18,3,10,77831,5.09
0057,2026-09-18,4,8,101100,6.62
0057,2026-09-18,5,1,20000,1.3
0057,2026-09-18,6,3,77001,5.04
0057,2026-09-18,7,1,32000,2.09
0057,2026-09-18,8,0,0,0.0
0057,2026-09-18,9,2,133000,8.7
0057,2026-09-18,10,4,585000,38.31
0057,2026-09-18,11,0,0,0.0
0057,2026-09-18,12,0,0,0.0
0057,2026-09-18,13,0,0,0.0
0057,2026-09-18,14,0,0,0.0
0057,2026-09-18,15,0,0,0.0
0057,2026-09-18,16,0,0,0.0
0057,2026-09-18,17,3649,1527000,100.0
0061,2026-09-18,1,695,183493,0.19
0061,2026-09-18,2,3304,7738763,8.05
0061,2026-09-18,3,841,6928282,7.2
0061,2026-09-18,4,289,3808404,3.96
0061,2026-09-18,5,224,4219967,4.39
0061,2026-09-18,6,213,5522458,5.74
0061,2026-09-18,7,97,3545171,3.68
0061,2026-09-18,8,82,3811649,3.96
0061,2026-09-18,9,141,10692621,11.12
0061,2026-09-18,10,59,7802000,8.11
0061,2026-09-18,11,36,9985893,10.38
0061,2026-09-18,12,10,5091000,5.29
0061,2026-09-18,13,6,4119000,4.28
0061,2026-09-18,14,1,898299,0.93
0061,2026-09-18,15,5,21769000,22.64
0061,2026-09-18,16,0,0,0.0
0061,2026-09-18,17,6003,96116000,100.0
006201,2026-09-18,1,2997,330481,1.44
006201,2026-09-18,2,1853,3861232,16.82
006201,2026-09-18,3,287,2244148,9.78
006201,2026-09-18,4,102,1311700,5.71
006201,2026-09-18,5,58,1080653,4.7
006201,2026-09-18,6,37,954334,4.15
006201,2026-09-18,7,15,537999,2.34
006201,2026-09-18,8,10,458929,2.0
006201,2026-09-18,9,6,406000,1.76
006201,2026-09-18,10,3,339000,1.47
006201,2026-09-18,11,1,260000,1.13
006201,2026-09-18,12,5,2466824,10.75
006201,2026-09-18,13,0,0,0.0
006201,2026-09-18,14,0,0,0.0
006201,2026-09-18,15,3,8694700,37.89
006201,2026-09-18,16,0,0,0.0
006201,2026-09-18,17,5377,22946000,100.0
006203,2026-09-18,1,3489,256585,2.51
006203,2026-09-18,2,338,584313,5.71
006203,2026-09-18,3,29,223990,2.19
006203,2026-09-18,4,6,81100,0.79
006203,2026-09-18,5,10,172600,1.68
006203,2026-09-18,6,3,82000,0.8
006203,2026-09-18,7,1,35000,0.34
006203,2026-09-18,8,0,0,0.0
006203,2026-09-18,9,2,143476,1.4
006203,2026-09-18,10,0,0,0.0
006203,2026-09-18,11,3,1026000,10.04
006203,2026-09-18,12,1,500000,4.89
006203,2026-09-18,13,0,0,0.0
006203,2026-09-18,14,1,1000000,9.78
006203,2026-09-18,15,3,6112936,59.82
006203,2026-09-18,16,0,0,0.0
006203,2026-09-18,17,3886,10218000,100.0
006204,2026-09-18,1,862,118776,7.91
006204,2026-09-18,2,260,458023,30.53
006204,2026-09-18,3,15,105076,7.0
006204,2026-09-18,4,3,39488,2.63
006204,2026-09-18,5,3,56174,3.74
006204,2026-09-18,6,2,54000,3.6
006204,2026-09-18,7,0,0,0.0
006204,2026-09-18,8,1,43000,2.86
006204,2026-09-18,9,2,127892,8.52
006204,2026-09-18,10,2,279000,18.6
006204,2026-09-18,11,1,218571,14.57
006204,2026-09-18,12,0,0,0.0
006204,2026-09-18,13,0,0,0.0
006204,2026-09-18,14,0,0,0.0
006204,2026-09-18,15,0,0,0.0
006204,2026-09-18,16,0,0,0.0
006204,2026-09-18,17,1151,1500000,100.0
006205,2026-09-18,1,3026,949845,1.01
006205,2026-09-18,2,3890,8836791,9.45
006205,2026-09-18,3,887,6809217,7.28
006205,2026-09-18,4,319,4012364,4.29
006205,2026-09-18,5,202,3682005,3.94
006205,2026-09-18,6,171,4282957,4.58
006205,2026-09-18,7,80,2839198,3.03
006205,2026-09-18,8,44,2079279,2.22
006205,2026-09-18,9,109,7720016,8.26
006205,2026-09-18,10,45,6443213,6.89
006205,2026-09-18,11,11,3079563,3.29
006205,2026-09-18,12,9,4393190,4.7
006205,2026-09-18,13,8,5589000,5.98
006205,2026-09-18,14,2,1891000,2.02
006205,2026-09-18,15,7,30831362,32.99
006205,2026-09-18,16,0,0,0.0
006205,2026-09-18,17,8810,93439000,100.0
006206,2026-09-18,1,784,206760,0.77
006206,2026-09-18,2,1488,3366256,12.57
006206,2026-09-18,3,386,3015055,11.25
006206,2026-09-18,4,127,1638426,6.11
006206,2026-09-18,5,93,1731567,6.46
006206,2026-09-18,6,74,1936774,7.23
006206,2026-09-18,7,46,1679678,6.27
006206,2026-09-18,8,29,1394613,5.2
006206,2026-09-18,9,32,2437383,9.1
006206,2026-09-18,10,14,1992323,7.44
006206,2026-09-18,11,6,1670121,6.23
006206,2026-09-18,12,0,0,0.0
006206,2026-09-18,13,0,0,0.0
006206,2026-09-18,14,3,2715044,10.13
006206,2026-09-18,15,1,2994000,11.18
006206,2026-09-18,16,0,0,0.0
006206,2026-09-18,17,3083,26778000,100.0
006207,2026-09-18,1,307,73394,0.35
006207,2026-09-18,2,807,1862851,8.91
006207,2026-09-18,3,189,1546504,7.4
006207,2026-09-18,4,79,996511,4.76
006207,2026-09-18,5,68,1262243,6.04
006207,2026-09-18,6,50,1364849,6.53
006207,2026-09-18,7,19,670000,3.2
006207,2026-09-18,8,17,797648,3.81
006207,2026-09-18,9,37,2803000,13.41
006207,2026-09-18,10,19,2834876,13.56
006207,2026-09-18,11,14,4285124,20.51
006207,2026-09-18,12,2,1032000,4.93
006207,2026-09-18,13,2,1363000,6.52
006207,2026-09-18,14,0,0,0.0
006207,2026-09-18,15,0,0,0.0
006207,2026-09-18,16,0,0,0.0
006207,2026-09-18,17,1610,20892000,100.0
006208,2026-09-18,1,384961,108661207,5.84
006208,2026-09-18,2,255021,545108760,29.29
006208,2026-09-18,3,43969,314684234,16.91
006208,2026-09-18,4,14353,176361548,9.47
006208,2026-09-18,5,6639,116632037,6.26
006208,2026-09-18,6,5483,133855753,7.19
006208,2026-09-18,7,2107,73172399,3.93
006208,2026-09-18,8,1024,46002656,2.47
006208,2026-09-18,9,1415,94546020,5.08
006208,2026-09-18,10,334,43184880,2.32
006208,2026-09-18,11,65,17520430,0.94
006208,2026-09-18,12,11,5346172,0.28
006208,2026-09-18,13,4,2626000,0.14
006208,2026-09-18,14,2,1926000,0.1
006208,2026-09-18,15,40,180919904,9.72
006208,2026-09-18,16,1,8000,0.0
006208,2026-09-18,17,715428,1860540000,100.0
00625K,2026-09-18,1,0,0,0.0
00625K,2026-09-18,2,4,13000,3.9
00625K,2026-09-18,3,1,10000,3.0
00625K,2026-09-18,4,1,12000,3.6
00625K,2026-09-18,5,2,33000,9.9
00625K,2026-09-18,6,1,23000,6.9
00625K,2026-09-18,7,0,0,0.0
00625K,2026-09-18,8,1,43000,12.91
00625K,2026-09-18,9,1,84000,25.22
00625K,2026-09-18,10,1,115000,34.53
00625K,2026-09-18,11,0,0,0.0
00625K,2026-09-18,12,0,0,0.0
00625K,2026-09-18,13,0,0,0.0
00625K,2026-09-18,14,0,0,0.0
00625K,2026-09-18,15,0,0,0.0
00625K,2026-09-18,16,0,0,0.0
00625K,2026-09-18,17,12,333000,100.0
00631L,2026-09-18,1,39314,12459004,0.17
00631L,2026-09-18,2,131655,320868801,4.48
00631L,2026-09-18,3,44079,343585937,4.8
00631L,2026-09-18,4,20759,265444866,3.71
00631L,2026-09-18,5,13899,251954184,3.52
00631L,2026-09-18,6,16970,428391753,5.98
00631L,2026-09-18,7,9246,326918021,4.57
00631L,2026-09-18,8,6526,298948530,4.17
00631L,2026-09-18,9,13544,967365144,13.52
00631L,2026-09-18,10,7129,996917192,13.93
00631L,2026-09-18,11,3081,843402992,11.79
00631L,2026-09-18,12,755,369208399,5.16
00631L,2026-09-18,13,292,202673883,2.83
00631L,2026-09-18,14,159,142176756,1.98
00631L,2026-09-18,15,302,1382035538,19.32
00631L,2026-09-18,16,1,3000,0.0
00631L,2026-09-18,17,307710,7152348000,100.0
00632R,2026-09-18,1,10923,3987094,0.15
00632R,2026-09-18,2,21714,54177359,2.05
00632R,2026-09-18,3,8636,69301123,2.63
00632R,2026-09-18,4,3942,51083854,1.94
00632R,2026-09-18,5,3184,58875564,2.23
00632R,2026-09-18,6,3674,95483638,3.62
00632R,2026-09-18,7,2143,77314362,2.93
00632R,2026-09-18,8,1787,83271659,3.16
00632R,2026-09-18,9,3866,286992579,10.9
00632R,2026-09-18,10,2317,334491475,12.71
00632R,2026-09-18,11,1174,330689319,12.56
00632R,2026-09-18,12,363,179193805,6.81
00632R,2026-09-18,13,165,115476866,4.38
00632R,2026-09-18,14,91,83425557,3.17
00632R,2026-09-18,15,226,807443476,30.68
00632R,2026-09-18,16,0,0,0.0
00632R,2026-09-18,17,64205,2631207730,100.0
00633L,2026-09-18,1,260,40801,0.03
00633L,2026-09-18,2,1526,3718590,3.07
00633L,2026-09-18,3,568,4627491,3.82
00633L,2026-09-18,4,230,3005514,2.48
00633L,2026-09-18,5,205,3822071,3.15
00633L,2026-09-18,6,222,5756157,4.75
00633L,2026-09-18,7,118,4247701,3.51
00633L,2026-09-18,8,96,4470923,3.69
00633L,2026-09-18,9,218,16119001,13.32
00633L,2026-09-18,10,117,16016000,13.24
00633L,2026-09-18,11,60,17028000,14.07
00633L,2026-09-18,12,15,7265419,6.0
00633L,2026-09-18,13,7,5035000,4.16
00633L,2026-09-18,14,6,5310620,4.39
00633L,2026-09-18,15,11,24494712,20.25
00633L,2026-09-18,16,0,0,0.0
