stock_code,trade_date,open,high,low,close,volume
1104,2026-08-31,26.450000762939453,26.799999237060547,26.450000762939453,26.700000762939453,401455
1101,2026-08-31,24.299999237060547,24.450000762939453,24.149999618530273,24.25,13617024
1102,2026-08-31,34.400001525878906,34.70000076293945,34.29999923706055,34.54999923706055,2125709
1103,2026-08-31,13.199999809265137,13.199999809265137,13.149999618530273,13.149999618530273,153489
1109,2026-08-31,13.5,13.600000381469727,13.5,13.5,29733
1108,2026-08-31,11.75,11.75,11.649999618530273,11.699999809265137,97491
1201,2026-08-31,12.25,12.25,12.149999618530273,12.199999809265137,228583
1110,2026-08-31,15.850000381469727,15.949999809265137,15.800000190734863,15.850000381469727,261034
1210,2026-08-31,52.099998474121094,52.20000076293945,51.900001525878906,52.099998474121094,395717
1203,2026-08-31,44.650001525878906,44.650001525878906,44.099998474121094,44.400001525878906,17194
1213,2026-08-31,7.699999809265137,7.699999809265137,7.309999942779541,7.309999942779541,4180
1215,2026-08-31,109.0,109.5,107.0,108.5,390413
1217,2026-08-31,10.050000190734863,10.050000190734863,9.9399995803833,9.960000038146973,172248
1216,2026-08-31,75.69999694824219,76.19999694824219,75.0999984741211,76.0999984741211,3362471
1218,2026-08-31,14.5,14.649999618530273,14.5,14.550000190734863,520534
1219,2026-08-31,11.350000381469727,11.550000190734863,11.350000381469727,11.449999809265137,69380
1220,2026-08-31,10.899999618530273,10.899999618530273,10.800000190734863,10.800000190734863,173781
1225,2026-08-31,25.25,25.649999618530273,25.25,25.649999618530273,27807
1227,2026-08-31,28.649999618530273,28.700000762939453,28.5,28.600000381469727,617326
1229,2026-08-31,42.0,42.25,41.79999923706055,41.95000076293945,633293
1231,2026-08-31,80.5999984741211,80.80000305175781,80.4000015258789,80.5999984741211,132336
1233,2026-08-31,29.0,29.0,28.25,28.450000762939453,31036
1232,2026-08-31,156.5,157.0,156.5,157.0,46871
1234,2026-08-31,33.20000076293945,33.20000076293945,33.099998474121094,33.20000076293945,66506
1235,2026-08-31,36.45000076293945,37.0,36.099998474121094,36.849998474121094,8000
1236,2026-08-31,25.549999237060547,25.649999618530273,25.399999618530273,25.649999618530273,47952
1256,2026-08-31,193.5,195.5,181.5,185.0,221708
1301,2026-08-31,61.900001525878906,66.0,61.900001525878906,65.30000305175781,39040102
1303,2026-08-31,224.0,242.5,223.5,239.5,146609219
1304,2026-08-31,12.050000190734863,12.5,12.0,12.449999809265137,2554793
1305,2026-08-31,12.100000381469727,12.449999809265137,12.0,12.350000381469727,1220060
1307,2026-08-31,30.600000381469727,31.0,30.600000381469727,30.700000762939453,282205
1308,2026-08-31,14.0,14.449999809265137,13.949999809265137,14.300000190734863,1829707
1309,2026-08-31,13.0,13.600000381469727,13.0,13.399999618530273,1854945
1310,2026-08-31,8.430000305175781,8.720000267028809,8.369999885559082,8.670000076293945,1996661
1312,2026-08-31,14.199999809265137,15.550000190734863,14.149999618530273,15.550000190734863,105249437
1313,2026-08-31,11.850000381469727,12.25,11.850000381469727,12.149999618530273,2771542
1314,2026-08-31,8.020000457763672,8.289999961853027,8.0,8.210000038146973,16784788
1315,2026-08-31,65.4000015258789,66.5,65.19999694824219,65.5999984741211,29115
1316,2026-08-31,10.949999809265137,11.050000190734863,10.75,10.850000381469727,2016754
1319,2026-08-31,82.0,82.9000015258789,81.69999694824219,82.5,596611
1321,2026-08-31,33.04999923706055,33.20000076293945,32.20000076293945,32.25,139170
