stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00409A,2026-09-17,3381000,0,0,2056982,5437982
9945,2026-09-17,3330599,0,887000,1065377,5282976
00664R,2026-09-17,0,0,0,5208524,5208524
2801,2026-09-17,-5460779,0,9468000,392076,4399297
6226,2026-09-17,3463046,0,0,862285,4325331
2399,2026-09-17,4227424,0,0,36075,4263499
2845,2026-09-17,3909231,0,-1000,-93025,3815206
2027,2026-09-17,1564764,0,1985000,150654,3700418
1710,2026-09-17,3177381,0,0,521662,3699043
1402,2026-09-17,5452551,0,-1860000,100517,3693068
2103,2026-09-17,3616927,0,0,21413,3638340
1727,2026-09-17,3435056,0,0,138782,3573838
1102,2026-09-17,3359522,0,180000,5891,3545413
2880,2026-09-17,5363261,0,-2023000,134275,3474536
3036,2026-09-17,470075,0,2582000,405663,3457738
00990A,2026-09-17,547000,0,0,2880567,3427567
0052,2026-09-17,-241266,0,11000,3424966,3194700
2890,2026-09-17,-4833970,0,7975000,25834,3166864
2603,2026-09-17,577527,0,2214000,351175,3142702
6133,2026-09-17,3139779,0,0,964,3140743
3711,2026-09-17,2463346,0,375000,216745,3055091
2820,2026-09-17,2939937,0,0,6961,2946898
00919,2026-09-17,6029800,0,0,-3084239,2945561
5876,2026-09-17,2123542,0,575000,170986,2869528
1310,2026-09-17,2846852,0,0,-12000,2834852
1313,2026-09-17,2815000,0,0,3197,2818197
3706,2026-09-17,2807652,0,-9000,-48868,2749784
2449,2026-09-17,2268760,0,-2000,298779,2565539
1714,2026-09-17,2497270,0,0,9091,2506361
2897,2026-09-17,2670190,0,0,-168000,2502190
00997A,2026-09-17,-58000,0,0,2479734,2421734
00896,2026-09-17,934047,0,0,1481990,2416037
2104,2026-09-17,2383058,0,0,6000,2389058
2441,2026-09-17,2203744,0,-2000,111943,2313687
2006,2026-09-17,2783655,0,-527000,33674,2290329
2812,2026-09-17,2185823,0,2000,87476,2275299
2323,2026-09-17,2187828,0,0,47592,2235420
00405A,2026-09-17,-2247890,0,0,4465259,2217369
3005,2026-09-17,1929679,0,206250,40562,2176491
1304,2026-09-17,2086038,0,0,3501,2089539
2851,2026-09-17,2074409,0,0,-33346,2041063
1216,2026-09-17,1953302,0,48000,-3221,1998081
2836,2026-09-17,1926310,0,0,10419,1936729
1708,2026-09-17,1847972,0,0,69668,1917640
00402A,2026-09-17,152000,0,0,1739687,1891687
2542,2026-09-17,-1302064,0,3013000,85192,1796128
4763,2026-09-17,466138,0,1269000,10155,1745293
00881,2026-09-17,-710842,0,0,2387469,1676627
2377,2026-09-17,1766448,0,-174000,75964,1668412
2855,2026-09-17,1220019,0,447000,0,1667019
00671R,2026-09-17,0,0,0,1665900,1665900
1605,2026-09-17,1331900,0,30000,286449,1648349
2354,2026-09-17,1546696,0,0,47297,1593993
2363,2026-09-17,1530591,0,0,60454,1591045
2352,2026-09-17,1506841,0,20000,57516,1584357
8021,2026-09-17,1638443,0,-25000,-35778,1577665
4938,2026-09-17,1329003,0,294000,-46412,1576591
2305,2026-09-17,1514000,0,0,33558,1547558
3035,2026-09-17,1244978,0,0,247287,1492265
00907,2026-09-17,171000,0,0,1304173,1475173
00642U,2026-09-17,28000,0,0,1445624,1473624
2379,2026-09-17,1511281,0,-80000,11214,1442495
00891,2026-09-17,427150,0,0,973313,1400463
1434,2026-09-17,1386123,0,0,7000,1393123
6239,2026-09-17,1275987,0,-4000,113183,1385170
00915,2026-09-17,336000,0,0,1038267,1374267
8150,2026-09-17,1372868,0,0,-8065,1364803
2312,2026-09-17,1584468,0,0,-233228,1351240
00688L,2026-09-17,-200000,0,0,1510136,1310136
00947,2026-09-17,406300,0,0,900899,1307199
2395,2026-09-17,1288266,0,-2000,13338,1299604
2915,2026-09-17,1272653,0,0,24072,1296725
1609,2026-09-17,1276087,0,0,4594,1280681
1808,2026-09-17,1273390,0,0,5000,1278390
4956,2026-09-17,1177000,0,0,6842,1183842
009820,2026-09-17,-16000,0,0,1194038,1178038
6168,2026-09-17,1145742,0,0,28621,1174363
1305,2026-09-17,1147085,0,0,4226,1151311
00669R,2026-09-17,0,0,0,1128257,1128257
00961,2026-09-17,1595100,0,0,-468497,1126603
2455,2026-09-17,81717,0,551000,489421,1122138
00898,2026-09-17,1283000,0,0,-161045,1121955
6005,2026-09-17,1779972,0,-667000,0,1112972
2439,2026-09-17,1081444,0,0,10164,1091608
1309,2026-09-17,1081797,0,0,9768,1091565
2520,2026-09-17,1022931,0,-900,55892,1077923
009813,2026-09-17,48000,0,0,1007000,1055000
2201,2026-09-17,1010112,0,0,36091,1046203
1513,2026-09-17,564241,0,420000,52258,1036499
2408,2026-09-17,308582,0,577000,143769,1029351
2838,2026-09-17,1010775,0,0,13000,1023775
6285,2026-09-17,944875,0,3000,60429,1008304
00715L,2026-09-17,220000,0,0,750663,970663
3042,2026-09-17,1049423,0,-117000,34335,966758
2030,2026-09-17,953152,0,0,9000,962152
4532,2026-09-17,926851,0,23972,10883,961706
2034,2026-09-17,956460,0,0,4103,960563
6668,2026-09-17,959334,0,0,0,959334
2883B,2026-09-17,1280000,0,0,-334000,946000
3022,2026-09-17,922989,0,0,20924,943913
1440,2026-09-17,914717,0,0,24000,938717
4904,2026-09-17,581430,0,244000,74000,899430
9958,2026-09-17,862537,0,-5523,24600,881614
2905,2026-09-17,871528,0,0,7000,878528
009805,2026-09-17,726000,0,0,145036,871036
8070,2026-09-17,424107,0,420000,26000,870107
00927,2026-09-17,166198,0,0,699551,865749
00993A,2026-09-17,308000,0,0,553223,861223
00923,2026-09-17,188025,0,0,670038,858063
5285,2026-09-17,811994,0,0,43767,855761
4960,2026-09-17,821044,0,0,13919,834963
4927,2026-09-17,809800,0,0,0,809800
00965,2026-09-17,713900,0,0,90792,804692
9105,2026-09-17,1191000,0,0,-394578,796422
2049,2026-09-17,753765,0,-1000,34655,787420
3045,2026-09-17,762211,0,51000,-33300,779911
1905,2026-09-17,741030,0,0,29917,770947
00996A,2026-09-17,-516000,0,0,1270720,754720
1904,2026-09-17,733186,0,0,8000,741186
6589,2026-09-17,738953,0,0,2149,741102
3024,2026-09-17,733001,0,0,1000,734001
2913,2026-09-17,737466,0,0,-6000,731466
009802,2026-09-17,36900,0,0,683419,720319
5388,2026-09-17,694007,0,0,11198,705205
2436,2026-09-17,734206,0,-18000,-18594,697612
3576,2026-09-17,685100,0,0,9000,694100
1560,2026-09-17,530041,0,39000,107717,676758
5608,2026-09-17,647644,0,0,5000,652644
00663L,2026-09-17,-45000,0,0,688350,643350
2332,2026-09-17,611414,0,0,30318,641732
3031,2026-09-17,634337,0,0,6791,641128
4906,2026-09-17,607627,0,0,23456,631083
4142,2026-09-17,605172,0,0,3234,608406
1455,2026-09-17,579461,0,0,13000,592461
6885,2026-09-17,591220,0,0,1000,592220
9910,2026-09-17,117876,0,479000,-5961,590915
7799,2026-09-17,564103,0,20000,5595,589698
5521,2026-09-17,587118,0,0,2000,589118
3437,2026-09-17,587000,0,0,0,587000
6605,2026-09-17,585561,0,0,1171,586732
2617,2026-09-17,576162,0,0,7533,583695
00401A,2026-09-17,913000,0,0,-332410,580590
2419,2026-09-17,582528,0,0,-5000,577528
006208,2026-09-17,124236,0,0,452285,576521
6120,2026-09-17,571075,0,0,3000,574075
2302,2026-09-17,471302,0,0,97800,569102
1319,2026-09-17,511329,0,-1000,46834,557163
00980A,2026-09-17,-124000,0,0,679600,555600
2348,2026-09-17,538630,0,0,14005,552635
2474,2026-09-17,102145,0,428000,20763,550908
6214,2026-09-17,528367,0,0,18000,546367
2540,2026-09-17,538954,0,0,4000,542954
4746,2026-09-17,541996,0,0,0,541996
009804,2026-09-17,66000,0,0,473276,539276
4961,2026-09-17,546735,0,0,-10642,536093
4916,2026-09-17,446702,0,0,83881,530583
3094,2026-09-17,521284,0,0,2592,523876
1308,2026-09-17,527676,0,0,-4403,523273
00693U,2026-09-17,67000,0,0,448407,515407
00932,2026-09-17,70000,0,0,420120,490120
2536,2026-09-17,486000,0,0,3000,489000
2912,2026-09-17,194370,0,280000,7000,481370
2495,2026-09-17,475642,0,0,2000,477642
4526,2026-09-17,480444,0,0,-5624,474820
3056,2026-09-17,465298,0,0,3175,468473
2351,2026-09-17,451042,0,30000,-15187,465855
6206,2026-09-17,364884,0,0,100725,465609
00999A,2026-09-17,291000,0,0,174600,465600
2376,2026-09-17,-1025111,0,1412000,78302,465191
6108,2026-09-17,462068,0,0,-1996,460072
00892,2026-09-17,-988,0,0,458685,457697
6472,2026-09-17,438539,0,0,18589,457128
00983A,2026-09-17,553000,0,0,-96886,456114
3717,2026-09-17,791148,0,0,-336574,454574
8473,2026-09-17,443979,0,0,1000,444979
1711,2026-09-17,433617,0,0,9123,442740
00885,2026-09-17,13900,0,0,427989,441889
1477,2026-09-17,563103,0,-126543,2020,438580
3062,2026-09-17,434702,0,0,3404,438106
8926,2026-09-17,411300,0,8000,16327,435627
1444,2026-09-17,429838,0,0,5000,434838
6869,2026-09-17,421557,0,0,12707,434264
2543,2026-09-17,423381,0,0,2002,425383
4770,2026-09-17,430178,0,0,-5794,424384
00666R,2026-09-17,80000,0,0,344370,424370
00946,2026-09-17,0,0,0,418969,418969
1514,2026-09-17,411456,0,-679,3003,413780
6152,2026-09-17,400790,0,0,7000,407790
6176,2026-09-17,404935,0,0,494,405429
2347,2026-09-17,387200,0,24000,-18243,392957
00981T,2026-09-17,36500,0,0,353508,390008
00939,2026-09-17,-258000,0,0,646288,388288
1802,2026-09-17,-105125,0,47000,445420,387295
1810,2026-09-17,396119,0,0,-9000,387119
2881,2026-09-17,2286403,0,-1395000,-507368,384035
1529,2026-09-17,394759,0,0,-11000,383759
2331,2026-09-17,368000,0,0,11000,379000
1789,2026-09-17,372861,0,0,6013,378874
2816,2026-09-17,377507,0,0,1000,378507
1795,2026-09-17,375948,0,0,2108,378056
3014,2026-09-17,351599,0,20854,988,373441
00983D,2026-09-17,71000,0,0,296714,367714
009819,2026-09-17,216000,0,0,151667,367667
2108,2026-09-17,341035,0,0,17573,358608
1536,2026-09-17,370000,0,0,-13642,356358
6901,2026-09-17,356390,0,0,-2000,354390
3059,2026-09-17,352370,0,0,585,352955
00675L,2026-09-17,18000,0,0,333672,351672
2645,2026-09-17,336394,0,1000,11652,349046
6416,2026-09-17,348480,0,0,0,348480
6177,2026-09-17,329076,0,29435,-10591,347920
3380,2026-09-17,334903,0,0,10976,345879
2454,2026-09-17,300476,0,-40815,81950,341611
00909,2026-09-17,173000,0,0,162756,335756
6271,2026-09-17,345061,0,0,-10911,334150
00936,2026-09-17,130000,0,0,197823,327823
3029,2026-09-17,410783,0,0,-85855,324928
2014,2026-09-17,311523,0,0,6000,317523
2328,2026-09-17,301000,0,0,14624,315624
2442,2026-09-17,314027,0,0,1000,315027
2033,2026-09-17,303943,0,0,5994,309937
2365,2026-09-17,308491,0,0,1000,309491
3047,2026-09-17,308220,0,0,1000,309220
00648R,2026-09-17,0,0,0,309000,309000
8105,2026-09-17,308011,0,0,556,308567
3605,2026-09-17,373663,0,0,-67357,306306
00916,2026-09-17,-3000,0,0,306662,303662
4771,2026-09-17,297540,0,0,5531,303071
1447,2026-09-17,294980,0,0,5000,299980
2401,2026-09-17,281825,0,0,16999,298824
00952,2026-09-17,-2000,0,0,300358,298358
6782,2026-09-17,296217,0,0,-371,295846
2501,2026-09-17,297182,0,0,-7368,289814
6742,2026-09-17,281155,0,0,7950,289105
3703,2026-09-17,282030,0,0,4000,286030
3550,2026-09-17,282950,0,0,-2810,280140
3545,2026-09-17,274199,0,0,3000,277199
2461,2026-09-17,274000,0,0,-1000,273000
2457,2026-09-17,265586,0,0,1199,266785
6491,2026-09-17,256357,0,0,9168,265525
009800,2026-09-17,29000,0,0,235351,264351
1736,2026-09-17,320014,0,-60000,570,260584
3518,2026-09-17,259000,0,0,1000,260000
1442,2026-09-17,258941,0,0,1000,259941
00960,2026-09-17,-3100,0,0,262259,259159
2206,2026-09-17,249000,0,0,8000,257000
2010,2026-09-17,247100,0,0,9000,256100
2484,2026-09-17,264074,0,0,-8171,255903
00984A,2026-09-17,13000,0,0,242901,255901
6282,2026-09-17,281686,0,10000,-43345,248341
2548,2026-09-17,206460,0,0,41774,248234
2025,2026-09-17,248023,0,0,-1000,247023
8033,2026-09-17,251824,0,0,-5781,246043
2009,2026-09-17,240968,0,0,4374,245342
009811,2026-09-17,50000,0,0,192763,242763
5269,2026-09-17,264334,0,-35,-24658,239641
3026,2026-09-17,-524612,0,752000,11103,238491
2427,2026-09-17,235655,0,0,1000,236655
3665,2026-09-17,155576,0,75000,5458,236034
5243,2026-09-17,239996,0,0,-5055,234941
2476,2026-09-17,129711,0,0,104508,234219
1210,2026-09-17,228095,0,0,6000,234095
1608,2026-09-17,244714,0,0,-10778,233936
2421,2026-09-17,182209,0,0,51105,233314
00989A,2026-09-17,212000,0,0,21174,233174
1316,2026-09-17,230421,0,0,1000,231421
1773,2026-09-17,223790,0,0,6588,230378
3708,2026-09-17,224000,0,2000,1402,227402
4566,2026-09-17,234600,0,0,-8000,226600
00904,2026-09-17,-15050,0,0,240892,225842
6197,2026-09-17,190976,0,0,34616,225592
2606,2026-09-17,-218115,0,324000,116165,222050
00692,2026-09-17,117000,0,0,102869,219869
6189,2026-09-17,216000,0,0,3197,219197
6153,2026-09-17,221123,0,0,-2999,218124
00651R,2026-09-17,0,0,0,217008,217008
2547,2026-09-17,158362,0,53478,3950,215790
8215,2026-09-17,202714,0,10000,1944,214658
2832,2026-09-17,205044,0,9333,-93,214284
1217,2026-09-17,211000,0,0,2000,213000
009818,2026-09-17,-1000,0,0,210134,209134
6957,2026-09-17,233000,0,0,-24111,208889
2393,2026-09-17,191272,0,49145,-31891,208526
2537,2026-09-17,205112,0,0,2000,207112
2612,2026-09-17,202340,0,0,4283,206623
2258,2026-09-17,178303,0,0,26712,205015
1722,2026-09-17,184000,0,-1000,18000,201000
3034,2026-09-17,219882,0,-22000,2847,200729
2340,2026-09-17,218169,0,0,-18764,199405
2511,2026-09-17,191000,0,0,8000,199000
2208,2026-09-17,192135,0,0,6000,198135
6873,2026-09-17,194883,0,0,1000,195883
2636,2026-09-17,191243,0,0,3000,194243
00735,2026-09-17,-12000,0,0,204292,192292
2405,2026-09-17,191000,0,0,1000,192000
4306,2026-09-17,184470,0,0,3000,187470
6412,2026-09-17,179000,0,0,6948,185948
6695,2026-09-17,183849,0,0,1999,185848
1907,2026-09-17,191015,0,0,-6000,185015
3712,2026-09-17,183398,0,0,1000,184398
7780,2026-09-17,181000,0,0,3277,184277
6962,2026-09-17,181000,0,0,2085,183085
1229,2026-09-17,175885,0,-1000,7967,182852
1809,2026-09-17,179538,0,0,2791,182329
4552,2026-09-17,183000,0,0,-1000,182000
2032,2026-09-17,179170,0,0,0,179170
2390,2026-09-17,177037,0,0,0,177037
00893,2026-09-17,0,0,0,176628,176628
00902,2026-09-17,842000,0,0,-665862,176138
6715,2026-09-17,863287,0,-671000,-16361,175926
00921,2026-09-17,-4000,0,0,177419,173419
2031,2026-09-17,165909,0,0,6812,172721
8454,2026-09-17,171640,0,0,584,172224
2102,2026-09-17,164000,0,0,8000,172000
4949,2026-09-17,168160,0,0,3000,171160
00910,2026-09-17,239000,0,0,-68000,171000
6235,2026-09-17,163851,0,0,3636,167487
9921,2026-09-17,162544,0,0,4023,166567
3058,2026-09-17,164000,0,0,1000,165000
00982A,2026-09-17,322000,0,0,-157655,164345
3312,2026-09-17,179555,0,0,-16732,162823
4739,2026-09-17,143042,0,0,19087,162129
00701,2026-09-17,14000,0,0,147609,161609
6224,2026-09-17,156427,0,0,2000,158427
5607,2026-09-17,157338,0,0,-1000,156338
2364,2026-09-17,157183,0,0,-1000,156183
3050,2026-09-17,155000,0,0,1000,156000
3535,2026-09-17,126050,0,0,29657,155707
4968,2026-09-17,150881,0,0,3862,154743
6165,2026-09-17,137002,0,0,17000,154002
2607,2026-09-17,149495,0,0,3000,152495
6579,2026-09-17,150163,0,0,1960,152123
5534,2026-09-17,159774,0,0,-7767,152007
00949,2026-09-17,446000,0,0,-294556,151444
1563,2026-09-17,148612,0,0,2002,150614
2633,2026-09-17,-816000,0,949000,17000,150000
6024,2026-09-17,148475,0,0,1000,149475
1721,2026-09-17,147924,0,0,-1000,146924
8404,2026-09-17,141000,0,0,4252,145252
00938,2026-09-17,25000,0,0,120026,145026
00971,2026-09-17,0,0,0,144975,144975
1515,2026-09-17,144560,0,0,35,144595
00656R,2026-09-17,0,0,0,144000,144000
1618,2026-09-17,143011,0,0,923,143934
1307,2026-09-17,151821,0,0,-9000,142821
6919,2026-09-17,135118,0,0,7415,142533
1909,2026-09-17,148576,0,0,-7000,141576
5244,2026-09-17,139044,0,0,1000,140044
3694,2026-09-17,137630,0,0,-1,137629
3051,2026-09-17,135286,0,0,1970,137256
00717,2026-09-17,182000,0,0,-46000,136000
2425,2026-09-17,133038,0,0,1000,134038
1522,2026-09-17,127403,0,0,3035,130438
1616,2026-09-17,128659,0,0,1000,129659
2362,2026-09-17,116014,0,0,12000,128014
6155,2026-09-17,130000,0,0,-3000,127000
4736,2026-09-17,115494,0,9000,1147,125641
6768,2026-09-17,122460,0,0,1660,124120
3229,2026-09-17,122524,0,0,1000,123524
8476,2026-09-17,121701,0,0,1000,122701
2471,2026-09-17,127643,0,0,-5000,122643
6278,2026-09-17,136242,0,9000,-22840,122402
4912,2026-09-17,119092,0,0,0,119092
3041,2026-09-17,118245,0,0,0,118245
9907,2026-09-17,42000,0,68884,7000,117884
1524,2026-09-17,117338,0,0,0,117338
00875,2026-09-17,144006,0,0,-27017,116989
2241,2026-09-17,115513,0,0,1000,116513
1108,2026-09-17,113000,0,0,3000,116000
1617,2026-09-17,114902,0,0,1000,115902
3645,2026-09-17,111417,0,0,2818,114235
2029,2026-09-17,100795,0,0,12492,113287
4934,2026-09-17,112000,0,0,1000,113000
6805,2026-09-17,-48262,0,152000,9214,112952
6426,2026-09-17,123000,0,0,-10114,112886
2597,2026-09-17,110884,0,0,2000,112884
3002,2026-09-17,111000,0,0,1090,112090
00850,2026-09-17,-33000,0,0,144877,111877
2613,2026-09-17,106400,0,0,5000,111400
9802,2026-09-17,111396,0,0,-169,111227
2072,2026-09-17,110338,0,0,-818,109520
6753,2026-09-17,108070,0,0,1099,109169
1532,2026-09-17,108000,0,0,1000,109000
2417,2026-09-17,107061,0,0,1000,108061
8045,2026-09-17,106000,0,0,1260,107260
3209,2026-09-17,105265,0,0,1654,106919
2527,2026-09-17,105881,0,0,1000,106881
2301,2026-09-17,24125,0,42000,40662,106787
1449,2026-09-17,104442,0,0,586,105028
2534,2026-09-17,101000,0,0,4000,105000
00926,2026-09-17,50,0,0,104751,104801
009801,2026-09-17,0,0,0,104556,104556
2480,2026-09-17,101826,0,0,2330,104156
2243,2026-09-17,103999,0,0,-18,103981
6112,2026-09-17,112080,0,0,-8240,103840
2849,2026-09-17,95020,0,0,8000,103020
1325,2026-09-17,102000,0,0,1000,103000
3622,2026-09-17,99501,0,0,1366,100867
6205,2026-09-17,101078,0,0,-687,100391
1612,2026-09-17,96012,0,0,2427,98439
2466,2026-09-17,96067,0,0,2000,98067
1227,2026-09-17,94000,0,0,4000,98000
8114,2026-09-17,96347,0,0,886,97233
2022,2026-09-17,93832,0,0,3000,96832
5288,2026-09-17,95016,0,0,1465,96481
9938,2026-09-17,69540,0,26728,178,96446
3055,2026-09-17,87975,0,0,7000,94975
1337,2026-09-17,92672,0,0,2000,94672
2444,2026-09-17,93000,0,0,1000,94000
2460,2026-09-17,93000,0,0,1000,94000
6533,2026-09-17,65608,0,0,28301,93909
00634R,2026-09-17,0,0,0,93000,93000
8081,2026-09-17,95020,0,-4000,983,92003
2207,2026-09-17,37552,0,43000,11000,91552
00905,2026-09-17,-17100,0,0,108376,91276
00941,2026-09-17,-13000,0,0,103232,90232
6526,2026-09-17,90250,0,0,-65,90185
2254,2026-09-17,104000,0,0,-13936,90064
2530,2026-09-17,52000,0,34802,3000,89802
2908,2026-09-17,87000,0,0,2000,89000
2069,2026-09-17,88552,0,0,0,88552
3704,2026-09-17,87059,0,0,1374,88433
00641R,2026-09-17,0,0,0,87381,87381
6689,2026-09-17,91816,0,0,-5000,86816
3617,2026-09-17,37475,0,50000,-2122,85353
3060,2026-09-17,102173,0,0,-17501,84672
2731,2026-09-17,80396,0,0,999,81395
6799,2026-09-17,81002,0,0,-45,80957
3563,2026-09-17,76678,0,0,3798,80476
2852,2026-09-17,78000,0,0,2000,80000
009812,2026-09-17,-1000,0,0,80277,79277
4562,2026-09-17,77004,0,0,1000,78004
2385,2026-09-17,95810,0,1000,-19293,77517
2374,2026-09-17,86644,0,0,-9213,77431
00897,2026-09-17,195000,0,0,-118329,76671
2360,2026-09-17,70641,0,-27193,31224,74672
6834,2026-09-17,46457,0,0,26472,72929
3653,2026-09-17,39491,0,51947,-18859,72579
1321,2026-09-17,71000,0,0,1000,72000
00982T,2026-09-17,0,0,0,71441,71441
4720,2026-09-17,70000,0,0,1000,71000
1702,2026-09-17,68309,0,0,1899,70208
7786,2026-09-17,75000,0,0,-5000,70000
3583,2026-09-17,61422,0,0,7898,69320
2850,2026-09-17,67160,0,0,1888,69048
2630,2026-09-17,71100,0,0,-3569,67531
2236,2026-09-17,67178,0,0,341,67519
1215,2026-09-17,62515,0,0,4530,67045
6405,2026-09-17,58000,0,0,8937,66937
3092,2026-09-17,64000,0,0,892,64892
2539,2026-09-17,54000,0,0,10302,64302
1465,2026-09-17,61000,0,0,2000,63000
4104,2026-09-17,61270,0,0,1000,62270
4590,2026-09-17,62000,0,0,188,62188
1540,2026-09-17,58000,0,0,4000,62000
7769,2026-09-17,44008,0,-1000,18680,61688
2611,2026-09-17,61000,0,0,0,61000
00944,2026-09-17,15000,0,0,45488,60488
4766,2026-09-17,57987,0,0,1319,59306
3149,2026-09-17,63666,0,0,-5927,57739
2017,2026-09-17,53085,0,0,4000,57085
6142,2026-09-17,58000,0,0,-1000,57000
5292,2026-09-17,57006,0,0,-43,56963
7827,2026-09-17,59110,0,0,-2477,56633
00683L,2026-09-17,0,0,0,56026,56026
4952,2026-09-17,56000,0,0,-87,55913
4569,2026-09-17,55000,0,0,900,55900
00763U,2026-09-17,-28000,0,0,83846,55846
6757,2026-09-17,52040,0,0,3000,55040
1517,2026-09-17,53000,0,0,2000,55000
2440,2026-09-17,56000,0,0,-1000,55000
7711,2026-09-17,38996,0,0,15618,54614
2204,2026-09-17,27190,0,24731,1871,53792
7822,2026-09-17,50000,0,0,3632,53632
1464,2026-09-17,50894,0,0,2000,52894
3592,2026-09-17,51170,0,0,1000,52170
3346,2026-09-17,52110,0,0,0,52110
2923,2026-09-17,61000,0,0,-9000,52000
2355,2026-09-17,17544,0,0,34136,51680
2601,2026-09-17,47564,0,0,4000,51564
6215,2026-09-17,50027,0,0,1131,51158
1598,2026-09-17,50000,0,0,1000,51000
6525,2026-09-17,17816,0,0,32966,50782
8438,2026-09-17,51000,0,0,-992,50008
6164,2026-09-17,49000,0,0,1000,50000
2614,2026-09-17,49000,0,0,1000,50000
2491,2026-09-17,49000,0,0,1000,50000
9946,2026-09-17,49000,0,0,1000,50000
1437,2026-09-17,49000,0,0,1000,50000
8011,2026-09-17,50000,0,0,0,50000
5234,2026-09-17,26787,0,21000,1683,49470
8478,2026-09-17,49050,0,0,0,49050
5519,2026-09-17,49000,0,0,31,49031
1786,2026-09-17,48000,0,0,1005,49005
2545,2026-09-17,44000,0,0,5000,49000
3419,2026-09-17,44000,0,0,5000,49000
2380,2026-09-17,47200,0,0,1000,48200
6277,2026-09-17,48056,0,0,0,48056
3338,2026-09-17,46970,0,0,1000,47970
1436,2026-09-17,47949,0,0,0,47949
2402,2026-09-17,55660,0,0,-8076,47584
9919,2026-09-17,46000,0,0,1000,47000
2228,2026-09-17,47000,0,0,0,47000
9935,2026-09-17,38000,0,8919,0,46919
1460,2026-09-17,43830,0,0,3000,46830
1603,2026-09-17,46000,0,0,0,46000
8464,2026-09-17,118927,0,-76000,2822,45749
2392,2026-09-17,24000,0,0,21363,45363
5258,2026-09-17,44711,0,0,0,44711
6541,2026-09-17,40131,0,0,4365,44496
4536,2026-09-17,43199,0,0,0,43199
3025,2026-09-17,43000,0,0,0,43000
2414,2026-09-17,40000,0,0,3000,43000
2535,2026-09-17,44000,0,0,-1000,43000
2415,2026-09-17,44000,0,0,-1051,42949
00643,2026-09-17,-41000,0,0,83061,42061
3257,2026-09-17,42000,0,0,0,42000
3515,2026-09-17,64779,0,0,-22821,41958
4155,2026-09-17,41721,0,0,0,41721
1558,2026-09-17,40693,0,0,1000,41693
3705,2026-09-17,40214,0,0,1000,41214
00912,2026-09-17,-13000,0,0,54125,41125
3669,2026-09-17,40000,0,0,1000,41000
6902,2026-09-17,40980,0,0,0,40980
1231,2026-09-17,39000,0,-320,2172,40852
6756,2026-09-17,40917,0,0,-582,40335
3054,2026-09-17,41000,0,0,-1000,40000
1734,2026-09-17,37595,0,0,2000,39595
5203,2026-09-17,39100,0,0,0,39100
6591,2026-09-17,37000,0,0,1003,38003
6243,2026-09-17,37600,0,0,-2,37598
