code,ts,price,open,high,low,volume
5534,2026-09-16 09:59:12,72.9000015258789,73,73.19999694824219,72.9000015258789,52114
6919,2026-09-16 09:59:12,80.0999984741211,80.4000015258789,80.80000305175781,79.80000305175781,529609
4534,2026-09-16 09:59:12,27.899999618530273,27.299999237060547,28,27.299999237060547,32081
4973,2026-09-16 09:59:12,137,135.5,137,135.5,59371
3209,2026-09-16 09:59:12,44.900001525878906,44.25,45.099998474121094,44.25,286287
2401,2026-09-16 09:59:12,24.200000762939453,23.799999237060547,24.299999237060547,23.799999237060547,283154
4746,2026-09-16 09:59:12,45.849998474121094,46.099998474121094,46.20000076293945,45.75,50599
2406,2026-09-16 09:59:12,26.149999618530273,26.049999237060547,26.25,26,212154
3293,2026-09-16 09:59:12,703,699,704,698,68123
2014,2026-09-16 09:59:12,16.350000381469727,16.399999618530273,16.399999618530273,16.299999237060547,122960
3059,2026-09-16 09:59:12,37.54999923706055,37.20000076293945,37.849998474121094,37.20000076293945,144986
4532,2026-09-16 09:59:12,23.5,23.549999237060547,23.549999237060547,23.450000762939453,9000
1216,2026-09-16 09:59:12,74.5,74.80000305175781,74.80000305175781,74.19999694824219,485077
2105,2026-09-16 09:59:12,30.049999237060547,30.149999618530273,30.25,30,349310
2501,2026-09-16 09:59:12,21.350000381469727,21.450000762939453,21.450000762939453,21.25,274980
6174,2026-09-16 09:59:12,43.900001525878906,44.349998474121094,45.5,43.150001525878906,438941
2345,2026-09-16 09:59:12,1850,1840,1855,1830,350474
3675,2026-09-16 09:59:12,281,270,281.5,270,179275
4989,2026-09-16 09:59:12,59,58.5,59.29999923706055,58.29999923706055,376234
5471,2026-09-16 09:59:12,50.400001525878906,50,50.400001525878906,50,63922
2302,2026-09-16 09:59:12,41.5,40.5,41.650001525878906,40.5,337943
3357,2026-09-16 09:59:12,199,202,202,198,84536
6202,2026-09-16 09:59:12,54.20000076293945,53.79999923706055,54.29999923706055,53.70000076293945,109211
6186,2026-09-16 09:59:12,29.799999237060547,29.649999618530273,29.850000381469727,29.649999618530273,19132
1708,2026-09-16 09:59:12,48.5,48.04999923706055,48.54999923706055,48.04999923706055,121372
6901,2026-09-16 09:59:12,15.100000381469727,15.149999618530273,15.149999618530273,15.050000190734863,98050
1789,2026-09-16 09:59:12,18.149999618530273,18.149999618530273,18.200000762939453,18.149999618530273,28004
3596,2026-09-16 09:59:12,154,155.5,155.5,154,62663
8422,2026-09-16 09:59:12,26.299999237060547,25.950000762939453,26.299999237060547,25.950000762939453,250411
7780,2026-09-16 09:59:12,16.149999618530273,16.049999237060547,16.149999618530273,16.049999237060547,126373
2106,2026-09-16 09:59:12,16.549999237060547,16.649999618530273,16.649999618530273,16.549999237060547,83622
4919,2026-09-16 09:59:12,114,112,114,111.5,319738
2375,2026-09-16 09:59:12,117.5,118.5,119,117,316285
5328,2026-09-16 09:59:12,52.29999923706055,52.20000076293945,52.400001525878906,51.5,858862
1785,2026-09-16 09:59:12,94.69999694824219,93.5,95.19999694824219,93.5,507663
6488,2026-09-16 09:59:12,915,927,940,912,1794795
2458,2026-09-16 09:59:12,126.5,126,126.5,126,62416
6182,2026-09-16 09:59:12,107,108,109.5,107,7549446
8131,2026-09-16 09:59:12,58.599998474121094,58.099998474121094,58.599998474121094,58.099998474121094,113746
6215,2026-09-16 09:59:12,96.0999984741211,97.0999984741211,97.0999984741211,95.5999984741211,26286
6175,2026-09-16 09:59:12,68.9000015258789,69.5999984741211,69.80000305175781,68.5999984741211,83681
5483,2026-09-16 09:59:12,179,179,181.5,178,1117621
1809,2026-09-16 09:59:12,36.900001525878906,36.45000076293945,37.25,36.45000076293945,189108
3028,2026-09-16 09:59:12,60.79999923706055,60.79999923706055,61,60.599998474121094,51829
2425,2026-09-16 09:59:12,36,35.79999923706055,36,35.70000076293945,58050
6156,2026-09-16 09:59:12,20.399999618530273,20.149999618530273,20.399999618530273,20.049999237060547,46101
2539,2026-09-16 09:59:12,34.349998474121094,34.25,34.349998474121094,34,73680
1616,2026-09-16 09:59:12,18.350000381469727,18.399999618530273,18.399999618530273,18.350000381469727,10001
1227,2026-09-16 09:59:12,28.149999618530273,28.25,28.25,28.149999618530273,60713
2605,2026-09-16 09:59:12,36.45000076293945,35.099998474121094,36.79999923706055,35.099998474121094,5707684
6285,2026-09-16 09:59:12,222.5,225,227,222,523541
6120,2026-09-16 09:59:12,11.899999618530273,11.850000381469727,11.899999618530273,11.800000190734863,96100
8070,2026-09-16 09:59:12,49.54999923706055,49.45000076293945,49.95000076293945,49.400001525878906,96442
4123,2026-09-16 09:59:12,30.299999237060547,30.350000381469727,30.450000762939453,30.25,85943
3346,2026-09-16 09:59:12,19.399999618530273,19.549999237060547,19.549999237060547,19.399999618530273,6101
6881,2026-09-16 09:59:12,211,211,211,211,0
3296,2026-09-16 09:59:12,26.350000381469727,27.25,27.25,26.049999237060547,32922
6690,2026-09-16 09:59:12,185,184.5,187,182,240848
6148,2026-09-16 09:59:12,37,37.599998474121094,38.900001525878906,36.54999923706055,9039236
6689,2026-09-16 09:59:12,67.5999984741211,69.0999984741211,71.5,67.30000305175781,963400
1558,2026-09-16 09:59:12,108.5,108.5,108.5,108.5,0
1528,2026-09-16 09:59:12,25.25,24.799999237060547,26.299999237060547,24.600000381469727,14119963
2444,2026-09-16 09:59:12,11.5,11.550000190734863,11.649999618530273,11.449999809265137,23000
2428,2026-09-16 09:59:12,253,257.5,257.5,253,113359
6870,2026-09-16 09:59:12,321,326.5,330,309,204346
6706,2026-09-16 09:59:12,145,143.5,145.5,140.5,2923516
6925,2026-09-16 09:59:12,58.70000076293945,58.400001525878906,60.20000076293945,58,165881
6909,2026-09-16 09:59:12,41.54999923706055,40.70000076293945,41.75,40.70000076293945,77180
3311,2026-09-16 09:59:12,36.25,36.79999923706055,36.849998474121094,36.04999923706055,268767
5212,2026-09-16 08:59:12,46.349998474121094,46.95000076293945,46.95000076293945,46.099998474121094,11468
5543,2026-09-16 09:59:12,27.299999237060547,29.200000762939453,29.200000762939453,27.299999237060547,6000
4138,2026-09-16 09:59:12,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,0
2468,2026-09-16 09:59:12,42.70000076293945,43.25,44.79999923706055,42,18221236
4545,2026-09-16 09:59:12,32.349998474121094,32.5,32.849998474121094,32.349998474121094,11241
6142,2026-09-16 09:59:12,8.720000267028809,8.699999809265137,8.720000267028809,8.640000343322754,25036
6112,2026-09-16 09:59:12,49.349998474121094,48.75,50.400001525878906,48.5,2812917
6150,2026-09-16 09:59:12,61,60.599998474121094,62,60.599998474121094,22002
1474,2026-09-16 09:59:12,9.829999923706055,9.859999656677246,9.859999656677246,9.829999923706055,9001
6605,2026-09-16 09:59:12,137,138,138,137,21000
2208,2026-09-16 09:59:12,18.950000762939453,18.799999237060547,19,18.799999237060547,167052
4585,2026-09-16 09:59:12,295,296,296,293,24082
6225,2026-09-16 09:59:12,60.599998474121094,64,64,59.900001525878906,36797
2426,2026-09-16 09:59:12,97.80000305175781,90.9000015258789,99,90.9000015258789,22750866
3234,2026-09-16 09:59:12,174.5,163.5,179,163.5,1527831
3006,2026-09-16 09:59:12,268.5,266,271.5,265.5,2078847
3374,2026-09-16 09:59:12,410.5,417,422,410.5,2684415
3229,2026-09-16 09:59:12,62.5,59.400001525878906,63.70000076293945,58.5,2491216
6141,2026-09-16 09:59:12,49,48.25,49.25,48.20000076293945,193079
2221,2026-09-16 09:59:12,105.5,96.0999984741211,105.5,95.5999984741211,7874146
2454,2026-09-16 09:59:12,4555,4435,4570,4435,1497446
5321,2026-09-16 09:59:12,64.80000305175781,66.0999984741211,66.4000015258789,63.79999923706055,505250
6426,2026-09-16 09:59:12,330,303,330,303,2592254
3498,2026-09-16 09:59:12,189.5,175,190.5,174,1623288
4908,2026-09-16 09:59:12,234,226,239,223.5,3256892
6933,2026-09-16 09:59:12,290.5,286,292.5,282.5,229980
3653,2026-09-16 09:59:12,5375,5320,5540,5285,454350
6924,2026-09-16 09:59:12,128,128,129,128,10004
2883,2026-09-16 09:59:12,38.29999923706055,38.29999923706055,38.79999923706055,38.04999923706055,7084623
2395,2026-09-16 09:59:12,682,685,686,676,349476
2033,2026-09-16 09:59:12,28.049999237060547,26,28.049999237060547,25.799999237060547,774912
6505,2026-09-16 09:59:12,83.80000305175781,83.4000015258789,85,83,5288978
6461,2026-09-16 09:59:12,24.450000762939453,24.600000381469727,24.600000381469727,24.450000762939453,0
