index_code,trade_date,open,high,low,close,volume
DJI,2026-08-10,54072.66015625,54072.66015625,53850.19140625,53975.98046875,413890000
NASDAQ,2026-08-10,26680.439453125,26724.630859375,26548.259765625,26605.359375,7675200000
SOX,2026-08-10,12424.669921875,12432.9404296875,11992.9501953125,11993.8603515625,0
SPX,2026-08-10,7751.740234375,7773.759765625,7743.10986328125,7753.10986328125,4879540000
TAIEX,2026-08-11,44883.8984375,45195.41015625,44652.05859375,45120.71875,0
TPEx,2026-08-11,390.92999267578125,393.1199951171875,386.0899963378906,391.67999267578125,0
