stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
2883B,2026-09-14,515000,0,0,-45000,470000
3673,2026-09-14,334823,0,0,125884,460707
2618,2026-09-14,1229515,0,-525948,-243247,460320
2308,2026-09-14,308015,0,30501,120163,458679
2375,2026-09-14,438296,0,0,16951,455247
2368,2026-09-14,1316961,0,-693000,-177166,446795
6962,2026-09-14,446064,0,0,390,446454
00965,2026-09-14,741000,0,0,-300893,440107
00753L,2026-09-14,753000,0,0,-318522,434478
4927,2026-09-14,428129,0,0,1284,429413
4956,2026-09-14,420214,0,0,2689,422903
2637,2026-09-14,-589939,0,1026000,-14090,421971
2515,2026-09-14,393000,0,0,19891,412891
2329,2026-09-14,457271,0,0,-44443,412828
009817,2026-09-14,778000,0,0,-368313,409687
9958,2026-09-14,464487,0,0,-64095,400392
2912,2026-09-14,393886,0,2523,3482,399891
3022,2026-09-14,392478,0,0,6481,398959
2385,2026-09-14,375153,0,4000,16397,395550
9921,2026-09-14,428338,0,0,-34083,394255
3024,2026-09-14,391344,0,0,0,391344
00907,2026-09-14,-33000,0,0,398916,365916
6257,2026-09-14,334181,0,9000,9252,352433
8021,2026-09-14,331541,0,0,19291,350832
1308,2026-09-14,353525,0,0,-9581,343944
00901,2026-09-14,-40000,0,0,376666,336666
3033,2026-09-14,207704,0,0,128510,336214
2458,2026-09-14,308911,0,25000,-17287,316624
6152,2026-09-14,310006,0,0,4000,314006
00995A,2026-09-14,-931000,0,0,1240226,309226
2606,2026-09-14,429359,0,0,-130371,298988
6531,2026-09-14,353401,0,-8000,-46496,298905
3661,2026-09-14,331248,0,0,-32864,298384
00735,2026-09-14,6176,0,0,290016,296192
00910,2026-09-14,137012,0,0,157621,294633
00916,2026-09-14,171000,0,0,121405,292405
3044,2026-09-14,316811,0,-61000,32724,288535
2356,2026-09-14,193831,0,-2000,96480,288311
00944,2026-09-14,4000,0,0,283938,287938
2313,2026-09-14,-370979,0,1127617,-476321,280317
6672,2026-09-14,251794,0,0,26032,277826
6451,2026-09-14,280257,0,0,-7934,272323
1218,2026-09-14,271000,0,0,0,271000
00402A,2026-09-14,-130000,0,0,400964,270964
6415,2026-09-14,221976,0,4230,42215,268421
6278,2026-09-14,218792,0,15000,34488,268280
2601,2026-09-14,268097,0,0,0,268097
1447,2026-09-14,266020,0,0,0,266020
6589,2026-09-14,259720,0,0,584,260304
2211,2026-09-14,258000,0,0,1591,259591
3406,2026-09-14,484474,0,6620,-234343,256751
00904,2026-09-14,-66000,0,0,320220,254220
1316,2026-09-14,250354,0,0,-46,250308
9938,2026-09-14,410000,0,0,-162264,247736
2468,2026-09-14,238000,0,0,9372,247372
2603,2026-09-14,-3593482,0,4191600,-353609,244509
6282,2026-09-14,263500,0,51000,-71610,242890
3011,2026-09-14,241000,0,0,1000,242000
6805,2026-09-14,270858,0,-48000,11905,234763
3443,2026-09-14,-46036,0,345600,-64905,234659
3014,2026-09-14,222437,0,1000,1784,225221
6706,2026-09-14,-230906,0,0,446230,215324
7795,2026-09-14,202151,0,1000,10736,213887
7788,2026-09-14,185165,0,0,21080,206245
9945,2026-09-14,84824,0,0,120758,205582
2478,2026-09-14,127001,0,0,78012,205013
6426,2026-09-14,243246,0,-33000,-6987,203259
2485,2026-09-14,174348,0,0,27347,201695
2345,2026-09-14,324662,0,-203850,77925,198737
00960,2026-09-14,248046,0,0,-53470,194576
00701,2026-09-14,85020,0,0,106770,191790
00932,2026-09-14,0,0,0,190303,190303
6901,2026-09-14,170059,0,0,14000,184059
00650L,2026-09-14,-16000,0,0,197146,181146
2439,2026-09-14,162849,0,30000,-15142,177707
3645,2026-09-14,178286,0,0,-1828,176458
2399,2026-09-14,183186,0,0,-6903,176283
6668,2026-09-14,175787,0,0,0,175787
6933,2026-09-14,172725,0,0,2792,175517
6830,2026-09-14,190265,0,0,-14982,175283
2851,2026-09-14,-916832,0,1171000,-78898,175270
3047,2026-09-14,174000,0,0,690,174690
00897,2026-09-14,716000,0,0,-546158,169842
3708,2026-09-14,156422,0,13000,-1386,168036
00639,2026-09-14,-94000,0,0,260615,166615
3031,2026-09-14,163120,0,0,0,163120
3055,2026-09-14,156125,0,0,5964,162089
2395,2026-09-14,143335,0,25000,-8678,159657
2233,2026-09-14,152000,0,0,5978,157978
6153,2026-09-14,163010,0,0,-6662,156348
2915,2026-09-14,138712,0,0,17298,156010
4585,2026-09-14,160201,0,0,-5278,154923
2367,2026-09-14,161357,0,0,-8387,152970
6155,2026-09-14,149123,0,0,1000,150123
00681R,2026-09-14,151000,0,0,-1000,150000
00689R,2026-09-14,-3000,0,0,151900,148900
3653,2026-09-14,-46514,0,175000,18210,146696
6525,2026-09-14,135710,0,0,8906,144616
2536,2026-09-14,145000,0,0,-4000,141000
3059,2026-09-14,99294,0,50000,-10575,138719
6141,2026-09-14,151302,0,0,-13000,138302
4746,2026-09-14,137000,0,0,0,137000
00752,2026-09-14,17000,0,0,118163,135163
4968,2026-09-14,135000,0,0,-1147,133853
8464,2026-09-14,71011,0,48005,13959,132975
00986A,2026-09-14,-108000,0,0,240287,132287
00717,2026-09-14,0,0,0,132000,132000
006205,2026-09-14,-8000,0,0,139321,131321
009812,2026-09-14,-4000,0,0,133843,129843
5225,2026-09-14,130000,0,0,-314,129686
2401,2026-09-14,211660,0,0,-83846,127814
2328,2026-09-14,165000,0,0,-37199,127801
00898,2026-09-14,32000,0,0,95043,127043
6191,2026-09-14,91578,0,17000,16156,124734
6189,2026-09-14,122000,0,0,2398,124398
5269,2026-09-14,79920,0,4000,38312,122232
6412,2026-09-14,95032,0,25000,2113,122145
6768,2026-09-14,121000,0,0,1000,122000
009804,2026-09-14,-116000,0,0,237361,121361
6541,2026-09-14,118667,0,0,0,118667
8210,2026-09-14,117021,0,0,-2978,114043
2534,2026-09-14,115000,0,0,-1049,113951
6271,2026-09-14,142903,0,0,-29454,113449
00636,2026-09-14,-3000,0,0,115954,112954
2537,2026-09-14,117000,0,0,-5000,112000
00989A,2026-09-14,935000,0,0,-824222,110778
6116,2026-09-14,212014,0,0,-102343,109671
6719,2026-09-14,93622,0,0,15530,109152
6789,2026-09-14,117842,0,0,-10913,106929
3545,2026-09-14,120000,0,0,-13372,106628
009801,2026-09-14,-102000,0,0,208319,106319
8105,2026-09-14,104229,0,0,1999,106228
2404,2026-09-14,128619,0,-37000,13453,105072
2905,2026-09-14,-6392,0,0,108000,101608
2393,2026-09-14,31000,0,2200,66207,99407
2493,2026-09-14,76073,0,0,22480,98553
6526,2026-09-14,99951,0,0,-2066,97885
1809,2026-09-14,96062,0,0,502,96564
8081,2026-09-14,94355,0,500,223,95078
3312,2026-09-14,121000,0,0,-25995,95005
1721,2026-09-14,93233,0,0,0,93233
6790,2026-09-14,86000,0,0,5802,91802
3030,2026-09-14,109000,0,0,-18237,90763
3550,2026-09-14,99133,0,0,-8417,90716
00640L,2026-09-14,0,0,0,90082,90082
2495,2026-09-14,66335,0,40000,-17001,89334
1519,2026-09-14,100241,0,1487,-13186,88542
1217,2026-09-14,88000,0,0,0,88000
00653L,2026-09-14,-2000,0,0,89339,87339
6873,2026-09-14,87200,0,0,0,87200
3046,2026-09-14,82000,0,0,3369,85369
8016,2026-09-14,109000,0,-15000,-8849,85151
2365,2026-09-14,84000,0,0,-819,83181
00852L,2026-09-14,0,0,0,82625,82625
2832,2026-09-14,73775,0,0,6950,80725
6414,2026-09-14,66380,0,15000,-1073,80307
4736,2026-09-14,60000,0,10000,10000,80000
6133,2026-09-14,71592,0,0,8000,79592
2241,2026-09-14,79213,0,0,-11,79202
7765,2026-09-14,61000,0,0,17159,78159
1310,2026-09-14,83023,0,0,-4880,78143
00936,2026-09-14,-3000,0,0,80788,77788
2480,2026-09-14,66222,0,10000,1255,77477
5244,2026-09-14,75000,0,0,0,75000
2420,2026-09-14,70556,0,0,3726,74282
9917,2026-09-14,55860,0,18000,0,73860
2351,2026-09-14,-12664,0,0,85866,73202
1414,2026-09-14,66003,0,0,7000,73003
1708,2026-09-14,82000,0,0,-10539,71461
3532,2026-09-14,-592061,0,636000,27278,71217
4764,2026-09-14,76150,0,0,-7374,68776
1618,2026-09-14,68116,0,0,0,68116
4526,2026-09-14,70930,0,0,-3817,67113
2405,2026-09-14,68002,0,0,-1000,67002
00893,2026-09-14,-89000,0,0,153331,64331
4720,2026-09-14,63605,0,0,0,63605
6579,2026-09-14,59581,0,0,3658,63239
2421,2026-09-14,223179,0,-19000,-141807,62372
8404,2026-09-14,62000,0,0,0,62000
00683L,2026-09-14,0,0,0,61800,61800
3209,2026-09-14,68000,0,0,-7307,60693
8039,2026-09-14,-436112,0,10000,484062,57950
1568,2026-09-14,51991,0,0,5934,57925
00633L,2026-09-14,21000,0,0,36846,57846
6689,2026-09-14,51922,0,0,4157,56079
2607,2026-09-14,55035,0,0,1000,56035
6715,2026-09-14,55318,0,0,454,55772
2101,2026-09-14,46785,0,0,8917,55702
00757,2026-09-14,249219,0,0,-194132,55087
2472,2026-09-14,557802,0,-500000,-3165,54637
00652,2026-09-14,-1000,0,0,55523,54523
2476,2026-09-14,6412,0,0,47543,53955
8213,2026-09-14,54000,0,0,-103,53897
8215,2026-09-14,-2870,0,57000,-467,53663
2362,2026-09-14,61006,0,0,-9005,52001
3092,2026-09-14,53000,0,0,-1000,52000
4306,2026-09-14,-5000,0,0,57000,52000
3694,2026-09-14,52000,0,0,0,52000
6994,2026-09-14,55000,0,0,-4460,50540
00733,2026-09-14,17000,0,0,33203,50203
00876,2026-09-14,-337000,0,0,387112,50112
00983A,2026-09-14,953000,0,0,-903635,49365
4916,2026-09-14,57389,0,0,-10359,47030
5471,2026-09-14,102454,0,0,-55426,47028
2207,2026-09-14,32171,0,13760,653,46584
3023,2026-09-14,49817,0,-3000,-313,46504
8454,2026-09-14,42768,0,983,2109,45860
00941,2026-09-14,-221979,0,0,267100,45121
6202,2026-09-14,49017,0,0,-4629,44388
2348,2026-09-14,44579,0,0,-214,44365
6944,2026-09-14,38037,0,460,5471,43968
3518,2026-09-14,43968,0,0,0,43968
1437,2026-09-14,31000,0,0,12000,43000
1795,2026-09-14,68285,0,0,-25938,42347
1540,2026-09-14,42000,0,0,0,42000
1463,2026-09-14,42000,0,0,0,42000
1219,2026-09-14,42801,0,0,-1000,41801
3717,2026-09-14,17999,0,0,22831,40830
1529,2026-09-14,41120,0,0,-1000,40120
2425,2026-09-14,80900,0,0,-41000,39900
5284,2026-09-14,43043,0,0,-3626,39417
4588,2026-09-14,33000,0,0,6206,39206
7769,2026-09-14,45322,0,-8000,1853,39175
2331,2026-09-14,70153,0,0,-31000,39153
1449,2026-09-14,37001,0,0,501,37502
2498,2026-09-14,43185,0,0,-5744,37441
6243,2026-09-14,36719,0,0,684,37403
5258,2026-09-14,38000,0,0,-1499,36501
2511,2026-09-14,-53000,0,0,89000,36000
4564,2026-09-14,35000,0,0,-200,34800
2034,2026-09-14,34276,0,0,-2,34274
00737,2026-09-14,29000,0,0,4878,33878
009808,2026-09-14,-29000,0,0,62260,33260
1532,2026-09-14,33000,0,0,0,33000
8045,2026-09-14,33000,0,0,-234,32766
3028,2026-09-14,22544,0,2200,7990,32734
3021,2026-09-14,31000,0,0,1000,32000
3308,2026-09-14,34000,0,0,-2000,32000
2423,2026-09-14,28000,0,0,4000,32000
00643,2026-09-14,4000,0,0,27206,31206
4934,2026-09-14,38965,0,0,-9000,29965
3592,2026-09-14,28570,0,0,1000,29570
3135,2026-09-14,46000,0,0,-17869,28131
020034,2026-09-14,0,0,0,28000,28000
2488,2026-09-14,28000,0,0,0,28000
2316,2026-09-14,32200,0,0,-4827,27373
3338,2026-09-14,33110,0,0,-6000,27110
7799,2026-09-14,33095,0,0,-6000,27095
8104,2026-09-14,27000,0,0,0,27000
4935,2026-09-14,27000,0,0,0,27000
1517,2026-09-14,30000,0,0,-3037,26963
9940,2026-09-14,26000,0,0,869,26869
2543,2026-09-14,26400,0,0,-145,26255
3257,2026-09-14,26000,0,0,0,26000
6205,2026-09-14,26000,0,0,-514,25486
1325,2026-09-14,25362,0,0,0,25362
6585,2026-09-14,24000,0,0,0,24000
6902,2026-09-14,25000,0,0,-1000,24000
8249,2026-09-14,24000,0,0,0,24000
1416,2026-09-14,12851,0,0,11000,23851
00634R,2026-09-14,0,0,0,23800,23800
3437,2026-09-14,23000,0,0,0,23000
6272,2026-09-14,22000,0,0,1000,23000
2527,2026-09-14,30642,0,0,-7996,22646
2483,2026-09-14,23302,0,0,-1000,22302
6230,2026-09-14,22000,0,0,0,22000
6799,2026-09-14,22000,0,0,-104,21896
00972,2026-09-14,0,0,0,21661,21661
6742,2026-09-14,21000,0,0,0,21000
2415,2026-09-14,20000,0,0,407,20407
00731,2026-09-14,-185000,0,0,205301,20301
8114,2026-09-14,21000,0,0,-747,20253
1702,2026-09-14,20000,0,0,0,20000
2228,2026-09-14,20000,0,0,0,20000
3701,2026-09-14,19000,0,0,760,19760
9919,2026-09-14,19000,0,0,0,19000
6224,2026-09-14,-17206,0,0,36000,18794
00949,2026-09-14,65000,0,0,-46824,18176
2428,2026-09-14,3547,0,0,14601,18148
1466,2026-09-14,18000,0,0,0,18000
3043,2026-09-14,17000,0,0,1000,18000
2457,2026-09-14,21623,0,0,-3713,17910
8438,2026-09-14,17000,0,0,0,17000
5519,2026-09-14,15000,0,0,2000,17000
1524,2026-09-14,17000,0,0,0,17000
8162,2026-09-14,15000,0,0,1755,16755
00651R,2026-09-14,-15000,0,0,31200,16200
2364,2026-09-14,18003,0,0,-2000,16003
00657,2026-09-14,-2000,0,0,17909,15909
8499,2026-09-14,16000,0,0,-386,15614
00911,2026-09-14,2381,0,0,13210,15591
4551,2026-09-14,12814,0,0,2205,15019
6782,2026-09-14,35035,0,-25000,4492,14527
6658,2026-09-14,15000,0,0,-508,14492
4952,2026-09-14,10015,0,0,4000,14015
3058,2026-09-14,16000,0,0,-2000,14000
3002,2026-09-14,12000,0,0,2000,14000
6923,2026-09-14,14000,0,0,0,14000
00674R,2026-09-14,0,0,0,13975,13975
3015,2026-09-14,-15000,0,29000,-243,13757
3617,2026-09-14,13195,0,0,35,13230
2462,2026-09-14,15000,0,0,-2000,13000
1526,2026-09-14,13000,0,0,0,13000
1446,2026-09-14,14000,0,0,-1000,13000
6409,2026-09-14,-59927,0,74000,-1453,12620
1760,2026-09-14,12001,0,0,0,12001
2705,2026-09-14,15000,0,0,-3000,12000
2380,2026-09-14,11000,0,0,1000,12000
3652,2026-09-14,9000,0,0,3000,12000
4426,2026-09-14,12000,0,0,0,12000
1456,2026-09-14,3000,0,0,9000,12000
00668,2026-09-14,0,0,0,11405,11405
6937,2026-09-14,14080,0,0,-2958,11122
00647L,2026-09-14,0,0,0,11079,11079
1210,2026-09-14,9431,0,0,1607,11038
1471,2026-09-14,11000,0,0,0,11000
020020,2026-09-14,0,0,0,11000,11000
4178,2026-09-14,11000,0,0,0,11000
6776,2026-09-14,11000,0,0,0,11000
2516,2026-09-14,10813,0,0,0,10813
2597,2026-09-14,2532,0,1839,5896,10267
6277,2026-09-14,23095,0,0,-13000,10095
7823,2026-09-14,12000,0,0,-1933,10067
2459,2026-09-14,0,0,0,10000,10000
2430,2026-09-14,10000,0,0,0,10000
00654R,2026-09-14,0,0,0,9796,9796
1340,2026-09-14,9000,0,0,0,9000
00903,2026-09-14,0,0,0,8849,8849
1786,2026-09-14,13174,0,0,-5000,8174
6024,2026-09-14,8169,0,0,0,8169
6698,2026-09-14,8010,0,0,0,8010
020031,2026-09-14,0,0,0,8000,8000
1806,2026-09-14,8000,0,0,0,8000
4195,2026-09-14,8000,0,0,-661,7339
5907,2026-09-14,7000,0,0,0,7000
3321,2026-09-14,7000,0,0,0,7000
3050,2026-09-14,7000,0,0,0,7000
6281,2026-09-14,7000,0,0,0,7000
7736,2026-09-14,7000,0,0,0,7000
6472,2026-09-14,4233,0,0,2225,6458
006206,2026-09-14,0,0,0,6420,6420
1904,2026-09-14,-11674,0,0,18000,6326
0061,2026-09-14,8000,0,0,-1767,6233
5236,2026-09-14,7880,0,0,-1704,6176
1321,2026-09-14,6000,0,0,0,6000
1626,2026-09-14,6000,0,0,0,6000
1725,2026-09-14,6000,0,0,0,6000
2642,2026-09-14,6000,0,0,0,6000
6128,2026-09-14,6000,0,0,0,6000
2528,2026-09-14,68000,0,0,-62545,5455
4999,2026-09-14,5000,0,0,372,5372
3150,2026-09-14,2000,0,0,3262,5262
2231,2026-09-14,5000,0,0,196,5196
00971,2026-09-14,0,0,0,5065,5065
7786,2026-09-14,5061,0,0,0,5061
910861,2026-09-14,5000,0,0,0,5000
2904,2026-09-14,5000,0,0,0,5000
1338,2026-09-14,2000,0,0,3000,5000
020029,2026-09-14,0,0,0,5000,5000
01009T,2026-09-14,5000,0,0,0,5000
00656R,2026-09-14,0,0,0,5000,5000
2887G,2026-09-14,5000,0,0,0,5000
8011,2026-09-14,5000,0,0,0,5000
1225,2026-09-14,6963,0,0,-2000,4963
009810,2026-09-14,0,0,0,4793,4793
3530,2026-09-14,5000,0,0,-462,4538
1220,2026-09-14,4469,0,0,-51,4418
7822,2026-09-14,-6000,0,0,10303,4303
00861,2026-09-14,-84000,0,0,88177,4177
00783,2026-09-14,7000,0,0,-2933,4067
6906,2026-09-14,4000,0,0,20,4020
6957,2026-09-14,8000,0,0,-4000,4000
6792,2026-09-14,4000,0,0,0,4000
2723,2026-09-14,4000,0,0,0,4000
2429,2026-09-14,4000,0,0,0,4000
6796,2026-09-14,3100,0,0,0,3100
4441,2026-09-14,3080,0,0,0,3080
6491,2026-09-14,17685,0,0,-14607,3078
6165,2026-09-14,-17927,0,0,21000,3073
7689,2026-09-14,3000,0,0,0,3000
7705,2026-09-14,-4000,0,0,7000,3000
8467,2026-09-14,3000,0,0,0,3000
912000,2026-09-14,3000,0,0,0,3000
6115,2026-09-14,3000,0,0,0,3000
2440,2026-09-14,26000,0,0,-23000,3000
1776,2026-09-14,3000,0,0,0,3000
2102,2026-09-14,3000,0,0,0,3000
020038,2026-09-14,0,0,0,3000,3000
1467,2026-09-14,10000,0,0,-7000,3000
1614,2026-09-14,3000,0,0,0,3000
3018,2026-09-14,3000,0,0,0,3000
3138,2026-09-14,2018,0,0,651,2669
8478,2026-09-14,1495,0,0,1000,2495
2247,2026-09-14,2448,0,0,0,2448
6573,2026-09-14,2180,0,0,0,2180
1476,2026-09-14,69123,0,10000,-77106,2017
2901,2026-09-14,3010,0,0,-1000,2010
2882B,2026-09-14,0,0,0,2000,2000
2748,2026-09-14,2000,0,0,0,2000
020028,2026-09-14,0,0,0,2000,2000
020000,2026-09-14,0,0,0,2000,2000
8463,2026-09-14,-4000,0,0,6000,2000
6614,2026-09-14,2000,0,0,0,2000
3607,2026-09-14,3000,0,0,-1000,2000
4148,2026-09-14,-1000,0,0,3000,2000
4439,2026-09-14,0,0,0,2000,2000
4582,2026-09-14,-6000,0,0,7950,1950
8462,2026-09-14,-63,0,0,1981,1918
6854,2026-09-14,4994,0,0,-3258,1736
6861,2026-09-14,-14000,0,0,15723,1723
9136,2026-09-14,2000,0,0,-614,1386
00703,2026-09-14,0,0,0,1134,1134
1459,2026-09-14,-4992,0,0,6000,1008
01007T,2026-09-14,1000,0,0,0,1000
1583,2026-09-14,0,0,0,1000,1000
00660,2026-09-14,0,0,0,1000,1000
2891B,2026-09-14,0,0,0,1000,1000
2887H,2026-09-14,1000,0,0,0,1000
2417,2026-09-14,1000,0,0,0,1000
8940,2026-09-14,1000,0,0,0,1000
910322,2026-09-14,1000,0,0,0,1000
7791,2026-09-14,1000,0,0,0,1000
4552,2026-09-14,1000,0,0,0,1000
4545,2026-09-14,1000,0,0,0,1000
4737,2026-09-14,1000,0,0,0,1000
00684R,2026-09-14,0,0,0,1000,1000
3557,2026-09-14,3000,0,0,-2000,1000
3419,2026-09-14,1000,0,0,0,1000
3296,2026-09-14,0,0,0,1000,1000
3025,2026-09-14,1000,0,0,0,1000
020030,2026-09-14,0,0,0,1000,1000
020037,2026-09-14,0,0,0,1000,1000
5306,2026-09-14,7998,0,-9000,2000,998
5203,2026-09-14,5000,0,0,-4077,923
00739,2026-09-14,0,0,0,598,598
6136,2026-09-14,565,0,0,0,565
6862,2026-09-14,-1223,0,0,1663,440
3032,2026-09-14,-791,0,0,1006,215
4583,2026-09-14,202,0,0,0,202
2387,2026-09-14,140,0,0,0,140
6671,2026-09-14,50,0,0,0,50
6674,2026-09-14,0,0,0,0,0
6931,2026-09-14,-3000,0,0,3000,0
6887,2026-09-14,0,0,0,0,0
6914,2026-09-14,0,0,0,0,0
6464,2026-09-14,0,0,0,0,0
00707R,2026-09-14,0,0,0,0,0
9937,2026-09-14,-5000,0,0,5000,0
8481,2026-09-14,-1000,0,0,1000,0
6965,2026-09-14,0,0,0,0,0
6934,2026-09-14,0,0,0,0,0
2910,2026-09-14,0,0,0,0,0
00775B,2026-09-14,0,0,0,0,0
1233,2026-09-14,0,0,0,0,0
1454,2026-09-14,0,0,0,0,0
1468,2026-09-14,-3000,0,0,3000,0
1423,2026-09-14,0,0,0,0,0
1418,2026-09-14,0,0,0,0,0
9943,2026-09-14,0,0,0,0,0
1443,2026-09-14,0,0,0,0,0
1315,2026-09-14,0,0,0,0,0
6117,2026-09-14,20000,0,0,-20249,-249
006204,2026-09-14,0,0,0,-444,-444
6625,2026-09-14,-10000,0,0,9534,-466
6592,2026-09-14,31440,0,-30000,-1934,-494
6951,2026-09-14,-1000,0,0,499,-501
006207,2026-09-14,-1000,0,0,482,-518
