stock_code,snapshot_at,price,open,high,low,volume
1101,2026-08-14 13:36:04,24.200000762939453,24.0,24.299999237060547,24.0,14666760
1102,2026-08-14 13:36:04,33.29999923706055,32.5,33.45000076293945,32.45000076293945,22776672
1104,2026-08-14 13:36:04,26.450000762939453,26.549999237060547,26.649999618530273,26.399999618530273,744332
1103,2026-08-14 13:36:04,13.149999618530273,13.100000381469727,13.149999618530273,13.050000190734863,202812
1108,2026-08-14 13:36:04,11.75,11.699999809265137,11.800000190734863,11.699999809265137,131381
1109,2026-08-14 13:36:04,13.5,13.600000381469727,13.600000381469727,13.449999809265137,159800
1110,2026-08-14 13:36:04,16.149999618530273,16.450000762939453,16.5,16.049999237060547,153201
1201,2026-08-14 13:36:04,12.199999809265137,12.300000190734863,12.300000190734863,12.149999618530273,138198
1203,2026-08-14 13:36:04,44.5,44.599998474121094,45.150001525878906,44.099998474121094,9041
1210,2026-08-14 13:36:04,51.900001525878906,52.29999923706055,52.29999923706055,51.599998474121094,2354975
1213,2026-08-14 13:36:04,7.699999809265137,7.5,7.880000114440918,7.5,126372
1215,2026-08-14 13:36:04,107.5,108.0,108.0,106.0,369034
1216,2026-08-14 13:36:04,75.5999984741211,76.19999694824219,76.30000305175781,75.4000015258789,4889354
1217,2026-08-14 13:36:04,9.989999771118164,9.899999618530273,10.0,9.869999885559082,741808
1218,2026-08-14 13:36:04,14.699999809265137,14.550000190734863,14.75,14.149999618530273,2722002
1219,2026-08-14 13:36:04,11.100000381469727,11.050000190734863,11.100000381469727,10.949999809265137,268844
1220,2026-08-14 13:36:04,11.0,11.0,11.0,10.949999809265137,96035
1225,2026-08-14 13:36:04,24.700000762939453,24.799999237060547,24.799999237060547,24.5,58234
1227,2026-08-14 13:36:04,28.600000381469727,28.850000381469727,28.850000381469727,28.5,1345243
1229,2026-08-14 13:36:04,40.650001525878906,41.25,41.29999923706055,40.599998474121094,1812578
1231,2026-08-14 13:36:04,80.30000305175781,80.5999984741211,80.5999984741211,80.0,346851
1232,2026-08-14 13:36:04,153.0,155.0,155.0,152.5,99583
1233,2026-08-14 13:36:04,27.799999237060547,28.049999237060547,28.049999237060547,27.799999237060547,8195
1234,2026-08-14 13:36:04,34.0,33.79999923706055,34.0,33.599998474121094,131343
1235,2026-08-14 13:36:04,36.900001525878906,37.04999923706055,37.04999923706055,36.0,4000
1236,2026-08-14 13:36:04,25.399999618530273,25.299999237060547,25.450000762939453,25.049999237060547,121563
1256,2026-08-14 13:36:04,180.0,182.5,182.5,178.0,34644
1301,2026-08-14 13:36:04,60.099998474121094,58.0,60.599998474121094,57.599998474121094,48547699
1304,2026-08-14 13:36:04,12.050000190734863,12.199999809265137,12.25,12.0,1383876
1303,2026-08-14 13:36:04,207.5,194.0,207.5,189.5,148026910
1305,2026-08-14 13:36:04,11.75,12.050000190734863,12.050000190734863,11.699999809265137,796567
1307,2026-08-14 13:36:04,30.399999618530273,30.5,30.600000381469727,30.25,661694
1308,2026-08-14 13:36:04,13.449999809265137,13.649999618530273,13.649999618530273,13.399999618530273,1036311
1309,2026-08-14 13:36:04,12.949999809265137,13.100000381469727,13.100000381469727,12.850000381469727,784161
1310,2026-08-14 13:36:04,8.279999732971191,8.199999809265137,8.329999923706055,8.039999961853027,3957903
1312,2026-08-14 13:36:04,11.800000190734863,11.75,11.899999618530273,11.550000190734863,3632320
1313,2026-08-14 13:36:04,11.75,11.850000381469727,11.899999618530273,11.649999618530273,1944246
1314,2026-08-14 13:36:04,7.679999828338623,7.659999847412109,7.710000038146973,7.630000114440918,12128997
1315,2026-08-14 13:36:04,65.19999694824219,64.0,65.19999694824219,64.0,107132
1316,2026-08-14 13:36:04,10.050000190734863,10.050000190734863,10.100000381469727,9.979999542236328,1716492
1319,2026-08-14 13:36:04,83.9000015258789,85.5,86.0,82.5999984741211,9303175
1321,2026-08-14 13:36:04,31.700000762939453,32.099998474121094,32.400001525878906,31.649999618530273,141479
1323,2026-08-14 13:36:04,21.5,21.700000762939453,21.700000762939453,21.350000381469727,44793
1324,2026-08-14 13:36:04,10.149999618530273,10.149999618530273,10.199999809265137,10.149999618530273,26074
1325,2026-08-14 13:36:04,26.049999237060547,26.0,26.299999237060547,25.899999618530273,138803
1326,2026-08-14 13:36:04,60.70000076293945,60.099998474121094,61.5,59.0,24102991
1337,2026-08-14 13:36:04,4.639999866485596,4.670000076293945,4.71999979019165,4.639999866485596,284533
1338,2026-08-14 13:36:04,14.649999618530273,14.850000381469727,14.850000381469727,14.550000190734863,104027
1339,2026-08-14 13:36:04,46.599998474121094,46.45000076293945,47.099998474121094,46.099998474121094,266558
1340,2026-08-14 13:36:04,5.139999866485596,5.190000057220459,5.190000057220459,5.130000114440918,66126
1341,2026-08-14 13:36:04,60.400001525878906,59.900001525878906,60.5,59.70000076293945,8000
1342,2026-08-14 13:36:04,103.5,105.0,105.0,102.0,326104
1402,2026-08-14 13:36:04,27.0,27.0,27.100000381469727,26.649999618530273,10511411
1409,2026-08-14 13:36:04,25.350000381469727,25.200000762939453,25.649999618530273,24.799999237060547,18290172
1410,2026-08-14 13:36:04,25.799999237060547,26.25,26.25,25.799999237060547,4004
1413,2026-08-14 13:36:04,9.369999885559082,9.369999885559082,9.380000114440918,9.369999885559082,7506
1414,2026-08-14 13:36:04,19.399999618530273,19.350000381469727,19.5,19.049999237060547,166439
1416,2026-08-14 13:36:04,11.850000381469727,11.75,11.949999809265137,11.550000190734863,1175884
1417,2026-08-14 13:36:04,8.25,8.319999694824219,8.319999694824219,8.220000267028809,94178
1418,2026-08-14 13:36:04,17.899999618530273,17.850000381469727,17.950000762939453,17.850000381469727,22091
1419,2026-08-14 13:36:04,64.5999984741211,65.0,65.19999694824219,64.5,35991
1423,2026-08-14 13:36:04,35.5,35.20000076293945,35.5,35.20000076293945,12064
1432,2026-08-14 13:36:04,15.100000381469727,15.100000381469727,15.199999809265137,15.050000190734863,27292
1434,2026-08-14 13:36:04,17.600000381469727,17.700000762939453,17.75,17.450000762939453,1528465
1435,2026-08-14 13:36:04,24.899999618530273,25.5,25.5,24.899999618530273,5133
1436,2026-08-14 13:36:04,36.75,37.20000076293945,37.20000076293945,36.54999923706055,130033
1437,2026-08-14 13:36:04,31.399999618530273,31.75,31.75,30.850000381469727,329375
1438,2026-08-14 13:36:04,22.25,22.149999618530273,22.299999237060547,21.850000381469727,25067
1439,2026-08-14 13:36:04,28.549999237060547,27.799999237060547,28.600000381469727,27.799999237060547,20166
1440,2026-08-14 13:36:04,13.550000190734863,13.5,13.649999618530273,13.300000190734863,1712944
1441,2026-08-14 13:36:04,8.90999984741211,8.920000076293945,8.920000076293945,8.899999618530273,6569
1442,2026-08-14 13:36:04,30.0,29.799999237060547,30.350000381469727,29.549999237060547,228471
1443,2026-08-14 13:36:04,25.350000381469727,25.299999237060547,25.350000381469727,25.200000762939453,4000
1444,2026-08-14 13:36:04,7.179999828338623,7.199999809265137,7.21999979019165,7.119999885559082,667349
1445,2026-08-14 13:36:04,10.25,10.149999618530273,10.5,10.0,89129
1446,2026-08-14 13:36:04,14.0,14.0,14.149999618530273,13.899999618530273,262634
1447,2026-08-14 13:36:04,6.920000076293945,6.889999866485596,7.0,6.889999866485596,949630
1449,2026-08-14 13:36:04,12.199999809265137,12.5,12.5,12.050000190734863,378814
1451,2026-08-14 13:36:04,17.350000381469727,17.350000381469727,17.450000762939453,17.299999237060547,69541
1452,2026-08-14 13:36:04,11.600000381469727,11.600000381469727,11.649999618530273,11.399999618530273,133552
1453,2026-08-14 13:36:04,11.300000190734863,11.399999618530273,11.399999618530273,11.25,28362
1454,2026-08-14 13:36:04,12.600000381469727,12.699999809265137,12.699999809265137,12.550000190734863,16498
1455,2026-08-14 13:36:04,9.779999732971191,9.9399995803833,9.9399995803833,9.710000038146973,648504
1456,2026-08-14 13:36:04,13.899999618530273,13.5,14.300000190734863,13.449999809265137,76251
1457,2026-08-14 13:36:04,14.300000190734863,14.5,14.5,14.0,141191
1459,2026-08-14 13:36:04,14.149999618530273,14.050000190734863,14.149999618530273,14.0,66336
1460,2026-08-14 13:36:04,6.619999885559082,6.690000057220459,6.690000057220459,6.619999885559082,183004
1463,2026-08-14 13:36:04,17.649999618530273,17.649999618530273,17.649999618530273,17.549999237060547,78298
1464,2026-08-14 13:36:04,10.199999809265137,10.199999809265137,10.199999809265137,10.100000381469727,251809
1465,2026-08-14 13:36:04,12.149999618530273,12.199999809265137,12.199999809265137,11.899999618530273,157454
1466,2026-08-14 13:36:04,17.100000381469727,16.399999618530273,17.100000381469727,16.100000381469727,1151803
1467,2026-08-14 13:36:04,8.5600004196167,8.680000305175781,8.789999961853027,8.510000228881836,282556
1468,2026-08-14 13:36:04,13.300000190734863,13.350000381469727,13.399999618530273,13.050000190734863,51412
1470,2026-08-14 13:36:04,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,1000
1471,2026-08-14 13:36:04,9.5600004196167,9.489999771118164,9.5600004196167,9.350000381469727,293171
1472,2026-08-14 13:36:04,89.0,89.0,89.69999694824219,89.0,114042
1473,2026-08-14 13:36:04,19.899999618530273,19.850000381469727,20.149999618530273,19.799999237060547,109979
1474,2026-08-14 13:36:04,10.0,10.100000381469727,10.100000381469727,9.949999809265137,34380
