index_code,trade_date,open,high,low,close,volume
DJI,2026-08-12,53797.46875,53969.359375,53731.9609375,53770.26953125,410990000
NASDAQ,2026-08-12,26680.470703125,26688.240234375,26531.9296875,26588.490234375,7873190000
SOX,2026-08-12,12518.9404296875,12531.759765625,12386.3095703125,12399.3798828125,0
SPX,2026-08-12,7765.4599609375,7766.009765625,7737.9501953125,7748.5,4574170000
TAIEX,2026-08-13,45676.5390625,46216.41015625,45676.5390625,45992.01953125,0
TPEx,2026-08-13,403.760009765625,411.25,403.760009765625,406.2799987792969,0
