index_code,trade_date,open,high,low,close,volume
DJI,2026-07-31,52235.03125,52623.140625,51996.3203125,52485.03125,697510000
NASDAQ,2026-07-31,25340.7109375,25460.859375,25004.330078125,25373.849609375,11942500000
SOX,2026-07-31,11715.4599609375,11885.740234375,11231.7900390625,11311.080078125,0
SPX,2026-07-31,7462.1298828125,7512.0400390625,7399.830078125,7489.72021484375,5391020000
TAIEX,2026-07-31,41610.41015625,43214.359375,41610.41015625,43119.75,4859500
TPEx,2026-07-17,401.6499938964844,401.6499938964844,378.20001220703125,378.44000244140625,1001500
