index_code,trade_date,open,high,low,close,volume
DJI,2026-08-07,53849.26171875,54094.6484375,53807.94140625,54036.9296875,378680000
NASDAQ,2026-08-07,26534.66015625,26712.619140625,26478.009765625,26690.619140625,8183970000
SOX,2026-08-07,12299.98046875,12425.740234375,12082.6298828125,12356.7900390625,0
SPX,2026-08-07,7735.18017578125,7763.080078125,7719.18994140625,7757.64013671875,5019970000
TAIEX,2026-08-10,44540.7109375,45219.3984375,44540.7109375,44996.640625,0
TPEx,2026-08-10,386.32000732421875,396.9200134277344,386.32000732421875,391.7300109863281,0
