index_code,trade_date,open,high,low,close,volume
DJI,2026-09-08,53110.44921875,53110.44921875,52721.62109375,52786.0703125,417970000
NASDAQ,2026-09-08,26528.5703125,26542.140625,26341.169921875,26421.41015625,7714560000
SOX,2026-09-08,11987.2900390625,12023.8603515625,11843.259765625,11887.8701171875,0
SPX,2026-09-08,7717.81005859375,7717.81005859375,7666.990234375,7673.52001953125,4966930000
TAIEX,2026-09-09,47142.73828125,47548.26171875,47060.78125,47225.1484375,0
TPEx,2026-09-09,410.1099853515625,413.989990234375,405.510009765625,408.0,0
