stock_code,trade_date,foreign_net,foreign_dealer_net,trust_net,dealer_net,total_net
00991A,2026-08-20,23152100,0,0,36430393,59582493
2609,2026-08-20,54758664,0,-15000,2063215,56806879
00632R,2026-08-20,13138000,0,0,37746631,50884631
2002,2026-08-20,36279787,0,0,1849444,38129231
2408,2026-08-20,26277613,0,742000,202565,27222178
009821,2026-08-20,12921000,0,0,12595300,25516300
1402,2026-08-20,17384707,0,5788000,1070392,24243099
00405A,2026-08-20,840000,0,0,21590232,22430232
2634,2026-08-20,21029655,0,0,810689,21840344
1101,2026-08-20,21766556,0,0,53277,21819833
00680L,2026-08-20,2779000,0,0,18833193,21612193
2344,2026-08-20,23136416,0,-3069065,-230548,19836803
2615,2026-08-20,17722690,0,-11000,1644126,19355816
2603,2026-08-20,16311964,0,728980,2649,17043593
2886,2026-08-20,18678105,0,-2387000,286005,16577110
1102,2026-08-20,16096660,0,-7000,-339878,15749782
1216,2026-08-20,13733329,0,-43000,-36734,13653595
00712,2026-08-20,6028198,0,0,6016199,12044397
2892,2026-08-20,12013286,0,-1346000,-29467,10637819
2313,2026-08-20,8051360,0,1950000,146794,10148154
3045,2026-08-20,8575685,0,1906000,-344000,10137685
3532,2026-08-20,9833385,0,190000,-177149,9846236
6505,2026-08-20,7878491,0,-5000,242927,8116418
00988A,2026-08-20,6824631,0,0,417865,7242496
9904,2026-08-20,7213429,0,-125000,78898,7167327
2618,2026-08-20,7698484,0,-303000,-368154,7027330
1326,2026-08-20,6553412,0,-15000,185869,6724281
2845,2026-08-20,4480084,0,1847000,10000,6337084
00713,2026-08-20,958483,0,45000,4194745,5198228
2105,2026-08-20,5082827,0,-4000,40401,5119228
00688L,2026-08-20,1589000,0,0,3290351,4879351
1504,2026-08-20,3573771,0,612000,136282,4322053
00665L,2026-08-20,973000,0,0,2917603,3890603
2903,2026-08-20,3561468,0,234000,0,3795468
2426,2026-08-20,3749697,0,0,-34611,3715086
00738U,2026-08-20,475428,0,0,2992566,3467994
2646,2026-08-20,3424476,0,0,18000,3442476
6456,2026-08-20,3087963,0,0,65968,3153931
00898,2026-08-20,2070000,0,0,940768,3010768
4904,2026-08-20,1807035,0,1214000,-19175,3001860
00635U,2026-08-20,97255,0,0,2809456,2906711
2027,2026-08-20,2550561,0,307000,44198,2901759
2542,2026-08-20,2970473,0,1000,-108876,2862597
00940,2026-08-20,-636495,0,0,3395081,2758586
6919,2026-08-20,2703863,0,0,-35687,2668176
2834,2026-08-20,2705964,0,-32000,-7280,2666684
1714,2026-08-20,2601428,0,0,47144,2648572
2897,2026-08-20,2630000,0,0,0,2630000
6177,2026-08-20,2796037,0,0,-188006,2608031
00983A,2026-08-20,2145000,0,0,343434,2488434
2515,2026-08-20,2471381,0,0,854,2472235
8422,2026-08-20,-283434,0,2559000,-17800,2257766
5880,2026-08-20,-667425,0,2756000,36936,2125511
2014,2026-08-20,2073788,0,0,-5000,2068788
00897,2026-08-20,604000,0,0,1435681,2039681
2371,2026-08-20,2055727,0,0,-32902,2022825
2204,2026-08-20,1967227,0,0,497,1967724
4142,2026-08-20,1954485,0,0,-34,1954451
8112,2026-08-20,566457,0,832000,438980,1837437
2504,2026-08-20,1628989,0,0,186000,1814989
2606,2026-08-20,1092765,0,516000,188823,1797588
00882,2026-08-20,401000,0,0,1349465,1750465
2393,2026-08-20,1744363,0,-8000,4250,1740613
00686R,2026-08-20,7000,0,0,1725000,1732000
00715L,2026-08-20,-38000,0,0,1740128,1702128
2201,2026-08-20,1607242,0,-2000,35922,1641164
9907,2026-08-20,1586242,0,0,0,1586242
1808,2026-08-20,1591491,0,0,-7000,1584491
5871,2026-08-20,1566518,0,-4000,1360,1563878
2352,2026-08-20,1283512,0,169000,103470,1555982
2913,2026-08-20,1506295,0,0,-7900,1498395
5876,2026-08-20,1306801,0,96000,84624,1487425
00650L,2026-08-20,487000,0,0,957053,1444053
2034,2026-08-20,1427623,0,0,-49,1427574
1229,2026-08-20,1401331,0,0,142,1401473
6108,2026-08-20,1391544,0,0,-35,1391509
2852,2026-08-20,1369000,0,0,0,1369000
00676R,2026-08-20,-28000,0,0,1395897,1367897
00708L,2026-08-20,177000,0,0,1157482,1334482
3714,2026-08-20,1289689,0,0,17848,1307537
2359,2026-08-20,1178523,0,0,58060,1236583
00642U,2026-08-20,-5000,0,0,1189628,1184628
2912,2026-08-20,1174003,0,1000,-9940,1165063
2889,2026-08-20,1131856,0,0,15000,1146856
6472,2026-08-20,583032,0,469000,82851,1134883
2330,2026-08-20,734132,0,399419,-16774,1116777
1301,2026-08-20,1092238,0,0,4547,1096785
2428,2026-08-20,-849199,0,1904000,33756,1088557
00900,2026-08-20,412795,0,0,666507,1079302
1709,2026-08-20,1056036,0,0,22701,1078737
5607,2026-08-20,761602,0,0,310000,1071602
6213,2026-08-20,813800,0,83000,171093,1067893
00757,2026-08-20,35000,0,0,1031143,1066143
2353,2026-08-20,1122093,0,-3000,-53672,1065421
2101,2026-08-20,1043361,0,0,5613,1048974
3135,2026-08-20,702268,0,318000,6100,1026368
2316,2026-08-20,2157043,0,-1181000,6230,982273
2103,2026-08-20,889783,0,0,69845,959628
9933,2026-08-20,951841,0,0,1000,952841
00999A,2026-08-20,-159000,0,0,1111755,952755
1711,2026-08-20,935864,0,0,-5918,929946
00985A,2026-08-20,-65900,0,0,974169,908269
3167,2026-08-20,61592,0,853000,-11911,902681
00408A,2026-08-20,0,0,0,899398,899398
1409,2026-08-20,862927,0,0,30204,893131
2501,2026-08-20,914055,0,0,-26000,888055
9910,2026-08-20,885290,0,0,2341,887631
2385,2026-08-20,858234,0,-4000,-4266,849968
6901,2026-08-20,832000,0,0,17000,849000
3037,2026-08-20,952562,0,-73455,-34241,844866
2104,2026-08-20,829448,0,0,-500,828948
3149,2026-08-20,825070,0,0,519,825589
00641R,2026-08-20,0,0,0,819536,819536
1904,2026-08-20,775992,0,0,26015,802007
1477,2026-08-20,682020,0,86000,27250,795270
00735,2026-08-20,160010,0,0,606984,766994
1476,2026-08-20,722083,0,15000,24236,761319
6278,2026-08-20,1532469,0,-813000,38241,757710
8021,2026-08-20,660715,0,123000,-27463,756252
1710,2026-08-20,815420,0,0,-59834,755586
009824,2026-08-20,1000,0,0,738715,739715
2023,2026-08-20,738030,0,0,0,738030
2820,2026-08-20,738000,0,0,0,738000
00947,2026-08-20,-108788,0,0,845958,737170
2890,2026-08-20,312169,0,331000,92559,735728
00634R,2026-08-20,0,0,0,733802,733802
1515,2026-08-20,688031,0,0,26024,714055
00996A,2026-08-20,-19000,0,0,717427,698427
6416,2026-08-20,694819,0,0,1497,696316
3056,2026-08-20,671209,0,0,200,671409
3703,2026-08-20,670000,0,0,0,670000
2331,2026-08-20,694104,0,0,-27000,667104
1319,2026-08-20,585157,0,0,71760,656917
5534,2026-08-20,640348,0,0,15127,655475
4746,2026-08-20,496000,0,155000,555,651555
3049,2026-08-20,35005,0,0,612546,647551
2383,2026-08-20,575514,0,45349,7154,628017
4960,2026-08-20,631101,0,0,-10145,620956
00965,2026-08-20,426000,0,-250000,437230,613230
1907,2026-08-20,565458,0,0,40000,605458
00964,2026-08-20,22000,0,0,580618,602618
00706L,2026-08-20,6000,0,0,585767,591767
2206,2026-08-20,590324,0,0,0,590324
2836,2026-08-20,587378,0,0,0,587378
4977,2026-08-20,474210,0,0,105654,579864
9921,2026-08-20,575011,0,-1000,-6872,567139
2458,2026-08-20,-1160000,0,1613000,109734,562734
00963,2026-08-20,24000,0,0,537900,561900
4915,2026-08-20,29145,0,487000,16250,532395
00638R,2026-08-20,0,0,0,532160,532160
1722,2026-08-20,563131,0,-33000,1724,531855
1313,2026-08-20,531000,0,0,0,531000
2540,2026-08-20,533000,0,0,-6000,527000
1444,2026-08-20,523674,0,0,0,523674
9914,2026-08-20,544840,0,0,-22635,522205
8046,2026-08-20,142998,0,312000,66453,521451
1795,2026-08-20,449282,0,0,71157,520439
2543,2026-08-20,511284,0,0,3,511287
1455,2026-08-20,504572,0,0,2970,507542
7780,2026-08-20,508077,0,0,-1035,507042
00986A,2026-08-20,417000,0,0,89889,506889
00907,2026-08-20,73000,0,0,423001,496001
6224,2026-08-20,469199,0,0,26285,495484
6451,2026-08-20,480385,0,0,13285,493670
1103,2026-08-20,480870,0,0,0,480870
6715,2026-08-20,241572,0,216000,17685,475257
