stock_code,trade_date,open,high,low,close,volume
1101,2026-08-20,24.100000381469727,25.0,24.100000381469727,24.850000381469727,41509137
1102,2026-08-20,33.95000076293945,34.900001525878906,33.900001525878906,34.650001525878906,23203193
1103,2026-08-20,13.050000190734863,13.199999809265137,13.050000190734863,13.199999809265137,543073
1104,2026-08-20,26.549999237060547,26.850000381469727,26.549999237060547,26.75,1008129
1108,2026-08-20,11.75,11.850000381469727,11.75,11.800000190734863,226416
1109,2026-08-20,13.550000190734863,13.600000381469727,13.449999809265137,13.550000190734863,362091
1110,2026-08-20,16.049999237060547,16.200000762939453,15.949999809265137,16.149999618530273,81396
1201,2026-08-20,12.350000381469727,12.449999809265137,12.350000381469727,12.449999809265137,347679
1210,2026-08-20,52.79999923706055,53.29999923706055,52.79999923706055,53.099998474121094,1178865
1213,2026-08-20,7.309999942779541,7.309999942779541,7.25,7.25,8003
1215,2026-08-20,109.5,111.0,109.5,110.0,435846
1216,2026-08-20,77.5,78.0999984741211,77.19999694824219,78.0,15854041
1217,2026-08-20,9.949999809265137,10.050000190734863,9.9399995803833,10.0,480341
1218,2026-08-20,14.300000190734863,14.949999809265137,14.300000190734863,14.899999618530273,2128157
1219,2026-08-20,11.050000190734863,11.199999809265137,10.949999809265137,11.149999618530273,336840
1220,2026-08-20,11.0,11.0,10.899999618530273,11.0,42605
1225,2026-08-20,24.0,24.399999618530273,24.0,24.350000381469727,36181
1227,2026-08-20,29.100000381469727,29.200000762939453,29.0,29.100000381469727,502708
1229,2026-08-20,41.45000076293945,42.29999923706055,41.349998474121094,42.04999923706055,2823344
1231,2026-08-20,83.9000015258789,83.9000015258789,82.4000015258789,82.4000015258789,268631
1232,2026-08-20,155.5,157.0,155.0,156.0,83313
1233,2026-08-20,27.799999237060547,28.0,27.799999237060547,27.899999618530273,98106
1234,2026-08-20,33.349998474121094,33.54999923706055,33.29999923706055,33.5,40818
1235,2026-08-20,35.099998474121094,36.5,35.099998474121094,36.45000076293945,35104
1236,2026-08-20,25.200000762939453,25.75,25.200000762939453,25.549999237060547,47541
1256,2026-08-20,178.5,180.0,178.0,178.5,26453
1301,2026-08-20,57.5,58.900001525878906,57.400001525878906,57.70000076293945,12360596
1303,2026-08-20,190.5,196.0,185.0,186.0,63202107
1304,2026-08-20,11.899999618530273,12.100000381469727,11.800000190734863,11.850000381469727,1229456
1305,2026-08-20,11.75,12.0,11.75,11.800000190734863,600058
1307,2026-08-20,30.5,30.799999237060547,30.5,30.700000762939453,397023
1308,2026-08-20,13.399999618530273,13.600000381469727,13.399999618530273,13.399999618530273,897598
1309,2026-08-20,12.75,12.949999809265137,12.699999809265137,12.800000190734863,659369
1310,2026-08-20,8.100000381469727,8.199999809265137,8.0600004196167,8.09000015258789,2080875
1312,2026-08-20,11.800000190734863,12.199999809265137,11.75,11.800000190734863,4700531
1313,2026-08-20,11.5,11.699999809265137,11.5,11.600000381469727,1328912
1314,2026-08-20,7.860000133514404,7.96999979019165,7.789999961853027,7.820000171661377,13367572
1315,2026-08-20,66.0,66.0,65.80000305175781,65.9000015258789,12896
1316,2026-08-20,10.649999618530273,10.899999618530273,10.5,10.800000190734863,2558308
1319,2026-08-20,82.19999694824219,83.0,81.80000305175781,82.9000015258789,1715773
1321,2026-08-20,32.150001525878906,32.29999923706055,31.799999237060547,32.29999923706055,49010
1323,2026-08-20,21.399999618530273,21.600000381469727,21.299999237060547,21.600000381469727,7088
1324,2026-08-20,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,3977
1325,2026-08-20,26.25,26.549999237060547,26.200000762939453,26.200000762939453,182934
1326,2026-08-20,57.29999923706055,60.099998474121094,57.29999923706055,58.400001525878906,21723750
1337,2026-08-20,4.610000133514404,4.659999847412109,4.519999980926514,4.559999942779541,378047
1338,2026-08-20,14.649999618530273,14.800000190734863,14.600000381469727,14.75,55044
1339,2026-08-20,45.79999923706055,45.79999923706055,45.0,45.349998474121094,100529
1340,2026-08-20,5.139999866485596,5.179999828338623,5.079999923706055,5.099999904632568,54005
1342,2026-08-20,102.5,104.5,102.5,104.0,137400
1402,2026-08-20,28.149999618530273,29.450000762939453,28.149999618530273,29.25,36060907
1409,2026-08-20,24.350000381469727,24.75,24.200000762939453,24.5,5054582
1410,2026-08-20,25.649999618530273,26.149999618530273,25.549999237060547,25.850000381469727,72127
1413,2026-08-20,9.239999771118164,9.34000015258789,9.199999809265137,9.319999694824219,59063
1414,2026-08-20,20.299999237060547,20.5,20.100000381469727,20.25,268907
1416,2026-08-20,11.75,11.800000190734863,11.699999809265137,11.75,200828
1417,2026-08-20,8.279999732971191,8.279999732971191,8.1899995803833,8.229999542236328,62066
1418,2026-08-20,17.75,17.799999237060547,17.600000381469727,17.600000381469727,17005
1419,2026-08-20,64.0,65.5,63.5,64.69999694824219,140770
1432,2026-08-20,15.0,15.100000381469727,15.0,15.100000381469727,52035
1434,2026-08-20,17.600000381469727,17.850000381469727,17.600000381469727,17.700000762939453,916465
1435,2026-08-20,23.399999618530273,24.549999237060547,23.399999618530273,23.649999618530273,6262
1436,2026-08-20,38.099998474121094,38.599998474121094,38.099998474121094,38.54999923706055,145465
1437,2026-08-20,32.29999923706055,32.70000076293945,32.25,32.349998474121094,186143
1438,2026-08-20,22.450000762939453,22.649999618530273,22.200000762939453,22.25,27202
1439,2026-08-20,29.299999237060547,29.5,28.75,29.5,26201
1440,2026-08-20,13.350000381469727,13.600000381469727,13.350000381469727,13.600000381469727,718862
1441,2026-08-20,8.859999656677246,8.859999656677246,8.8100004196167,8.859999656677246,11681
1442,2026-08-20,29.899999618530273,30.399999618530273,29.850000381469727,30.25,271955
1443,2026-08-20,24.75,24.75,24.700000762939453,24.700000762939453,3004
1444,2026-08-20,7.150000095367432,7.420000076293945,7.150000095367432,7.320000171661377,1205506
1446,2026-08-20,13.649999618530273,13.699999809265137,13.600000381469727,13.600000381469727,68353
1447,2026-08-20,6.809999942779541,6.960000038146973,6.809999942779541,6.949999809265137,789388
1449,2026-08-20,12.149999618530273,12.199999809265137,12.100000381469727,12.100000381469727,234173
1451,2026-08-20,17.25,17.350000381469727,17.200000762939453,17.299999237060547,121481
1452,2026-08-20,11.300000190734863,11.5,11.300000190734863,11.5,96384
1453,2026-08-20,11.149999618530273,11.300000190734863,11.149999618530273,11.300000190734863,21803
1454,2026-08-20,12.25,12.399999618530273,12.149999618530273,12.399999618530273,38602
1456,2026-08-20,13.550000190734863,13.850000381469727,13.550000190734863,13.800000190734863,16007
1457,2026-08-20,14.350000381469727,14.350000381469727,14.300000190734863,14.350000381469727,121225
1459,2026-08-20,14.399999618530273,14.399999618530273,14.050000190734863,14.25,124858
1455,2026-08-20,10.050000190734863,10.100000381469727,9.930000305175781,10.050000190734863,1217702
1460,2026-08-20,6.579999923706055,6.610000133514404,6.570000171661377,6.610000133514404,149345
1464,2026-08-20,10.149999618530273,10.25,10.100000381469727,10.25,138504
1465,2026-08-20,12.149999618530273,12.300000190734863,12.100000381469727,12.300000190734863,51619
1466,2026-08-20,16.5,16.5,16.149999618530273,16.25,279001
1467,2026-08-20,8.390000343322754,8.399999618530273,8.25,8.289999961853027,251748
1468,2026-08-20,12.949999809265137,13.100000381469727,12.800000190734863,13.100000381469727,50000
1470,2026-08-20,23.200000762939453,23.75,23.200000762939453,23.75,22040
1471,2026-08-20,9.550000190734863,9.880000114440918,9.40999984741211,9.699999809265137,811261
1474,2026-08-20,10.0,10.050000190734863,9.920000076293945,10.050000190734863,34207
1475,2026-08-20,25.75,26.100000381469727,25.75,26.100000381469727,9000
1476,2026-08-20,311.5,319.0,311.5,318.0,1767336
1477,2026-08-20,193.5,201.5,193.5,200.0,1820651
1503,2026-08-20,199.5,207.5,197.0,201.0,1727741
1504,2026-08-20,72.9000015258789,74.0,71.9000015258789,72.9000015258789,15839099
1506,2026-08-20,10.25,10.25,10.149999618530273,10.199999809265137,55905
1512,2026-08-20,6.619999885559082,6.639999866485596,6.510000228881836,6.599999904632568,18587
1513,2026-08-20,165.0,166.5,163.0,165.0,1830467
1514,2026-08-20,100.0,101.5,100.0,101.0,783574
1515,2026-08-20,31.799999237060547,34.5,31.799999237060547,34.5,5056598
1517,2026-08-20,11.75,11.800000190734863,11.449999809265137,11.5,254739
1519,2026-08-20,722.0,735.0,708.0,729.0,2195463
1521,2026-08-20,25.299999237060547,25.600000381469727,25.25,25.549999237060547,5037
1522,2026-08-20,27.899999618530273,28.049999237060547,27.75,27.899999618530273,197014
1524,2026-08-20,27.399999618530273,27.549999237060547,27.200000762939453,27.299999237060547,329874
1525,2026-08-20,67.0,68.0999984741211,66.19999694824219,67.5,30001
1526,2026-08-20,17.25,17.25,16.5,16.75,339658
1527,2026-08-20,32.75,32.900001525878906,32.70000076293945,32.79999923706055,64323
1528,2026-08-20,18.549999237060547,18.850000381469727,18.450000762939453,18.600000381469727,476988
1529,2026-08-20,16.75,17.049999237060547,16.75,16.850000381469727,205575
1530,2026-08-20,29.200000762939453,30.299999237060547,29.149999618530273,30.049999237060547,75768
1531,2026-08-20,13.0,13.050000190734863,12.949999809265137,13.0,120803
1532,2026-08-20,22.649999618530273,23.049999237060547,22.450000762939453,22.950000762939453,604557
1533,2026-08-20,31.350000381469727,31.450000762939453,31.049999237060547,31.100000381469727,43753
1535,2026-08-20,45.70000076293945,46.0,45.70000076293945,45.95000076293945,17248
1536,2026-08-20,50.5,51.5,50.099998474121094,50.20000076293945,947861
1537,2026-08-20,122.0,122.0,120.0,120.5,157716
1539,2026-08-20,15.75,15.850000381469727,15.699999809265137,15.850000381469727,30195
1540,2026-08-20,19.0,19.100000381469727,18.950000762939453,19.049999237060547,111234
1541,2026-08-20,21.399999618530273,21.700000762939453,21.0,21.649999618530273,18092
1558,2026-08-20,100.0,103.0,99.80000305175781,102.5,165311
1560,2026-08-20,715.0,717.0,690.0,695.0,1006744
1563,2026-08-20,61.29999923706055,63.70000076293945,61.29999923706055,63.5,720347
1568,2026-08-20,28.950000762939453,29.049999237060547,28.399999618530273,28.899999618530273,177657
1582,2026-08-20,73.0,73.9000015258789,72.9000015258789,73.69999694824219,264145
1583,2026-08-20,49.70000076293945,53.599998474121094,49.70000076293945,53.599998474121094,195019
1587,2026-08-20,24.299999237060547,24.299999237060547,23.700000762939453,23.850000381469727,296301
1590,2026-08-20,1455.0,1485.0,1405.0,1425.0,952033
1597,2026-08-20,139.5,147.5,134.5,135.5,3241991
1598,2026-08-20,19.75,20.100000381469727,19.700000762939453,20.100000381469727,127220
1603,2026-08-20,30.700000762939453,30.950000762939453,30.649999618530273,30.75,150779
1604,2026-08-20,23.200000762939453,23.299999237060547,23.200000762939453,23.299999237060547,265088
1605,2026-08-20,37.349998474121094,38.0,36.400001525878906,36.849998474121094,15690707
1608,2026-08-20,35.70000076293945,35.900001525878906,35.349998474121094,35.54999923706055,1601709
1609,2026-08-20,37.099998474121094,37.45000076293945,36.70000076293945,36.849998474121094,1552641
1611,2026-08-20,12.050000190734863,12.300000190734863,12.050000190734863,12.149999618530273,735993
1612,2026-08-20,34.599998474121094,34.75,34.45000076293945,34.599998474121094,421830
1614,2026-08-20,30.600000381469727,30.799999237060547,30.600000381469727,30.799999237060547,25590
1615,2026-08-20,44.29999923706055,44.349998474121094,43.900001525878906,44.150001525878906,84914
1616,2026-08-20,19.049999237060547,19.299999237060547,19.0,19.25,162192
1617,2026-08-20,17.600000381469727,17.700000762939453,17.450000762939453,17.5,133088
